"assistance_transaction_unique_key","assistance_award_unique_key","award_id_fain","ModificationNumber","award_id_uri","sai_number","federal_action_obligation","total_obligated_amount","total_outlayed_amount_for_overall_award","indirect_cost_federal_share_amount","non_federal_funding_amount","total_non_federal_funding_amount","face_value_of_loan","original_loan_subsidy_cost","total_face_value_of_loan","total_loan_subsidy_cost","disaster_emergency_fund_codes_for_overall_award","outlayed_amount_from_COVID.19_supplementals_for_overall_award","obligated_amount_from_COVID.19_supplementals_for_overall_award","outlayed_amount_from_IIJA_supplemental_for_overall_award","obligated_amount_from_IIJA_supplemental_for_overall_award","action_date","Fiscal_Year","period_of_performance_start_date","period_of_performance_current_end_date","awarding_agency_code","awarding_agency_name","awarding_sub_agency_code","awarding_sub_agency_name","awarding_office_code","awarding_office_name","funding_agency_code","Funding_Agency_Name","funding_sub_agency_code","funding_sub_agency_name","funding_office_code","funding_office_name","treasury_accounts_funding_this_award","federal_accounts_funding_this_award","object_classes_funding_this_award","program_activities_funding_this_award","recipient_uei","recipient_duns","recipient_name","recipient_name_raw","recipient_parent_uei","recipient_parent_duns","recipient_parent_name","recipient_parent_name_raw","recipient_country_code","recipient_country_name","recipient_address_line_1","recipient_address_line_2","recipient_city_code","recipient_city_name","prime_award_transaction_recipient_county_fips_code","recipient_county_name","prime_award_transaction_recipient_state_fips_code","recipient_state_code","recipient_state_name","recipient_zip_code","recipient_zip_last_4_code","prime_award_transaction_recipient_cd_original","prime_award_transaction_recipient_cd_current","recipient_foreign_city_name","recipient_foreign_province_name","recipient_foreign_postal_code","primary_place_of_performance_scope","primary_place_of_performance_country_code","primary_place_of_performance_country_name","primary_place_of_performance_code","primary_place_of_performance_city_name","prime_award_transaction_place_of_performance_county_fips_code","primary_place_of_performance_county_name","prime_award_transaction_place_of_performance_state_fips_code","primary_place_of_performance_state_name","primary_place_of_performance_zip_4","prime_award_transaction_place_of_performance_cd_original","prime_award_transaction_place_of_performance_cd_current","primary_place_of_performance_foreign_location","cfda_number","cfda_title","funding_opportunity_number","funding_opportunity_goals_text","assistance_type_code","transaction_description","prime_award_base_transaction_description","business_funds_indicator_code","business_funds_indicator_description","business_types_code","business_types_description","correction_delete_indicator_code","correction_delete_indicator_description","action_type_code","action_type_description","record_type_code","record_type_description","highly_compensated_officer_1_name","highly_compensated_officer_1_amount","highly_compensated_officer_2_name","highly_compensated_officer_2_amount","highly_compensated_officer_3_name","highly_compensated_officer_3_amount","highly_compensated_officer_4_name","highly_compensated_officer_4_amount","highly_compensated_officer_5_name","highly_compensated_officer_5_amount","usaspending_permalink","last_modified_date","USAspending_file_name","cfda_num","assistance_type_description","dFYear","YTD","AnyTag","DeepTech","HighTech","Biotechnology","Quantum","FutureG","AdvMaterials","TrustedAI","SysOfSys","Microelectronics","Space","Renewable","Computing","HMI","DirectedEnergy","Hypersonics","SensorCyber","ComponentTech"
"8900_DELP0000026_-NONE-_81.126_0001","ASST_NON_DELP0000026_8900","DELP0000026","0001",NA,"SAI  NOT AVAILABLE",0,0,NA,NA,0,0,509529063,115153568,509529063,115153568,NA,NA,NA,NA,NA,2018-07-12,2018,"2011-04-05","2045-04-04","089","Department of Energy","8900.0","Department of Energy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JF3JFS5N2B87","798917246","SOLAR PARTNERS VIII, LLC","SOLAR PARTNERS VIII, LLC",NA,NA,NA,NA,"USA","UNITED STATES","1999 HARRISON ST, #2150","OAKLAND","53000","OAKLAND","06001","ALAMEDA","06","CA","CALIFORNIA","94612","0001","CA-25","CA-12",NA,NA,NA,"County-wide","USA","UNITED STATES","CA**071",NA,"06071","SAN BERNARDINO","06","CALIFORNIA",NA,"CA-25","CA-90",NA,"81.126000000000005","FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES",NA,NA,7,"TAS::89 4576::TAS
SOLAR PARTNERS VIII, LLC LOAN 1109
MOD 1 CHANGING THE POP","TAS::89 4576::TAS
SOLAR PARTNERS VIII, LLC LOAN 1109
MOD 1 CHANGING THE POP","NON","NOT RECOVERY ACT","X","OTHER",NA,NA,"C","REVISION","2.0","NON-AGGREGATE RECORD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.usaspending.gov/award/ASST_NON_DELP0000026_8900/","2018-08-02","FY2018_089_Assistance_Full_20230909_1.csv","81.126","Direct Loan",2018-01-01,"Full Year",TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
"8900_DECF0000058_-NONE-_81.126_0004","ASST_NON_DECF0000058_8900","DECF0000058","0004",NA,"SAI NOT AVAILABLE",0,0,NA,NA,0,0,5907041570,3000186413,5907041570,3000186413,NA,NA,NA,NA,NA,2018-07-12,2018,"2009-09-10","2039-09-09","089","Department of Energy","8900.0","Department of Energy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KTKSAXJJUM87","049967672","FORD MOTOR COMPANY","FORD MOTOR COMPANY",NA,NA,NA,NA,"USA","UNITED STATES","THE AMERICAN ROAD","DEARBORN","21000","DEARBORN","26163","WAYNE","26","MI","MICHIGAN","48126","1066","MI-12","MI-12",NA,NA,NA,"Single ZIP Code","USA","UNITED STATES","MI21000","DEARBORN","26163","WAYNE","26","MICHIGAN","48126-1066","MI-12","MI-12",NA,"81.126000000000005","FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES",NA,NA,7,"FORD MOTOR COMPANY - THE LOAN WILL BE USED TO EQUIP AND ESTABLISH MANUFACTURING FACILITIES IN THE UNITED STATES TO PRODUCE ADVANCED TECHNOLOGY VEHICLES [QUALIFIED ADVANCED TECHNOLOGY AUTOMOTIVE COMPONENTS] AND FOR ASSOCIATED ENGINEERING INTEGRATION COSTS. MOD 003 - CORRECTION OF ISSUING, ADMINISTRATION AND SPONSORING OFFICES.","FORD MOTOR COMPANY","NON","NOT RECOVERY ACT","X","OTHER",NA,NA,"C","REVISION","2.0","NON-AGGREGATE RECORD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.usaspending.gov/award/ASST_NON_DECF0000058_8900/","2018-08-02","FY2018_089_Assistance_Full_20230909_1.csv","81.126","Direct Loan",2018-01-01,"Full Year",TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
"8900_DELP0000025_-NONE-_81.126_0002","ASST_NON_DELP0000025_8900","DELP0000025","0002",NA,"SAI NOT AVAILABLE",0,0,NA,NA,0,0,485964370,107009354,485964370,107009354,NA,NA,NA,NA,NA,2018-07-12,2018,"2011-04-05","2045-04-03","089","Department of Energy","8900.0","Department of Energy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H7PJP9AK7QP2","966632510","SOLAR PARTNERS II, LLC","SOLAR PARTNERS II, LLC",NA,NA,NA,NA,"USA","UNITED STATES","1999 HARRISON ST, STE. 2150",NA,"53000","OAKLAND","06001","ALAMEDA","06","CA","CALIFORNIA","94612","3520","CA-25","CA-12",NA,NA,NA,"City-wide","USA","UNITED STATES","CA53000","OAKLAND","06001","ALAMEDA","06","CALIFORNIA","CITY-WIDE","CA-25","CA-12",NA,"81.126000000000005","FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES",NA,NA,7,"TAS::89 4576::TAS
SOLAR PARTNERS II, LLC LOAN 1009. MOD 001 - CORRECTION OF ISSUING, ADMINISTRATION AND SPONSORING OFFICES.","TAS::89 4576::TAS  SOLAR PARTNERS II, LLC LOAN 1009","NON","NOT RECOVERY ACT","X","OTHER",NA,NA,"C","REVISION","2.0","NON-AGGREGATE RECORD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.usaspending.gov/award/ASST_NON_DELP0000025_8900/","2018-08-02","FY2018_089_Assistance_Full_20230909_1.csv","81.126","Direct Loan",2018-01-01,"Full Year",TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
"8900_DELP0000043_-NONE-_81.126_0003","ASST_NON_DELP0000043_8900","DELP0000043","0003",NA,"SAI NOT AVAILABLE",0,0,NA,NA,0,0,-143229000,39416621,0,78833242,NA,NA,NA,NA,NA,2018-02-13,2018,"2011-09-01","2041-08-31","089","Department of Energy","8900.0","Department of Energy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ8ADGQ1HCP3","800572237","CUBICPV INC","1366 TECHNOLOGIES INC.","PJ8ADGQ1HCP3","800572237","CUBICPV INC","1366 TECHNOLOGIES INC.","USA","UNITED STATES","45 HARTWELL AVENUE",NA,"35250","LEXINGTON","25017","MIDDLESEX","25","MA","MASSACHUSETTS","02421","3102","MA-05","MA-05",NA,NA,NA,"City-wide","USA","UNITED STATES","MA35215","TOWN OF LEXINGTON","25017","MIDDLESEX","25","MASSACHUSETTS","CITY-WIDE","MA-05",NA,NA,"81.126000000000005","FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES",NA,NA,7,"DEOBLIGATING FUNDS","TAS::89 0208::TAS  1366 TECHNOLOGIES, INC  LOAN NUMBER 1270","NON",NA,"X",NA,NA,NA,"D",NA,"2.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.usaspending.gov/award/ASST_NON_DELP0000043_8900/","2018-03-20","FY2018_089_Assistance_Full_20230909_1.csv","81.126","Direct Loan",2018-01-01,"Full Year",TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
"8900_DELP0000116_-NONE-_81.126_0001","ASST_NON_DELP0000116_8900","DELP0000116","0001",NA,"SA NOT AVAILABLE",0,0,NA,NA,0,0,553261098,5738075,553261098,5738075,NA,NA,NA,NA,NA,2018-01-30,2018,"2015-06-23","2018-06-22","089","Department of Energy","8900.0","Department of Energy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H3J2YK8GDPU8","079803314","MEAG POWER SPVJ LLC","MEAG POWER SPVJ, LLC",NA,NA,NA,NA,"USA","UNITED STATES","1470 RIVEREDGE PARKWAY",NA,"04000","ATLANTA","13121","FULTON","13","GA","GEORGIA","30328","4641","GA-06","GA-05",NA,NA,NA,"City-wide","USA","UNITED STATES","GA04000","ATLANTA","13067","COBB","13","GEORGIA","CITY-WIDE","GA-12","GA-05",NA,"81.126000000000005","FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES",NA,NA,7,"MEAG POWER SPVJ, LLC SPVJ NOTE 1 UNIT 3 LOAN 1307","MEAG SPVJ","NON",NA,"X",NA,"C",NA,"C",NA,"2.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.usaspending.gov/award/ASST_NON_DELP0000116_8900/","2018-03-20","FY2018_089_Assistance_Full_20230909_1.csv","81.126","Direct Loan",2018-01-01,"Full Year",TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
"8900_DELP0000115_-NONE-_81.126_0001","ASST_NON_DELP0000115_8900","DELP0000115","0001",NA,"SAI NOT AVAILABLE",0,0,NA,NA,0,0,532173503,8899457,532173503,8899457,NA,NA,NA,NA,NA,2018-01-30,2018,"2015-06-23","2045-06-22","089","Department of Energy","8900.0","Department of Energy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D4R1KEJW4SL8","079803317","MEAG POWER SPVM, LLC","MEAG POWER SPVM, LLC",NA,NA,NA,NA,"USA","UNITED STATES","7821 RIVER RD",NA,"80984","WAYNESBORO","13033","BURKE","13","GA","GEORGIA","30830","4641","GA-12","GA-12",NA,NA,NA,"City-wide","USA","UNITED STATES","GA04000","ATLANTA","13067","COBB","13","GEORGIA","CITY-WIDE","GA-12","GA-05",NA,"81.126000000000005","FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES",NA,NA,7,"MEAG SPVM NOTE 1 UNIT 3 LOAN 1309","MEAG SPVM","NON",NA,"X",NA,"C",NA,"C",NA,"2.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.usaspending.gov/award/ASST_NON_DELP0000115_8900/","2018-03-20","FY2018_089_Assistance_Full_20230909_1.csv","81.126","Direct Loan",2018-01-01,"Full Year",TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
"8900_DELP0000060_-NONE-_81.126_0003","ASST_NON_DELP0000060_8900","DELP0000060","0003",NA,"SAI NOT AVAILABLE",0,0,NA,NA,0,0,1172573779,230293490,3550452379,697308846,NA,NA,NA,NA,NA,2018-07-12,2018,"2011-09-29","2045-09-28","089","Department of Energy","8900.0","Department of Energy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FQYVJTAKQ8D3","966692639","HIGH PLAINS RANCH II, LLC","HIGH PLAINS RANCH II, LLC",NA,NA,NA,NA,"USA","UNITED STATES","3939 N FIRST ST",NA,"68000","SAN JOSE","06085","SANTA CLARA","06","CA","CALIFORNIA","95134","1506","CA-22","CA-17",NA,NA,NA,"City-wide","USA","UNITED STATES","CA68000","SAN JOSE","06085","SANTA CLARA","06","CALIFORNIA","CITY-WIDE","CA-22","CA-90",NA,"81.126000000000005","FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES",NA,NA,7,"TAS::89 4589::TAS
HIGH PLAINS RANCH II, LLC LOAN NUMBER 1229. MOD 001-CORRECTION OF ISSUING, ADMINISTRATION AND SPONSORING OFFICES. MOD 3 CHANGING THE POP","TAS::89 4589::TAS  HIGH PLAINS RANCH II, LLC LOAN NUMBER 1229","NON","NOT RECOVERY ACT","X","OTHER",NA,NA,"C","REVISION","2.0","NON-AGGREGATE RECORD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.usaspending.gov/award/ASST_NON_DELP0000060_8900/","2018-08-02","FY2018_089_Assistance_Full_20230909_1.csv","81.126","Direct Loan",2018-01-01,"Full Year",TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
"8900_DELP0000020_-NONE-_81.126_0004","ASST_NON_DELP0000020_8900","DELP0000020","0004",NA,"SAI NOT AVAILABLE, S",0,0,NA,NA,0,0,93761327,7219622,93761327,7219622,NA,NA,NA,NA,NA,2018-08-30,2018,"2011-01-12","2041-01-11","089","Department of Energy","8900.0","Department of Energy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MVLCPMN44LK9","832892736","USG OREGON LLC","USG OREGON LLC","RNUAHLGRBK64","106716058","U.S. GEOTHERMAL INC.","U.S. GEOTHERMAL INC.","USA","UNITED STATES","1505 TYRELL LN",NA,"08700","BOISE","16001","ADA","16","ID","IDAHO","83706","4046","ID-02","ID-02",NA,NA,NA,"Single ZIP Code","USA","UNITED STATES","ID08830","BOISE","16001","ADA","16","IDAHO","83706-4046","ID-02","ID-02",NA,"81.126000000000005","FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES",NA,NA,7,"TAS::89 0209::TAS
USG OREGON LLC LOAN NUMBER 1052. MOD 002-CORRECTION OF ISSUING, ADMINISTRATION AND SPONSORING OFFICES.","USG OREGON LLC LOAN NUMBER 1052","NON","NOT RECOVERY ACT","X","OTHER",NA,NA,"C","REVISION","2.0","NON-AGGREGATE RECORD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.usaspending.gov/award/ASST_NON_DELP0000020_8900/","2018-09-14","FY2018_089_Assistance_Full_20230909_1.csv","81.126","Direct Loan",2018-01-01,"Full Year",TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
"8900_DECF0000060_-NONE-_81.126_0004","ASST_NON_DECF0000060_8900","DECF0000060","0004",NA,"SAI NOT AVAILABLE",0,0,NA,NA,0,0,1447500000,45017250,1447500000,45017250,NA,NA,NA,NA,NA,2018-03-28,2018,NA,NA,"089","Department of Energy","8900.0","Department of Energy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDHJNMFAJGS5","009602533","NISSAN NORTH AMERICA, INC.","NISSAN NORTH AMERICA, INC.","PMMZY68MNTL3","690542212","NISSAN MOTOR CO.,LTD.","NISSAN MOTOR CO.,LTD.","USA","UNITED STATES","P.O. BOX 685001",NA,"27740","FRANKLIN","47187","WILLIAMSON","47","TN","TENNESSEE","37068","5001","TN-07","TN-07",NA,NA,NA,"City-wide","USA","UNITED STATES","TN69420","SMYRNA","47149","RUTHERFORD","47","TENNESSEE","CITY-WIDE","TN-04","TN-04",NA,"81.126000000000005","FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES",NA,NA,7,"NISSAN NORTH AMERICA INC.,  ADVANCED TECHNOLOGY VEHICLE MANUFACTURING DIRECT LOAN AUTHORITY. ''MOD 002-CORRECTION OF ISSUING, ADMINISTRATION AND SPONSORING OFFICES.''","NISSAN NORTH AMERICA INC.,  ADVANCED TECHNOLOGY VEHICLE MANUFACTURING DIRECT LOAN AUTHORITY","NON",NA,"X",NA,NA,NA,"C",NA,"2.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.usaspending.gov/award/ASST_NON_DECF0000060_8900/","2018-04-05","FY2018_089_Assistance_Full_20230909_1.csv","81.126","Direct Loan",2018-01-01,"Full Year",TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
"8900_DELP0000131_-NONE-_81.126_-NONE-","ASST_NON_DELP0000131_8900","DELP0000131",NA,NA,"SAI NOT AVAILABLE",0,0,NA,NA,0,0,129684000,3207893,129684000,3207893,NA,NA,NA,NA,NA,2019-03-21,2019,"2019-03-21","2049-03-21","089","Department of Energy","8900.0","Department of Energy","893030.0","HEADQUARTERS PROCUREMENT SERVICES","089","Department of Energy","8900.0","Department of Energy","894009.0","LOAN PROGRAMS OFFICE",NA,NA,NA,NA,"D4R1KEJW4SL8","079803317","MEAG POWER SPVM, LLC","MEAG WER SPVM, LLC",NA,NA,NA,NA,"USA","UNITED STATES","7821 RIVER ROAD","ATLANTA","04000","ATLANTA","13121","FULTON","13","GA","GEORGIA","30328","4641","GA-12","GA-05",NA,NA,NA,"Single ZIP Code","USA","UNITED STATES","GA04000","ATLANTA","13121","FULTON","13","GEORGIA","30328-4641","GA-06","GA-05",NA,"81.126000000000005","FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES",NA,NA,7,"MEAG POWER SPVM, LLC LOAN 1351","MEAG POWER SPVM, LLC LOAN 1351","NON","NOT RECOVERY ACT","X","OTHER",NA,NA,"A","NEW","2.0","NON-AGGREGATE RECORD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.usaspending.gov/award/ASST_NON_DELP0000131_8900/","2019-06-19","FY2019_089_Assistance_Full_20230909_1.csv","81.126","Direct Loan",2019-01-01,"Full Year",TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
"8900_DELP0000101_-NONE-_81.126_0001","ASST_NON_DELP0000101_8900","DELP0000101","0001",NA,"SAI NOT AVAILABLE",0,0,NA,NA,0,0,3462409117,172774214,6924818234,-1,NA,NA,NA,NA,NA,2019-03-20,2019,"2014-01-15","2044-01-14","089","Department of Energy","8900.0","Department of Energy","893030.0","HEADQUARTERS PROCUREMENT SERVICES","089","Department of Energy","8900.0","Department of Energy","894009.0","LOAN PROGRAMS OFFICE",NA,NA,NA,NA,"JKC9LGLDQDV4","006924989","GEORGIA POWER COMPANY","GEORGIA POWER COMPANY","SXU3LDF7K6Z5","006925341","SOUTHERN CO SERVICES INC","SOUTHERN COMPANY GAS","USA","UNITED STATES","241 RALPH MCGILL BLVD","BIN 10106","04000","ATLANTA","13121","FULTON","13","GA","GEORGIA","30308","3374","GA-12","GA-05",NA,NA,NA,"Single ZIP Code","USA","UNITED STATES","GA04000","ATLANTA","13121","FULTON","13","GEORGIA","30308-3374","GA-05","GA-05",NA,"81.126000000000005","FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES",NA,NA,7,"TAS::89 4455::TAS
GEORGIA POWER COMPANY
GEORGIA POWER LOAN NUMBER 1021","TAS::89 4455::TAS  GEORGIA POWER COMPANY  GEORGIA POWER LOAN NUMBER 1021","NON","NOT RECOVERY ACT","X","OTHER",NA,NA,"C","REVISION","2.0","NON-AGGREGATE RECORD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.usaspending.gov/award/ASST_NON_DELP0000101_8900/","2019-04-05","FY2019_089_Assistance_Full_20230909_1.csv","81.126","Direct Loan",2019-01-01,"Full Year",TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
"8900_DELP0000128_-NONE-_81.126_-NONE-","ASST_NON_DELP0000128_8900","DELP0000128",NA,NA,"SAI NOT AVAILABLE",0,0,NA,NA,0,0,1668223779,66278531,1668223779,66278531,NA,NA,NA,NA,NA,2019-03-21,2019,"2019-03-21","2049-03-21","089","Department of Energy","8900.0","Department of Energy","893030.0","HEADQUARTERS PROCUREMENT SERVICES","089","Department of Energy","8900.0","Department of Energy","894009.0","LOAN PROGRAMS OFFICE",NA,NA,NA,NA,"JKC9LGLDQDV4","006924989","GEORGIA POWER COMPANY","GEORGIA POWER COMPANY","SXU3LDF7K6Z5","006925341","SOUTHERN CO SERVICES INC","SOUTHERN COMPANY GAS","USA","UNITED STATES","241 RALPH MCGILL BLVD","BIN 10106","04000","ATLANTA","13121","FULTON","13","GA","GEORGIA","30308","3374","GA-12","GA-05",NA,NA,NA,"Single ZIP Code","USA","UNITED STATES","GA04000","ATLANTA","13121","FULTON","13","GEORGIA","30308-3374","GA-05","GA-05",NA,"81.126000000000005","FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES",NA,NA,7,"GEORGIA POWER COMPANY LOAN 1349 NOTE 2","GEORGIA POWER COMPANY LOAN 1349 NOTE 2","NON","NOT RECOVERY ACT","X","OTHER",NA,NA,"A","NEW","2.0","NON-AGGREGATE RECORD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.usaspending.gov/award/ASST_NON_DELP0000128_8900/","2019-06-19","FY2019_089_Assistance_Full_20230909_1.csv","81.126","Direct Loan",2019-01-01,"Full Year",TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
"8900_DELP0000124_-NONE-_81.126_-NONE-","ASST_NON_DELP0000124_8900","DELP0000124",NA,NA,"SAI NOT AVAILABLE",0,0,NA,NA,0,0,1619679706,29753516,3239359412,59507032,NA,NA,NA,NA,NA,2019-03-21,2019,"2019-03-21","2049-03-21","089","Department of Energy","8900.0","Department of Energy","893030.0","HEADQUARTERS PROCUREMENT SERVICES","089","Department of Energy","8900.0","Department of Energy","894009.0","LOAN PROGRAMS OFFICE",NA,NA,NA,NA,"KY6SESB2JY94","073460305","OGLETHORPE POWER CORPORATION","OGLETHORPE POWER COMPANY","KY6SESB2JY94","073460305","OGLETHORPE POWER CORPORATION","OGLETHORPE POWER CORPORATION","USA","UNITED STATES","241 RALPH MCGILL BLVD","ATLANTA","04000","ATLANTA","13121","FULTON","13","GA","GEORGIA","30308","0001","GA-12","GA-05",NA,NA,NA,"Single ZIP Code","USA","UNITED STATES","GA04000","ATLANTA","13121","FULTON","13","GEORGIA","30308-0001","GA-05","GA-05",NA,"81.126000000000005","FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES",NA,NA,7,"OGLETHORPE POWER CORPORATION LOAN 1347 NOTE 3","OGLETHORPE POWER CORPORATION LOAN 1347 NOTE 3","NON","NOT RECOVERY ACT","X","OTHER",NA,NA,"A","NEW","2.0","NON-AGGREGATE RECORD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.usaspending.gov/award/ASST_NON_DELP0000124_8900/","2019-06-19","FY2019_089_Assistance_Full_20230909_1.csv","81.126","Direct Loan",2019-01-01,"Full Year",TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
"8900_DELP0000019_-NONE-_81.126_0003","ASST_NON_DELP0000019_8900","DELP0000019","0003",NA,"SAI NOT AVAILABLE",0,0,NA,NA,0,0,324239000,5025704,324239000,5025704,NA,NA,NA,NA,NA,2018-11-09,2019,"2011-01-28","2045-01-27","089","Department of Energy","8900.0","Department of Energy","893030.0","HEADQUARTERS PROCUREMENT SERVICES","089","Department of Energy","8900.0","Department of Energy","894009.0","LOAN PROGRAMS OFFICE",NA,NA,NA,NA,"X9JASVE9FEA3","965966182","GREAT BASIN TRANSMISSION SOUTH LLC","GREAT BASIN TRANSMISSION SOUTH, LLC",NA,NA,NA,NA,"USA","UNITED STATES","400 CHESTERFIELD CENTER","SUITE 110","13600","CHESTERFIELD","29189","ST. LOUIS","29","MO","MISSOURI","63017","4880","MO-02","MO-02",NA,NA,NA,"Single ZIP Code","USA","UNITED STATES","MO13600","CHESTERFIELD","29189","ST. LOUIS","29","MISSOURI","63017-4880","MO-02","MO-02",NA,"81.126000000000005","FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES",NA,NA,7,"TAS::89 0209::TAS
GREAT BASIN TRANSMISSION SOUTH, LLC LOAN NUMBER 1113. MOD 002-CORRECTION OF ISSUING, ADMINISTRATION AND SPONSORING OFFICES.","GREAT BASIN TRANSMISSION SOUTH, LLC LOAN NUMBER 1113","NON","NOT RECOVERY ACT","X","OTHER",NA,NA,"C","REVISION","2.0","NON-AGGREGATE RECORD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.usaspending.gov/award/ASST_NON_DELP0000019_8900/","2019-02-19","FY2019_089_Assistance_Full_20230909_1.csv","81.126","Direct Loan",2019-01-01,"Full Year",TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
