fiscal_year,parentid,ObligatedAmount,NumberOfActions,FreqCount
2007,CHEMONICS INTERNATIONAL,0,1,1
2007,CHEMRING GROUP PLC,124227787.0007,3926,238
2007,CHENEGA,259641914.5855,9437,876
2007,CHENEGA BLACKWATER SOLUTIONS,11325742,2600,6
2007,CHEROKEE NATION BUSINESSES,1484644,865,18
2007,CHEVRON,154758905.9838,9419,79
2007,CHOCTAW MANAGEMENT,57396250.1103,3662,499
2007,CHOGGIUNG,35e3,2,1
2007,CHOICEPOINT,292085,2936,9
2007,CHRISTUS HEALTH,136622442,6,20
2007,CHUCK FUNKE,1432088,4685,10
2007,CHUGACH ALASKA,515201241.4714,6316,3151
2007,CINCINNATI BELL,87191.6016,7578,16
2007,CINERGY,152804,2,1
2007,"CIRCOR INTERNATIONAL, INC [AEROSPACE]",6954898.4302,4455,21
2007,CISCO SYSTEMS,81143.61,4683,9
2007,CITIZENS COMMUNICATIONS,243518.9609,1136,3
2007,CITRIX SYSTEMS,4886937.117099999,14445,169
2007,CLARCOR,621096.0016,4230,38
2007,CLARK,27790690,3706,80
2007,CLARK / HUNT JV,15e4,2,1
2007,CLARK CADDELL JV,243915008,2,2
2007,Clark Construction & Balfour Beatty,42e6,1134,2
2007,Classified Domestic Contractor,1363476.3728999998,5209,55
2007,CLEAN HARBORS,5096082.5811,7477,1147
2007,CLEAN METRO,548737,2600,5
2007,CLEAN VENTURE,645995.6046,6506,108
2007,CLEARBROOK,105564,1134,2
2007,CLIENT NETWORK SERVICES,-751,1798,3
2007,CLIENT SOLUTION ARCHITECTS,6146578.2031,6248,42
2007,CNA,79153967.2436,2370,433
2007,COBHAM PLC,14921690.373,7517,84
2007,COLAS,9620,1798,3
2007,COLLAZO ENTERPRISES,44395436.875,14553,117
2007,COLONNA SHIPYARD,17569436,5226,61
2007,COLT DEFENSE,215084219.8537,6452,126
2007,COLT INDUSTRIES,13244040.4297,6162,94
2007,COLTEC INDUSTRIES,34768870.2111,7066,139
2007,COMBAT SUPPORT ASSOCIATES,476472393.4375,955,18
2007,COMCAST CABLE COMMUNICATIONS,2171887.5501,12343,240
2007,COMCEL S.A.,722442,420,129
2007,CommScope,77409,3373,10
2007,COMMUNICATION,12720,2,1
2007,COMPASS GROUP,16365,2,1
2007,COMPUNETICS I,695231,3123,8
2007,COMPUTER ASSOCIATES,29905198.3979,15323,181
2007,COMPUTER EQUITY,279415,3736,8
2007,COMPUTER OF AMERICA,6339155,4683,9
2007,COMPUTER SCIENCES,2479497705.5908,16920,4640
2007,COMPUTER TECHNOLOGY SERVICES,-420,2,1
2007,COMPUTER TEMPORARIES,4365218.4922,8671,96
2007,COMPUWARE,3475168.2882,8416,34
2007,COMSAT,-3e3,1136,3
2007,COMTECH,286160219.3437,3921,332
2007,COMTEQ FEDERAL,13826469.8914,12331,460
2007,CON-WAY,1109485,1799,5
2007,CONCORD PERSONNEL SERVICES,863045.5683,5589,31
2007,CONCURRENT COMPUTER,916331,3048,27
2007,CONCURRENT TECHNOLOGIES CORPORATION,165764412.8438,11029,475
2007,CONFEDERATED SALISH & KOOTENAI,41747559.0566,7388,63
2007,CONOCOPHILIPPS,267206087.3989,2600,6
2007,CONSOLIDATED EDISON OF NY,112300,2,1
2007,CONSOLIDATED ENGINEERING SERVI,6975,2,1
2007,CONSOLIDATED NATURAL GAS,4213,301,12
2007,CONSOLIDATED RIGGING & MARINE,124747,5557,12
2007,CONSTRUCTION COST SERVICES,474210,2242,18
2007,CONSTRUCTION PARTNERS,16274597,1286,26
2007,CONTINENTAL SHELF ASSOCIATES,1185e3,1134,2
2007,CONTINENTAL WASTE,12636,1134,2
2007,CONTRACK INTERNATIONAL,121572817.6563,250,128
2007,CONTRACT MANAGEMENT,5004921,5833,59
2007,Control Risks Group,9600,2,1
2007,COPPER RIVER INFORMATION TECHNOLOGY,5862150.319800001,4715,62
2007,CORNELL COMPANIES [GEO GROUP],0,1,2
2007,CORNING,1348125.375,4504,24
2007,CORPORATE EXPRESS,4253990.1563,3525,26
2007,CORRPRO COMPANIES,8389070,5896,72
2007,Cort Business Services,744215.3697,3562,23
2007,CORT FURNITURE,107479,1798,4
2007,COSMO OIL COMPANY,6557936,1134,3
2007,COUNTERTRADE PRODUCTS,30879149.0094,19407,458
2007,COX COMMUNICATIONS,3019690.2243,5698,143
2007,CPI HOLDING COMPANY,20326148.27,9116,182
2007,CR ASSOCIATES,30962533,1587,42
2007,CRANE COMPANY,5533664,2765,151
2007,CREATIVE ASSOCIATES INTERNATIONAL,108487,2,1
2007,CREDENCE,1369376,2885,7
2007,CREE,476831,1134,2
2007,CRITICAL SOLUTIONS INTERNATIONAL,105320351.5771,768,16
2007,CROWLEY MARITIME,217832.1299,2935,62
2007,CSC GOVERNMENT SOLUTIONS,861074995.8094,15792,1294
2007,"CSP, INC [MODCOMP]",9075,2600,5
2007,CSRA,71502104.5,1286,22
2007,CTA,4428751.7522,7758,41
2007,CUBIC,358984871.848,8578,744
2007,CURTISS WRIGHT,36171126.2138,6105,212
2007,CUTLER INDUSTR,16842,1800,4
2007,CW GROUP,4137137.0175,8933,40
2007,DAIMLER,520354913.1379,8229,283
2007,DALE CARNEGIE TRAINING,35250,1136,3
2007,DAMES & MOORE,24857,1798,3
2007,DANAHER,6755821.4299,12818,288
2007,DANKA HOLDING COMPANY,446035.0823,11952,87
2007,DASSAULT SYSTÃˆMES,1292346.0195,9291,19
2007,DATA GENERAL,0,2,1
2007,DATALINE,17003515.3253,7665,176
2007,DATASCOPE,274785.7998,6832,18
2007,DAVIS BACON,5287305.875,3672,22
2007,DAY & ZIMMERMANN,129314617.9552,1996,450
2007,DAYTON POWER & LIGHT,2e3,3121,7
2007,DBA PESTMASTER SERVICES,67908,1134,2
2007,DDL OMNI ENGINEERING,20082760.333,937,185
2007,DEFENSE SUPPORT SERVICES,40833856.0747,1703,349
2007,DEL JEN,386786.0938,1134,2
2007,DEL MONTE FOODS,71870891.7344,493,13
2007,DELL,786481119.6645,29994,11843
2007,DELOITTE,68710242.5918,13440,137
2007,DEPARTMENT OF ENERGY,306167169.75,4839,12
2007,DEPARTMENT OF ONCOLOGY,-301461,2885,6
2007,DEUTSCHE TELEKOM AG,15382435.4531,8293,52
2007,DEWBERRY,4277038,6765,87
2007,DHL,566555.8399,5643,52
2007,DICK ENTERPRISES,35845968.6016,5396,112
2007,"DIEHL STIFTUNG & CO KG, THALES SA",703025,5918,13
2007,DIGICON,7160019.84,7376,63
2007,DigitalGlobe,1276088,4507,8
2007,DILLINGHAM CONSTRUCTION,558066,3512,9
2007,DIMCO,2190100,2626,57
2007,DIVERSIFIED DISTRIBUTORS INTL,442218.75,5380,31
2007,DIVERSITY SERVICES,12557,4,2
2007,DLT SOLUTIONS,95160407.0659,25935,952
2007,DMS,-545675,2239,4
2007,DOCUPAK,145353141,35,108
2007,DODSON STILSON,2870846.1099,1055,20
2007,DONALD C NEAL CONSTRUCTION,36500,2,1
2007,DONALD L MOONEY ENTERPRISES,660435,6397,17
2007,DONALDSON COMPANY,204817.8203,4805,27
2007,DOORWAYS,8467,1134,2
2007,DOVER,63011,3318,8
2007,DOVER ELEVATOR,101073,1800,6
2007,DOYON LIMITED,45556782,1798,3
2007,DRC,3128,2,1
2007,DRS,935888452.0548,10914,1109
2007,DSCI,8810067.4938,2125,39
2007,DTM,14470653.3686,4234,38
2007,DUCOMMUN,66683,2241,5
2007,DUKE ENERGY,774305,301,12
2007,DUKE UNIVERSITY,7690049,6033,50
2007,DUKES,27840,1136,3
2007,DUN & BRADSTREET,2079514.8203,5873,57
2007,DYNAMAC INTERNATIONAL,1822478,438,16
2007,DYNAMIC STRUCTURES & MATERIA,485226.9219,4037,7
2007,DYNAMIC SYSTEMS,21108673.764399998,9263,257
2007,DYNAMICS RESEARCH,67732066.2993,15335,422
2007,DYNAMICS TECHNOLOGY OF DE,7676931,1570,15
2007,DYNATECH,8161311.2989,5493,101
2007,DYNCORP INTERNATIONAL,710280546.9086,9951,1043
2007,DYNETICS,64968726.7538,6916,438
2007,DZSP 21,62853997,301,12
2007,E & D SERVICES,944398,4037,7
2007,EADS NV,187116897.8437,5665,117
2007,EAGLE CONSTRUCTION & ENVIRONME,-261534,2241,5
2007,EAGLE GROUP,164375829,3153,273
2007,EAGLE INDUSTRIES UNLIMITED,5348874.398399999,1774,38
2007,EAI INTERNATIONAL,-82993,1798,3
2007,EARL INDUSTRIES,136801410,2520,472
2007,EARTH TECH,72541372.7314,5196,491
2007,EASTERN COMPUTERS,-43740,2,1
2007,EASTERN RESEARCH GROUP,1270324,1958,14
2007,EASTERN SHIPBUILDING GROUP,1867181,2600,5
2007,EASTMAN KODAK,17713383.6797,5622,48
2007,EATONORAT,19302968.4778,6308,423
2007,EBREX FOOD SERVICES SARL,29060991,3518,910
2007,EBSCO INDUSTRIES,5655659.2901,5034,75
2007,EC AMERICA,13541411.1393,14239,244
2007,ECOLOGY & ENVIRONMENT,9581159.3008,5205,78
2007,EDAC TECHNOLOGIES,378729.75,1134,2
2007,EDAW,24426665,2992,84
2007,EDO ACQUISITION II,11927846.1562,944,147
2007,EDUCATION DEVELOPMENT CENTER,0,1134,2
2007,EDUCATIONAL TESTING SERVICE,-185006.875,1134,2
2007,EDWARDS & KELCEY,122473,3121,8
2007,EG & G [URS],152416938.8125,4628,55
2007,EI KANE,288117,7078,15
2007,ELBIT SYSTEMS,82008705.61400001,10222,164
2007,ELECTRO SWITCH,231803.5084,1807,17
2007,ELECTRONIC DATA SYSTEMS [HEWLETT PACKARD],1944737494.7489,13800,760
2007,ELECTROPHYSICS,2009931,9308,34
2007,ELLING HALVORSON,467047.75789999997,4507,10
2007,ELMA ELECTRONIC,161321,3865,31
2007,ELMHURST REASEARCH,11014958,8665,38
2007,ELMHURST RESEARCH,1377802.85,3489,91
2007,EMASS,86592,4,2
2007,EMC,26162747.0288,7314,312
2007,EMCON,61673,1136,3
2007,EMCOR COMPANY,66929735.800799996,3270,255
2007,EMERGENT BIOSOLUTIONS,702e3,2885,6
2007,EMERSON CONSTRUCTION,19251305,563,15
2007,EMR,256783,4959,22
2007,EMS TECHNOLOGIES,3258485.6602,7806,17
2007,ENERGY CONVERSION DEVICES,9126231,1134,2
2007,ENERTEK INTERNATIONAL,8793334.711000001,8683,58
2007,ENFIELD ENTERPRISES,926063.12990000006,596,26
2007,ENGINEERED SUPPORT SYSTEMS,12749813.1328,6088,59
2007,ENGINEERED SYSTEMS,536569,3734,8
2007,ENGINEERING SUPPORT PERSONNEL,19626471,5520,85
2007,ENGINEOUS SOFTWARE,54388,1134,2
2007,ENMRSH,2175248,3045,17
2007,ENSCO,21840836,3536,37
2007,ENSIGN BICKFORD INDUSTRIES,8097619.0508,5557,16
2007,ENSR INTERNATIONAL,3285433.6406,2851,69
2007,ENTERGY,20829358,2197,46
2007,ENVIRONMENTAL CHEMICAL,563890083.7625,4619,415
2007,ENVIRONMENTAL COMPANY T,840466.7188,3318,10
2007,ENVIRONMENTAL SYSTEMS RESEARCH,27053614.9903,16231,578
2007,EOD TECHNOLOGY,41830727,4370,56
2007,EOIR TECHNOLOGIES,99869560.6564,1326,226
2007,EQM,29596539,3008,62
2007,EQUIFAX,151277.1394,10892,21
2007,EQUITABLE RESOURCES,2471714,2,1
2007,ERAPSCO,11663006,561,14
2007,ERDAS,1217962.8853,4368,91
2007,ERICKSON ASSOCIATES,0,1,1
2007,ERINYS INTERNATIONAL / IRAQ,61401397,1503,25
2007,ESCGOV,6972514,2934,6
2007,ESCO ELECTRONICS,146041036.5113,7358,235
2007,ESCO ENERGY,9310399,1626,28
2007,ESCO TECH,6188959.4472,8566,69
2007,ESP,68139190.04,2240,44
2007,ESSEX INDUSTRIES,4892299.519400001,2906,130
2007,EST GROUP,47706,2885,6
2007,ESTERLINE,65506654.41069999,8441,97
2007,ETC TECHNICAL,320144,2239,4
2007,EVERETT SHIPYARD,2324103,1055,21
2007,EVERGREEN INTERNATIONAL,17060306.25,8735,27
2007,EWA,13938098,1801,43
2007,EWA SERVICES,-19143,1798,3
2007,EXECUTIVE CONSULTANTS' NETWORK,4275,2,1
2007,EXIDE ELECTRONICS,63230087.814899996,14264,1589
2007,EXODYNE,6357763,770,27
2007,EXPANETS,17808,1800,4
2007,EXPRESS SCRIPTS,172910570.8524,3572,93
2007,EXTEX,336930.3476,438,15
2007,EXXON MOBIL,1019515470.8189,6806,37
2007,EyakTek,140336802.6172,4287,901
2007,F5 NETWORKS,49470.100099999996,5118,12
2007,FAIRBANKS SCALES,141028,3123,8
2007,FALCON SECURITY,22635,2268,4
2007,FATIGUE TECHNOLOGY,3292904.2177999998,6829,106
2007,FCN,23357175.148399998,6367,108
2007,FED-CONSULTING,-18009.7598,4,2
2007,FEDERAL RADIO SERIVCES,32147,2885,6
2007,FEDERAL REPUBLIC OF GERMANY,433652162.5906,3206,743
2007,FEDERAL SIGNAL,720054,2700,27
2007,FEDERATED SOFTWARE GROUP,14746697.6,6806,37
2007,FEDEX,1364059172.6529,12079,2173
2007,FEMCO,1204422,4839,12
2007,FERGUSON ENTERPRISES,3598492.9199,4830,232
2007,FIBER MATERIALS,349731,2,1
2007,FIBERTEK,81816997.7403,16074,723
2007,FIDELITY TECHNOLOGIES,31288435.426,7412,136
2007,FIELD SUPPORT,2929831,673,15
2007,FIGGIE INTERNATIONAL,217554,2239,4
2007,FINCANTIERI MARINE GROUP,8328467,955,19
2007,FINMECCANICA,586573466.6134,9416,1023
2007,FIREHOLE TECHNOLOGIES,549996,1134,2
2007,FIRST CAPITOL OF CHICAGO,108342,1800,4
2007,FIRST COAST TECHNICAL INSTITUT,51232.5,1134,3
2007,FIRST DATA,58727,6,3
2007,FIRST KUWAITI GENERAL TRADING & CONTRACTING COMPANY,2180675,301,12
2007,FLAD & ASSOCI,1293534,2885,7
2007,FLEET ENVIRONMENTAL SERVICES [MORAN],17450,2,1
2007,FLIGHTLINE ELECTRONICS,34737458.3301,2886,64
2007,FLIR SYSTEMS,239737615.7352,8207,556
2007,FLORIDA INTERNATIONAL UNIVERSI,146761,3514,10
2007,FLUOR,359633243.27470005,3276,474
2007,FMC,35229533.1562,4042,37
2007,FOCUS TECHNOLOGIES,29500,4038,8
2007,FOLEY GARSKE,308250,2239,4
2007,FORCE 3,77760155.2388,22319,921
2007,FORCE PROTECTION,1141162034.649,1342,164
2007,FORD MOTOR COMPANY,61548,3596,6
2007,Foreign Contractor,6927435801.588,16776,34186
2007,FOREIGN UTILITY CONSOLIDATED REPORTING,277650106.4179,6955,150
2007,FORMAC INTERNATIONAL,92008,2,1
2007,FORMATION,118602,1134,3
2007,FOSS MARITIME COMPANY,2638,1134,2
2007,FOSTER FUELS,399024.3467,1798,4
2007,FOSTER WHEELER,20417150.5,4559,44
2007,FOUR POINTS TECHNOLOGY,9897122.7226,23521,205
2007,FPL ENERGY SERVICES,10855,2885,6
2007,FUGRO,1726523,865,19
2007,FUJI PHOTO FILM USA,10345120.46,10602,93
2007,Fujitsu,1053934,1909,30
2007,FUTRON,4197612.7237,4595,98
2007,G & P TEST ENGINEERING & DESIGN,25601,2,1
2007,G4S PLC,11456777.3224,10466,98
2007,GALAXY SCIENTIFIC,92697303.814699993,2235,201
2007,GALE ASSOCIATES,775577,673,16
2007,GANNETT,147604.3999,3756,22
2007,GANNETT FLEMING AFFILIATES,5854747,5222,38
2007,GARLAND INDUSTRIES,49785,2602,6
2007,GARNER MULTIMEDIA,25e3,2,1
2007,GARTNER,11527735.5777,16754,136
2007,GARY WILLIAMS ENERGY,153800646.6958,3121,9
2007,GATEWAY,14415852.8197,14614,226
2007,GE ROLLS-ROYCE FIGHTER ENGINE TEAM [GE/ROLLS ROYCE],431018943.6016,3318,8
2007,GEAC COMPUTER,71758,1134,2
2007,GEL,4450,2,1
2007,GENCORP,12021686.05,10291,41
2007,GENE LOGIC COMPANY,-14795,1134,2
2007,GENERAL,21743949.875,3417,44
2007,GENERAL ATOMICS,971888040.2274,4803,392
2007,GENERAL COMMUNICATIONS,672478.5293,5334,67
2007,GENERAL DYNAMICS,14295795742.8438,30496,15775
2007,GENERAL ELECTRIC,2472765585.5341,18265,5926
2007,GENERAL MILLS,190541125.5,488,12
2007,GENERAL MOTORS,192193635.3893,5640,93
2007,GENERAL TECHNOLOGY,221908,3734,7
2007,GENEVAORA,71617,3,10
2007,GEO MARINE,12205902.940499999,10080,176
2007,GEOLOGISTICS,0,2,1
2007,GEOMETRICS,639718,5485,11
2007,GEONEX,126892.5,4646,13
2007,GEORGE G SHARP,19425033.112,381,131
2007,GEORGE WASHINGTON UNIVERSITY,8699261.25,8346,84
2007,GEORGIA INSTITUTE OF TECHNOLOGY,87058130.3572,7569,435
2007,"GEOSEMBLE TECHNOLOGIES, INC [STAKE]",98999,2,1
2007,GERBER SCIENTIFIC,1480411.45,6499,52
2007,GESTALT,20055793.1328,2422,25
2007,GETINGE,5226493.1605,8325,142
2007,GHM,31324,1800,4
2007,GIDDENS INDUSTRIES,-1710,2,1
2007,Gilbane,91998320,2,1
2007,GILBERT ASSOCIATES,284172986.87520003,9179,968
2007,GILEAD SCIENCES,26521,2,1
2007,GILL GROUP,11988919.4081,7094,508
2007,GIOIA ENTERPRISES INTERNATIONA,23845629.6544,7312,88
2007,GLAXOSMITHKLINE,3624393.3999,4159,49
2007,GLOBAL AVIATION,-5403769.8594,3512,12
2007,GLOBAL COMPUTER ENTERPRISE,5e3,2,1
2007,GLOBAL CONTAINER LINE,12547040,3,10
2007,GLOBAL CROSSING,908382,2239,4
2007,GLOBAL INSIGHT,595699,7002,15
2007,GLOBAL KNOWLEDGE,1770942,10611,22
2007,GLOBAL LINGUIST SOLUTIONS,49023216,2,4
2007,GLOBAL MARITIME SERVICES,28460424,4756,34
2007,GLOBAL MICROWAVE SYSTEMS,28386,2,1
2007,GLOBAL STRATEGIES GROUP,115470055.75459999,2253,371
2007,GLOBAL TECHNOLOGIES,0,1134,3
2007,GLOBAL TECHNOLOGY RESOURCES,7398785.5195,7583,100
2007,GLOBALSIM,399920,1136,3
2007,GLOBECOMM SYSTEMS,1653641,4508,12
2007,GOLDBELT,107066249.36320001,4053,1309
2007,GOMEZ & ASSOCIATE,352250,5920,14
2007,GOODRICH,287189431.0951,3828,1714
2007,GOODWILL INDUS,21997445.9659,6669,78
2007,GOOGLE,37460,2600,5
2007,GORDON N STOWE & ASSOCIATES,4e3,2,1
2007,GOVERNMENT ACQUISITIONS,471863.6807,10896,29
2007,GOVERNMENT OF CANADA,704958,1800,4
2007,GOVPLACE,4462092.6902,19683,255
2007,GP STRATEGIES,23420371.6032,9520,172
2007,GPC CONSOLIDATED REPORTING,221742851.2755,4003,461
2007,GRACON,9623779,3450,91
2007,GRANITE CONSTRUCTION COMPANY,55995212,1854,37
2007,GRANT THORNTON,13107514.5,6208,32
2007,GRAY RESEARCH,17768985,3586,101
2007,GRAYBAR,108993322.0996,5121,5557
2007,GREAT LAKES DREDGE DOCK,204786584.5,3604,101
2007,GREENLAND CONTRACTORS I/S,80979343.7498,3031,67
2007,GRIMCOM,52272791,7001,100
2007,GRINNELL,12400,2,1
2007,GRUNLEY CONSTRUCTION CO,3158188,6397,15
2007,GRUNLEY WALSH JOINT VENTURE [Grunley Construction/William V. Walsh Construction],1823445,2239,6
2007,GS CALTEX [Joint Venture Chevron/GS Group],372207980.2754,2239,5
2007,GSC CONSTRUCTION,55949052,4246,30
2007,GSX CHEMI,-115.41,1798,3
2007,GTE [VERIZON],698177.7306,2272,16
2007,GTS DURATEK,26641653.1177,161,119
2007,GTSI,210732364.7712,19127,1321
2007,GULFSTREAM HOLDINGS,14250457.6015,1361,23
2007,"GYROCAM SYSTEMS, LLC , UNIVERSAL SYSTEMS & TECHNOLOGY",109847778.125,3368,29
2007,GZA GEOENVIRONMENTAL TECHNOLOGIES,118420,6,4
2007,H & P CONTRACTOR,0,2,1
2007,"HAAS TCM, INC , KEMFAST AEROSPACE GROUP",0,1,1
2007,HAGLER BAILLY SERVICES,38320,1136,3
2007,HALIFAX,141779.79979999998,6008,14
2007,HALLIBURTON,4828883553.322801,4709,857
2007,HAMILTON PRODUCTS,2798165.8703,20178,392
2007,HAMILTON SUNDSTRAND,564676.3200000001,5275,22
2007,HAMPDEN ENGINE,208453,4255,9
2007,HANSON GROUP,1748258.6329,4209,51
2007,HARCOURT GENERAL,1165039,1909,35
2007,HARDING SECURITY ASSOCIATES,30273245.6875,7337,17
2007,HARPER CONSTRUCTION COMPANY,227273769,1510,34
2007,HARPER INDUSTRIES,131685064,4412,222
2007,HARRIS,1807975382.9129,14517,2518
2007,HARRIS ACOUSTIC PRODUCTS,2649612.9199,1907,41
2007,HARSCO,413617.6,6336,13
2007,HART CROWSER,-17262,1134,2
2007,HARTMAN WALSH,61020,1134,3
2007,HARZA ENGINEERING,4005495,1055,21
2007,HASKELL COMPANY,18314461,1799,32
2007,HATAKEYAMA,153876,301,13
2007,HAWAIIAN ELECT,52819,2,1
2007,HAWORTH,30741668.1193,11605,514
2007,HAYES SEAY MATTERN & MATTERN,17036712.9219,5765,78
2007,HDR,20573711.1875,985,215
2007,HEALTH NET,2224967120.1934,4470,232
2007,HEICO,3686856,4694,25
2007,HELLFIRE SYSTEMS,299692240.5471,805,164
2007,HELLMUTH OBATA & KASSABAUM,-12551.5703,1134,3
2007,HENSEL PHELPS CONSTRUCTION,713260219,4553,171
2007,HERCULES,-153080,2239,4
2007,HERLEY INDUSTRIES,8508987,3054,74
2007,HERMAN MILLER,48280957.4321,21163,1370
2007,HEROUX DEVTEK,73320,3373,7
2007,HERSTAL GROUP,242076759.1726,2628,298
2007,HESCO BASTION,143701205,1284,221
2007,HESS,149099717.375,7158,16
2007,HEWLETT PACKARD,261036796.8714,26008,3488
2007,HG HOLDINGS,214425,1798,3
2007,HIGH FORCE SECURITY SERVICES,-772148,1134,2
2007,HIGHLAND ACQUISITION,2022299.8698,1907,29
2007,HIGHMARK,276366069.925,160,23
2007,HILLENBRAND IND,4182485.4573999997,7860,96
2007,HILLER INVESTMENTS,806151.6799,11563,88
2007,HISPANIC ASSOC OF COLLEGES &,28650,4,2
2007,HITACHI,5592987.9018,6459,63
2007,HITACHI ZOSEN,983166,2885,6
2007,HMD,86646,2,1
2007,HNTB,8771683,2927,69
2007,HOCHTIEF AG,96673852,3236,78
2007,HOFMANN MONDIAL,301520,1137,12
2007,HOLLYFRONTIER,44468728,2,2
2007,HOLMAN CONSTRUCTION & GENERAL,2946919,1055,25
2007,HOLMES TUCKER INTERNATIONAL,2162878.6045,2661,54
2007,HOMESTEAD VILLAGE,93156,1136,5
2007,HONCAD,85754,3598,7
2007,HONEYWELL,1698158919.2905,10865,8434
2007,HR SERVICES,1029795,1567,27
2007,HR STAFF MANAGEMENT,1418584,3512,15
2007,HSU DEVELOPMENT COMPANY,0,2,1
2007,HUGHES,2150075,6444,14
2007,HUMANA,3402792740.197,7011,431
2007,HUNT COMPANIES,10211037,3242,63
2007,HYDROGEOLOGIC,33265948.891,5821,140
2007,Hydroid,3333294,2125,43
2007,HYPERION SOFTWARE,3848522,2340,32
2007,HYSTER YALE,7190380,2204,41
2007,HYUNDAI,29862490,2,2
2007,I2,6221698,9016,109
2007,IAP WORLDWIDE SERVICES,167180804.7032,914,192
2007,IBM,446932655.835,24392,1668
2007,ICARO INTERNATIONAL SERVICES SA,6050814,420,129
2007,ICBC BROADCAST HOLDINGS NY,0,2,1
2007,ICF INTERNATIONAL,2359853.66,3558,36
2007,ICF KAISER INTERNATIONAL,10629517,2497,54
2007,ICG COMMUNICATIONS,713921,2241,5
2007,ICMA,21600,1134,3
2007,"ICON SYSTEMS, INC , SM CONSULTING",26746773.0235,7300,202
2007,ICX TECHNOLOGIES,49889,2,1
2007,IDEAL SCANNERS & SYSTEMS,254662,6633,16
2007,IDEDGE,21575,1136,3
2007,IDENTIX COMPANY,1190156,1136,3
2007,IDX SYSTEMS,2214446,1135,22
2007,iGOV,81966932.6797,5040,396
2007,IHI,1616555,2,1
2007,IKON,914972.8302,12280,107
2007,IL KWANG INDUSTRIAL,16529181.4688,2515,54
2007,ILC INDUSTRIES,10689985.8019,4219,85
2007,ILEX ENGINEERING,133298.0801,3318,8
2007,ILLINOIS TOOL WORKS,540780.2180999999,4469,28
2007,IMMIXGROUP,84456313.51,19891,877
2007,IMO INDUSTRIES,9047208.039,4808,371
2007,IN Q TEL,4781183,11599,25
2007,"INDUSTRIAL ECONOMICS, INC.",8206,1134,2
2007,INDYNE,154833341.25,3236,76
2007,INFOPRO,6196443.4932,3593,49
2007,INFORMATION HANDLING SERVICES,18614737.1993,5932,221
2007,INGENESIS,507576.6875,3512,9
2007,INNOVATIVE LOGISTICS TECHNIQUES,15115996.8595,8560,72
2007,Innovative Technical Solutions [Gilbane Building Company],216029980.3442,8126,326
2007,INSIGHT ENTERPRISES,2182480.5,13991,183
2007,INSIGHT TECHNOLOGY,223755030.257,8218,273
2007,INSITUFORM TEC,420654,2,1
2007,INSTITUTE FOR DEFENSE ANALYSES,603492336,1626,27
2007,INSTITUTE OF INTERNATIONAL EDU,13135712,5751,13
2007,INSTRUMENTARIUM,3893169.9512,7698,95
2007,INTEGRA LIFE SC,655787,6891,54
2007,INTEGRAL SYSTEMS,32550378.1797,5690,64
2007,INTEGRAL TECHN,114002,2270,5
2007,INTEGRATED RESOURCES,2176934.3519,1211,22
2007,INTEGRATED TECHNOLOGIES,97741.9219,2239,4
2007,INTEL,9367,3512,9
2007,INTELLIGENCE ENTERPRISE SOLUTI,8307301.394300001,12527,79
2007,INTELLIGENT DECISIONS,17957479.7774,15082,224
2007,INTELLIGENT SOFTWARE,41960336,2927,65
2007,INTERAD,97081,2,1
2007,INTERFACE,498938,4484,37
2007,INTERGRAPH [HEXAGON AB],36395658.4685,3804,275
2007,INTERGRATED SOLUTIONS,329369.7998,2270,16
2007,INTERMAGNETICS GENERAL,5078369,3734,7
2007,INTERNATIONAL AIR LEASES,-766645,2,3
2007,INTERNATIONAL OIL TRADING,601287574.75,1798,4
2007,INTERNATIONAL PAPER COMPANY,387850.55,6990,27
2007,INTERNATIONAL SHIPHOLDING,162141411,4040,40
2007,INTERNATIONAL SOS,10384393.9375,1363,35
2007,INTERNATIONAL SYSTEMS MARKETING,1752387.6289,8607,48
2007,INTERNATIONAL TECHNOLOGY,21126243.2705,3513,90
2007,INTERPUBLIC GROUP OF COMPANIES,468634817.8652,5081,474
2007,INTEST,7205,1134,2
2007,INTUITIVE,11535414.1355,5161,97
2007,INVESTORS,260464,2932,5
2007,INVISION TECHNOLOGIES [GENERAL ELECTRIC],1663794,3478,19
2007,IOWA STATE UNIVERSITY,3091581,2001,25
2007,IPSEN INTERNATIONAL,662791,2245,7
2007,IRIDIUM COMMUNICATIONS,37554911,5,11
2007,IROBOT,84759047.15630001,9429,105
2007,IRON MOUNTAIN,451105.24309999996,6226,72
2007,ISO,595128.1094,5306,61
2007,ISRAEL AIRCRAFT INDUSTRIES,16256841.3594,6230,31
2007,ISYS,1121433,9208,18
2007,IT GROUP,9680804,3334,45
2007,IT RESEARCH INSTITUTE,44017663,4442,160
2007,ITEL SOLUTIONS,88729027.25,768,16
2007,ITT,3241792074.6351,17207,3456
2007,IVEY MECHANICA,117561,6,4
2007,J & J WORLDWIDE SERVICES,180985821.4375,4634,721
2007,J.E. DUNN CONSTRUCTION GROUP,32784935,1438,24
2007,JA JONES CONSTRUCTION [PHILLIP HOLZMANN AG],144831811.8359,3610,195
2007,JACOBS ENGINEERING GROUP,573882391.9323,11261,1848
2007,JAMES W SEWALL,6e4,1798,3
2007,JAPAN MINISTRY OF DEFENSE,105355154,2239,4
2007,JAVELIN [LOCKHEED MARTIN/TEXAS INSTRUMENTS/RAYTHEON],225817159.9589,3496,179
