fiscal_year	Customer	SubCustomer	EntitySizeCode	EntitySizeText	EntityCategory	AnyEntityUSplaceOfPerformance	AnyEntityForeignPlaceOfPerformance	IsEntityAbove2016constantOneMillionThreshold	IsEntityAbove1990constantReportingThreshold	IsEntityAbove2016constantReportingThreshold	EntityCount	AllContractorCount	SumOfNumberOfActions	SumOfObligatedAmount
2017	Defense	Air Force	S	Always Small Vendor	PDuns-1	NULL	NULL	1	1	1	47	47	0	0.0000
2017	Defense	Air Force	S	Always Small Vendor	PDuns-1	1	0	0	0	1	1139	1139	1760	13488929.2275
2017	Defense	Air Force	S	Always Small Vendor	PDuns-1	1	1	0	0	1	28	28	37	353292.3101
2017	Defense	Army	NULL	NULL	Duns	NULL	NULL	NULL	NULL	NULL	49	3657	34882	18012717380.3734
2017	Defense	Army	NULL	NULL	PID	NULL	NULL	NULL	NULL	NULL	13	13	393	311539537.3965
2017	Defense	Army	M	Medium Vendor	Duns	1	1	0	1	1	1	1	1	83262.0000
2017	Defense	Army	M	Medium Vendor	PDuns-1	1	0	1	1	1	562	562	5322	2568437190.6681
2017	Defense	Army	M	Medium Vendor	PDuns-1	1	1	0	1	1	591	591	6803	34591100.9438
2017	Defense	Army	M	Medium Vendor	PDuns-2	1	1	0	1	1	2	2	8	757410.8382
2017	Defense	Army	M	Medium Vendor	PDuns-2	1	1	1	1	1	28	39	861	651318446.1042
2017	Defense	Army	M	Medium Vendor	PDuns-3+	1	0	1	1	1	59	104	699	328952861.5940
2017	Defense	Army	M	Medium Vendor	PDuns-3+	1	1	0	1	1	1	2	3	76648.1699
2017	Defense	Army	N	Sometimes Small Vendor	PDuns-1	1	0	1	1	1	1286	1286	14269	2689791274.1654
2017	Defense	Army	N	Sometimes Small Vendor	PDuns-1	1	1	1	1	1	500	500	10697	1770537665.0330
2017	Defense	Army	N	Sometimes Small Vendor	PDuns-2	NULL	NULL	1	1	1	1	1	0	0.0000
2017	Defense	Army	N	Sometimes Small Vendor	PDuns-3+	1	0	1	1	1	130	321	2070	577461658.5087
2017	Defense	Army	N	Sometimes Small Vendor	PDuns-3+	1	1	1	1	1	128	736	13652	17034285243.3105
2017	Defense	Army	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	0	49	49	0	0.0000
2017	Defense	Army	S	Always Small Vendor	PDuns-1	NULL	NULL	0	1	1	143	143	0	0.0000
2017	Defense	Army	S	Always Small Vendor	PDuns-1	1	1	0	0	1	24	24	40	424558.0463
2017	Defense	Army	S	Always Small Vendor	PDuns-2	1	0	1	1	1	111	151	1382	386706483.5061
2017	Defense	Army	S	Always Small Vendor	PDuns-2	1	1	1	1	1	5	7	114	10717078.2147
2017	Defense	DLA	NULL	NULL	Duns	NULL	NULL	NULL	NULL	NULL	7	2323	1114105	13289796983.7052
2017	Defense	DLA	M	Medium Vendor	PDuns-1	NULL	NULL	1	1	1	3	3	0	0.0000
2017	Defense	DLA	M	Medium Vendor	PDuns-1	1	0	1	1	1	124	124	21871	579198738.5659
2017	Defense	DLA	M	Medium Vendor	PDuns-1	1	1	1	1	1	79	79	58855	801122153.3855
2017	Defense	DLA	M	Medium Vendor	PDuns-2	1	0	0	0	0	1	2	32	14589.2500
2017	Defense	DLA	M	Medium Vendor	PDuns-2	1	0	0	1	1	4	5	14	2975443.5625
2017	Defense	DLA	M	Medium Vendor	PDuns-2	1	1	0	1	1	3	4	361	2053303.6739
2017	Defense	DLA	N	Sometimes Small Vendor	Duns	1	0	1	1	1	1	1	1	5567.0000
2017	Defense	DLA	N	Sometimes Small Vendor	PDuns-1	1	1	0	0	1	20	20	700	1954211.8737
2017	Defense	DLA	N	Sometimes Small Vendor	PDuns-3+	1	0	1	1	1	75	208	61519	557996045.2102
2017	Defense	DLA	N	Sometimes Small Vendor	PDuns-3+	1	1	1	1	1	87	429	315397	5296684172.1063
2017	Defense	DLA	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	0	1	1	0	0.0000
2017	Defense	DLA	S	Always Small Vendor	PDuns-1	NULL	NULL	0	1	1	46	46	0	0.0000
2017	Defense	DLA	S	Always Small Vendor	PDuns-1	NULL	NULL	1	1	1	51	51	0	0.0000
2017	Defense	DLA	S	Always Small Vendor	PDuns-1	1	0	0	0	1	1925	1925	53522	97502021.8298
2017	Defense	DLA	S	Always Small Vendor	PDuns-2	1	0	0	1	1	34	48	949	7035176.5821
2017	Defense	DLA	S	Always Small Vendor	PDuns-2	1	1	0	1	1	2	3	18	76420.2500
2017	Defense	DLA	S	Always Small Vendor	PDuns-3+	1	0	0	0	1	2	3	22	98400.6797
2017	Defense	MDA	M	Medium Vendor	PDuns-1	1	0	0	0	1	1	1	1	4100.0000
2017	Defense	MDA	M	Medium Vendor	PDuns-2	1	0	1	1	1	3	3	69	21351120.3990
2017	Defense	MDA	S	Always Small Vendor	PDuns-1	1	0	1	1	1	146	146	432	126487073.5533
2017	Defense	MilitaryHealth	M	Medium Vendor	PDuns-1	1	0	0	1	1	16	16	29	1032227.4898
2017	Defense	MilitaryHealth	N	Sometimes Small Vendor	PDuns-1	1	0	1	1	1	124	124	428	222626150.2174
2017	Defense	MilitaryHealth	N	Sometimes Small Vendor	PDuns-1	1	1	1	1	1	62	62	217	124967926.1481
2017	Defense	MilitaryHealth	N	Sometimes Small Vendor	PDuns-2	1	0	0	0	1	2	2	2	7180.0000
2017	Defense	MilitaryHealth	S	Always Small Vendor	PDuns-1	1	0	0	0	0	1	1	1	2500.0000
2017	Defense	MilitaryHealth	S	Always Small Vendor	PDuns-1	1	0	0	1	1	60	60	134	6857402.4558
2017	Defense	MilitaryHealth	S	Always Small Vendor	PDuns-1	1	1	1	1	1	12	12	28	10484568.7090
2017	Defense	Navy	M	Medium Vendor	Duns	1	1	0	0	1	1	1	3	46541.7090
2017	Defense	Navy	M	Medium Vendor	PDuns-1	1	0	1	1	1	351	351	4369	3933404906.3417
2017	Defense	Navy	M	Medium Vendor	PDuns-1	1	1	0	1	1	477	477	3257	71168842.3086
2017	Defense	Navy	M	Medium Vendor	PDuns-2	1	0	1	1	1	53	68	468	81164663.0204
2017	Defense	Navy	M	Medium Vendor	PDuns-2	1	1	0	1	1	6	10	22	358854.6856
2017	Defense	Navy	M	Medium Vendor	PDuns-3+	1	0	0	1	1	9	10	13	27526.9605
2017	Defense	Navy	N	Sometimes Small Vendor	Duns	1	1	1	1	1	3	3	481	6135743.9450
2017	Defense	Navy	N	Sometimes Small Vendor	PDuns-1	1	0	0	0	0	9	9	34	-9659.3900
2017	Defense	Navy	N	Sometimes Small Vendor	PDuns-1	1	1	1	1	1	496	496	13885	1272176066.2209
2017	Defense	Navy	N	Sometimes Small Vendor	PDuns-2	NULL	NULL	1	1	1	1	1	0	0.0000
2017	Defense	Navy	N	Sometimes Small Vendor	PDuns-2	1	0	0	0	1	18	22	67	220517.2607
2017	Defense	Navy	N	Sometimes Small Vendor	PDuns-3+	1	1	1	1	1	127	795	35809	41761249773.3708
2017	Defense	Navy	S	Always Small Vendor	PDuns-1	1	0	1	1	1	3765	3765	25125	4346041980.1105
2017	Defense	Navy	S	Always Small Vendor	PDuns-1	1	1	1	1	1	174	174	1469	211675326.5372
2017	Defense	Navy	S	Always Small Vendor	PDuns-2	1	0	0	0	1	18	21	54	245418.8616
2017	Defense	Navy	S	Always Small Vendor	PDuns-3+	1	0	0	1	1	3	6	8	294796.4600
2017	Defense	Navy	S	Always Small Vendor	PDuns-3+	1	1	0	1	1	1	2	15	704500.5000
2017	Defense	Other DoD	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	0	3	3	0	0.0000
2017	Defense	Other DoD	M	Medium Vendor	PDuns-1	NULL	NULL	0	1	1	11	11	0	0.0000
2017	Defense	Other DoD	M	Medium Vendor	PDuns-1	1	0	0	1	1	89	89	265	9435475.6135
2017	Defense	Other DoD	M	Medium Vendor	PDuns-1	1	1	0	0	1	16	16	47	211195.8190
2017	Defense	Other DoD	M	Medium Vendor	PDuns-2	1	0	1	1	1	15	16	60	25933967.5005
2017	Defense	Other DoD	M	Medium Vendor	PDuns-2	1	1	1	1	1	13	17	2746	83097071.2954
2017	Defense	Other DoD	N	Sometimes Small Vendor	PDuns-1	1	0	0	0	0	2	2	2	-2626.0601
2017	Defense	Other DoD	N	Sometimes Small Vendor	PDuns-1	1	0	0	1	1	214	214	898	28994234.7038
2017	Defense	Other DoD	N	Sometimes Small Vendor	PDuns-2	1	0	0	0	1	4	4	10	99445.0000
2017	Defense	Other DoD	N	Sometimes Small Vendor	PDuns-2	1	1	0	1	1	6	7	13	185127.6310
2017	Defense	Other DoD	N	Sometimes Small Vendor	PDuns-3+	1	0	0	0	1	1	1	1	3346.3301
2017	Defense	Other DoD	S	Always Small Vendor	PDuns-1	1	0	0	0	0	17	17	21	-19948.1400
2005	Defense	Army	N	Sometimes Small Vendor	PID	1	0	0	0	1	19	19	81	620866.0000
2005	Defense	Army	N	Sometimes Small Vendor	PID	1	1	0	1	1	16	16	282	7080079.0000
2005	Defense	Army	S	Always Small Vendor	Duns	1	0	0	0	1	2	2	2	42653.0000
2005	Defense	Army	S	Always Small Vendor	Duns	1	1	0	0	1	1	1	4	14646.0000
2005	Defense	Army	S	Always Small Vendor	PDuns-1	1	0	0	0	0	1465	1465	2672	870803.0000
2005	Defense	Army	S	Always Small Vendor	PDuns-2	1	0	0	0	0	26	26	37	32667.0000
2005	Defense	Army	S	Always Small Vendor	PDuns-2	1	0	0	1	1	278	302	1048	42956112.0000
2005	Defense	Army	S	Always Small Vendor	PDuns-3+	1	0	0	1	1	40	65	2090	7941786.0000
2005	Defense	Army	S	Always Small Vendor	PDuns-3+	1	0	1	1	1	29	53	531	221629466.4531
2005	Defense	Army	U	Unlabeled Vendor	PDuns-2	1	0	1	1	1	1	5	45	1375470.0000
2005	Defense	DLA	L	Large Vendor	PID	1	1	0	1	1	2	2	3	103396.0000
2005	Defense	DLA	M	Medium Vendor	PDuns-1	NULL	NULL	0	1	1	1	1	0	0.0000
2005	Defense	DLA	M	Medium Vendor	PDuns-1	1	0	0	0	1	198	198	1259	7197070.0000
2005	Defense	DLA	M	Medium Vendor	PDuns-1	1	1	0	1	1	85	85	860	24477229.4507
2005	Defense	DLA	M	Medium Vendor	PDuns-2	NULL	NULL	0	0	0	1	1	0	0.0000
2005	Defense	DLA	M	Medium Vendor	PDuns-2	1	0	0	0	1	16	16	31	293592.0000
2005	Defense	DLA	M	Medium Vendor	PDuns-2	1	1	0	0	0	2	2	2	5331.0000
2005	Defense	DLA	M	Medium Vendor	PDuns-2	1	1	0	1	1	22	22	582	8881701.7403
2005	Defense	DLA	M	Medium Vendor	PDuns-3+	1	0	0	1	1	6	8	11	3515491.0000
2005	Defense	DLA	M	Medium Vendor	PDuns-3+	1	1	0	1	1	5	6	31	1496873.0000
2005	Defense	DLA	M	Medium Vendor	PID	1	0	0	0	1	1	1	2	40959.0000
2005	Defense	DLA	M	Medium Vendor	PID	1	1	0	1	1	5	5	465	4262435.0000
2005	Defense	DLA	M	Medium Vendor	PID	1	1	1	1	1	11	11	10134	1203792820.0000
2005	Defense	DLA	N	Sometimes Small Vendor	Duns	1	0	1	1	1	3	3	440	4271492.0625
2005	Defense	DLA	N	Sometimes Small Vendor	PDuns-1	1	0	0	0	0	1	1	3	7499.0000
2005	Defense	DLA	N	Sometimes Small Vendor	PDuns-1	1	0	0	1	1	812	812	42110	553141291.7304
2005	Defense	DLA	N	Sometimes Small Vendor	PDuns-1	1	1	0	1	1	81	81	3317	56314255.0000
2005	Defense	DLA	N	Sometimes Small Vendor	PDuns-2	1	0	0	1	1	114	132	3016	60714203.0000
2005	Defense	DLA	N	Sometimes Small Vendor	PDuns-3+	1	0	0	0	1	14	18	61	473713.0000
2005	Defense	DLA	N	Sometimes Small Vendor	PDuns-3+	1	1	0	1	1	34	54	639	16817608.7202
2005	Defense	DLA	N	Sometimes Small Vendor	PDuns-3+	1	1	1	1	1	139	406	15584	702752838.9979
2005	Defense	DLA	N	Sometimes Small Vendor	PID	1	0	0	0	1	4	4	9	78310.0000
2005	Defense	DLA	N	Sometimes Small Vendor	PID	1	1	0	1	1	8	8	24	267331.0000
2005	Defense	DLA	S	Always Small Vendor	Duns	1	0	0	1	1	2	2	5	47807.0000
2005	Defense	DLA	S	Always Small Vendor	PDuns-1	NULL	NULL	0	1	1	5	5	0	0.0000
2005	Defense	DLA	S	Always Small Vendor	PDuns-1	1	1	0	0	1	3	3	4	25613.0000
2005	Defense	DLA	S	Always Small Vendor	PDuns-1	1	1	1	1	1	15	15	81	19950771.9219
2005	Defense	DLA	S	Always Small Vendor	PDuns-2	1	0	1	1	1	54	62	1118	236639282.0000
2005	Defense	DLA	S	Always Small Vendor	PDuns-2	1	1	0	1	1	1	1	8	49920.0000
2005	Defense	DLA	S	Always Small Vendor	PDuns-3+	1	0	0	1	1	21	35	1744	16915986.0000
2005	Defense	DLA	S	Always Small Vendor	PID	1	1	1	1	1	1	1	105	3307257.0000
2005	Defense	DLA	U	Unlabeled Vendor	PDuns-2	1	0	1	1	1	1	3	11	194194.0000
2005	Defense	MDA	B	Big Five	PID	1	1	1	1	1	5	5	168	3148856333.4375
2005	Defense	MDA	L	Large Vendor	PID	1	0	1	1	1	3	3	9	1234326.0000
2005	Defense	MDA	M	Medium Vendor	PDuns-1	1	1	1	1	1	1	1	2	2140339.0000
2005	Defense	MDA	M	Medium Vendor	PDuns-3+	1	0	1	1	1	1	1	15	18772029.0000
2005	Defense	MDA	N	Sometimes Small Vendor	PDuns-1	1	0	0	0	1	2	2	4	26016.0000
2005	Defense	MDA	S	Always Small Vendor	PID	1	0	0	1	1	1	1	1	100000.0000
2005	Defense	MDA	S	Always Small Vendor	PID	1	0	1	1	1	3	3	3	949980.0000
2005	Defense	MilitaryHealth	L	Large Vendor	PID	1	0	1	1	1	7	7	324	4483555323.8125
2005	Defense	MilitaryHealth	N	Sometimes Small Vendor	PDuns-3+	1	0	0	1	1	1	1	1	-20000.0000
2005	Defense	MilitaryHealth	S	Always Small Vendor	PDuns-1	1	0	0	0	1	2	2	3	8327.0000
2005	Defense	Navy	J	Large: Big 5 JV	PID	1	0	1	1	1	2	2	96	1131118582.0000
2005	Defense	Navy	L	Large Vendor	Duns	1	1	1	1	1	1	1	136	173961.0000
2005	Defense	Navy	L	Large Vendor	PID	1	0	0	0	1	1	1	1	36000.0000
2005	Defense	Navy	M	Medium Vendor	Duns	1	0	0	0	1	1	1	1	5458.0000
2005	Defense	Navy	M	Medium Vendor	PDuns-1	NULL	NULL	0	1	1	6	6	0	0.0000
2005	Defense	Navy	M	Medium Vendor	PDuns-1	1	0	1	1	1	294	294	3326	777015196.8820
2005	Defense	Navy	M	Medium Vendor	PDuns-1	1	1	1	1	1	198	198	9595	643704765.1955
2005	Defense	Navy	M	Medium Vendor	PDuns-2	1	0	1	1	1	50	59	583	181989793.0000
2005	Defense	Navy	M	Medium Vendor	PDuns-3+	1	0	1	1	1	52	78	478	122796092.0000
2005	Defense	Navy	M	Medium Vendor	PID	1	0	1	1	1	97	97	3087	1052299811.2656
2005	Defense	Navy	M	Medium Vendor	PID	1	1	0	1	1	5	5	64	1172797.0000
2005	Defense	Navy	N	Sometimes Small Vendor	PDuns-1	1	1	0	1	1	187	187	2654	49698407.1904
2005	Defense	Navy	N	Sometimes Small Vendor	PDuns-1	1	1	1	1	1	180	180	5180	335258099.5356
2005	Defense	Navy	N	Sometimes Small Vendor	PDuns-2	1	1	0	0	1	14	14	41	149814.0000
2005	Defense	Navy	N	Sometimes Small Vendor	PDuns-3+	1	1	0	0	1	5	7	9	88679.0000
2005	Defense	Navy	N	Sometimes Small Vendor	PID	1	0	0	1	1	112	112	1303	32771737.0000
2005	Defense	Navy	N	Sometimes Small Vendor	PID	1	0	1	1	1	377	377	11993	2872877593.3156
2005	Defense	Navy	N	Sometimes Small Vendor	PID	1	1	0	1	1	18	18	199	3304362.0000
2005	Defense	Navy	N	Sometimes Small Vendor	PID	1	1	1	1	1	201	201	16592	2900954265.5990
2005	Defense	Navy	S	Always Small Vendor	Duns	1	0	1	1	1	15	15	395	54862411.0000
2005	Defense	Navy	S	Always Small Vendor	PDuns-1	NULL	NULL	0	1	1	19	19	0	0.0000
2005	Defense	Navy	S	Always Small Vendor	PDuns-1	1	0	0	0	0	1124	1124	1961	-58765.4300
2005	Defense	Navy	S	Always Small Vendor	PDuns-1	1	0	0	1	1	5257	5257	29317	835884667.6823
2005	Defense	Navy	S	Always Small Vendor	PDuns-1	1	1	0	1	1	57	57	375	12757339.0000
2005	Defense	Navy	S	Always Small Vendor	PDuns-2	1	0	0	0	1	287	307	1071	5013837.0000
2005	Defense	Navy	S	Always Small Vendor	PDuns-2	1	1	0	0	1	2	2	8	41515.0000
2005	Defense	Navy	S	Always Small Vendor	PID	1	0	0	0	1	24	24	124	525430.0000
2005	Defense	Navy	U	Unlabeled Vendor	PDuns-2	1	0	1	1	1	1	7	182	16308452.0000
2005	Defense	Other DoD	NULL	NULL	PID	NULL	NULL	NULL	NULL	NULL	14	14	795	223560221.6692
2005	Defense	Other DoD	B	Big Five	PID	1	1	1	1	1	5	5	2078	1713968789.8913
2005	Defense	Other DoD	L	Large Vendor	Duns	1	1	1	1	1	1	1	0	0.0000
2005	Defense	Other DoD	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	0	4	4	0	0.0000
2005	Defense	Other DoD	M	Medium Vendor	PDuns-1	1	0	0	1	1	90	90	367	10971285.7234
2005	Defense	Other DoD	M	Medium Vendor	PDuns-1	1	1	0	0	0	12	12	17	14380.9000
2005	Defense	Other DoD	M	Medium Vendor	PDuns-1	1	1	0	1	1	43	43	146	7516531.8825
2005	Defense	Other DoD	M	Medium Vendor	PDuns-2	NULL	NULL	0	1	1	1	1	0	0.0000
2005	Defense	Other DoD	M	Medium Vendor	PDuns-2	1	0	0	0	1	12	12	25	192911.0000
2005	Defense	Other DoD	M	Medium Vendor	PDuns-2	1	1	0	0	1	1	1	2	32810.0000
2005	Defense	Other DoD	M	Medium Vendor	PDuns-3+	1	1	0	1	1	4	7	11	1081630.2910
2005	Defense	Other DoD	M	Medium Vendor	PDuns-3+	1	1	1	1	1	3	4	4	425742.0000
2005	Defense	Other DoD	M	Medium Vendor	PID	1	0	0	0	1	3	3	23	149104.0000
2005	Defense	Other DoD	N	Sometimes Small Vendor	PDuns-1	1	0	1	1	1	302	302	1365	399935108.6002
2005	Defense	Other DoD	N	Sometimes Small Vendor	PDuns-1	1	1	1	1	1	96	96	835	96276659.8147
2005	Defense	Other DoD	N	Sometimes Small Vendor	PDuns-2	1	0	1	1	1	68	72	211	31907305.2500
2005	Defense	Other DoD	N	Sometimes Small Vendor	PDuns-2	1	1	0	1	1	26	30	111	1776158.4756
2005	Defense	Other DoD	N	Sometimes Small Vendor	PDuns-3+	1	1	1	1	1	120	233	1584	153106620.5061
2005	Defense	Other DoD	N	Sometimes Small Vendor	PID	1	0	0	0	1	6	6	26	147133.0000
2005	Defense	Other DoD	N	Sometimes Small Vendor	PID	1	1	0	1	1	11	11	48	1206981.0000
2005	Defense	Other DoD	S	Always Small Vendor	Duns	1	0	0	0	1	1	1	1	8000.0000
2005	Defense	Other DoD	S	Always Small Vendor	Name	1	1	0	0	1	2	1	4	15720.3804
2005	Defense	Other DoD	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	1	3	3	2	29410.0000
2005	Defense	Other DoD	S	Always Small Vendor	PDuns-1	1	0	0	0	1	838	838	1244	10194707.7799
2005	Defense	Other DoD	S	Always Small Vendor	PDuns-1	1	1	0	0	1	11	11	16	178026.0101
2005	Defense	Other DoD	S	Always Small Vendor	PDuns-1	1	1	1	1	1	20	20	93	12751077.1386
2005	Defense	Other DoD	S	Always Small Vendor	PDuns-2	1	0	0	0	1	27	28	39	376510.0000
2005	Defense	Other DoD	S	Always Small Vendor	PDuns-2	1	1	0	0	1	1	1	2	19639.0000
2005	Defense	Other DoD	S	Always Small Vendor	PDuns-3+	1	0	0	1	1	4	4	10	373986.0000
2005	Defense	Other DoD	S	Always Small Vendor	PID	1	0	0	0	1	4	4	4	20039.0000
2005	Defense	Other DoD	S	Always Small Vendor	PID	1	1	1	1	1	3	3	17	10375861.0000
2006	Defense	Air Force	B	Big Five	PID	1	1	1	1	1	5	5	13737	30726927687.7163
2006	Defense	Air Force	J	Large: Big 5 JV	PID	1	1	1	1	1	1	1	15	58224019.0000
2006	Defense	Air Force	L	Large Vendor	PID	1	0	1	1	1	46	46	2185	2180330968.6216
2006	Defense	Air Force	M	Medium Vendor	Duns	1	0	0	1	1	5	5	15	823892.0000
2006	Defense	Air Force	M	Medium Vendor	Duns	1	0	1	1	1	4	4	28	5739871.5781
2006	Defense	Air Force	M	Medium Vendor	Duns	1	1	0	1	1	3	3	11	316035.0000
2006	Defense	Air Force	M	Medium Vendor	Duns	1	1	1	1	1	3	3	43	1133391.1250
2006	Defense	Air Force	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	1	1	1	0	0.0000
2006	Defense	Air Force	M	Medium Vendor	PDuns-1	1	0	1	1	1	196	196	1058	407567253.0938
2006	Defense	Air Force	M	Medium Vendor	PDuns-1	1	1	1	1	1	138	138	1523	343855756.7461
2006	Defense	Air Force	M	Medium Vendor	PDuns-2	NULL	NULL	1	1	1	1	1	0	0.0000
2006	Defense	Air Force	M	Medium Vendor	PDuns-2	1	0	1	1	1	24	26	173	42616826.0000
2006	Defense	Air Force	M	Medium Vendor	PDuns-2	1	1	1	1	1	21	21	136	131396977.6328
2006	Defense	Air Force	M	Medium Vendor	PDuns-3+	1	1	1	1	1	15	21	67	6593911.0000
2006	Defense	Air Force	M	Medium Vendor	PID	1	1	0	0	1	1	1	1	16000.0000
2006	Defense	Air Force	N	Sometimes Small Vendor	PDuns-1	1	0	1	1	1	659	659	6447	1251989721.8309
2006	Defense	Air Force	N	Sometimes Small Vendor	PDuns-1	1	1	1	1	1	210	210	5503	351160691.7305
2006	Defense	Air Force	N	Sometimes Small Vendor	PDuns-2	1	0	0	0	0	2	2	2	5077.0000
2006	Defense	Air Force	N	Sometimes Small Vendor	PDuns-2	1	0	1	1	1	136	156	948	221822660.4345
2006	Defense	Air Force	N	Sometimes Small Vendor	PDuns-3+	1	0	0	1	1	162	248	631	17852843.1583
2006	Defense	Air Force	N	Sometimes Small Vendor	PDuns-3+	1	1	1	1	1	215	635	5651	868289452.5701
2006	Defense	Air Force	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	1	5	5	0	0.0000
2006	Defense	Air Force	S	Always Small Vendor	PDuns-1	1	1	0	0	1	21	21	49	367460.0000
2006	Defense	Air Force	S	Always Small Vendor	PDuns-2	NULL	NULL	0	1	1	1	1	0	0.0000
2006	Defense	Air Force	S	Always Small Vendor	PDuns-2	1	1	0	0	1	1	1	1	20300.0000
2006	Defense	Army	B	Big Five	PID	1	1	1	1	1	5	5	9650	20688709769.3123
2006	Defense	Army	M	Medium Vendor	Duns	1	0	1	1	1	34	34	281	39263905.0000
2006	Defense	Army	M	Medium Vendor	Duns	1	1	0	1	1	7	7	30	339072.2500
2006	Defense	Army	M	Medium Vendor	Duns	1	1	1	1	1	4	4	83	1233266.0000
2006	Defense	Army	M	Medium Vendor	PDuns-1	1	0	0	0	1	1181	1181	2502	14405774.8607
2006	Defense	Army	M	Medium Vendor	PDuns-1	1	1	0	0	0	381	381	677	-10254580.4499
2006	Defense	Army	M	Medium Vendor	PDuns-1	1	1	0	1	1	1010	1010	5694	193151237.5064
2006	Defense	Army	M	Medium Vendor	PDuns-2	NULL	NULL	0	1	1	2	2	0	0.0000
2006	Defense	Army	M	Medium Vendor	PDuns-2	1	1	0	0	1	41	43	91	735160.2498
2006	Defense	Army	M	Medium Vendor	PDuns-3+	1	0	0	1	1	34	47	136	4094498.5000
2006	Defense	Army	M	Medium Vendor	PDuns-3+	1	1	0	0	0	1	2	17	6460.0000
2006	Defense	Army	M	Medium Vendor	PDuns-3+	1	1	0	1	1	8	10	51	688544.0000
2006	Defense	Army	M	Medium Vendor	PID	1	0	0	0	1	14	14	35	203980.0000
2006	Defense	Army	M	Medium Vendor	PID	1	1	0	0	1	3	3	6	13747.0000
2006	Defense	Army	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	0	0	1	1	1	0	0.0000
2006	Defense	Army	N	Sometimes Small Vendor	PDuns-1	1	0	0	0	1	1390	1390	3835	24179678.0103
2006	Defense	Army	N	Sometimes Small Vendor	PDuns-1	1	1	0	0	1	234	234	917	6466766.6997
2006	Defense	Army	N	Sometimes Small Vendor	PDuns-2	1	1	0	0	1	19	22	55	360758.9800
2006	Defense	Army	N	Sometimes Small Vendor	PDuns-3+	1	0	1	1	1	494	1365	9966	1570209748.5364
2006	Defense	Army	N	Sometimes Small Vendor	PDuns-3+	1	1	0	1	1	87	236	1376	22889502.5295
2006	Defense	Army	S	Always Small Vendor	Duns	1	0	1	1	1	65	65	459	56779023.1718
2006	Defense	Army	S	Always Small Vendor	Duns	1	1	1	1	1	3	3	6	254230.0000
2006	Defense	Army	S	Always Small Vendor	PDuns-1	NULL	NULL	0	1	1	102	102	0	0.0000
2006	Defense	Army	S	Always Small Vendor	PDuns-1	1	1	0	0	1	168	168	337	3196293.5703
2006	Defense	Army	S	Always Small Vendor	PDuns-2	NULL	NULL	0	0	1	2	2	0	0.0000
2006	Defense	Army	S	Always Small Vendor	PDuns-2	1	1	0	0	1	8	8	27	227772.0000
2006	Defense	Army	S	Always Small Vendor	PDuns-3+	1	0	0	0	0	1	1	2	0.0000
2006	Defense	Army	S	Always Small Vendor	PID	1	0	1	1	1	117	117	2066	554824261.0378
2006	Defense	DLA	NULL	NULL	PID	NULL	NULL	NULL	NULL	NULL	14	14	310	70800565.0000
2006	Defense	DLA	L	Large Vendor	PID	1	1	0	0	0	1	1	2	-2090162.0000
2006	Defense	DLA	L	Large Vendor	PID	1	1	0	1	1	2	2	4	92918.0000
2006	Defense	DLA	M	Medium Vendor	Duns	1	0	0	1	1	1	1	1	-4.0000
2006	Defense	DLA	M	Medium Vendor	PDuns-1	1	0	0	1	1	108	108	4209	75526222.8695
2006	Defense	DLA	M	Medium Vendor	PDuns-1	1	1	0	0	0	6	6	9	-30623872.7900
2006	Defense	DLA	M	Medium Vendor	PDuns-1	1	1	0	1	1	87	87	2159	130637876.0414
2006	Defense	DLA	M	Medium Vendor	PDuns-2	1	0	1	1	1	16	16	58	230624166.6406
2006	Defense	DLA	M	Medium Vendor	PID	1	0	0	0	1	5	5	14	121730.0000
2006	Defense	DLA	N	Sometimes Small Vendor	Duns	1	1	1	1	1	4	4	1031	16690011.0000
2006	Defense	DLA	N	Sometimes Small Vendor	PDuns-1	1	0	0	0	0	2	2	6	1459.0000
2006	Defense	DLA	N	Sometimes Small Vendor	PDuns-1	1	0	0	1	1	709	709	32140	453532813.6889
2006	Defense	DLA	N	Sometimes Small Vendor	PDuns-2	1	0	0	0	0	1	1	3	2604.0000
2006	Defense	DLA	N	Sometimes Small Vendor	PDuns-2	1	0	0	1	1	119	137	4650	66969314.2100
2006	Defense	DLA	N	Sometimes Small Vendor	PDuns-2	1	0	1	1	1	94	106	9684	419994967.5469
2006	Defense	DLA	N	Sometimes Small Vendor	PDuns-2	1	1	0	1	1	23	28	354	7533243.0000
2006	Defense	DLA	N	Sometimes Small Vendor	PDuns-2	1	1	1	1	1	26	28	3236	34289788.3498
2006	Defense	DLA	N	Sometimes Small Vendor	PDuns-3+	1	0	0	1	1	123	189	8434	115189615.0000
2006	Defense	DLA	N	Sometimes Small Vendor	PDuns-3+	1	0	1	1	1	198	427	16461	584406504.5933
2006	Defense	DLA	N	Sometimes Small Vendor	PID	1	0	0	1	1	26	26	872	24579492.0000
