fiscal_year,Customer,EntitySizeCode,EntitySizeText,EntityCategory,AnyEntityUSplaceOfPerformance,IsEntityAbove2016constantOneMillionThreshold,IsEntityAbove1990constantReportingThreshold,IsEntityAbove2016constantReportingThreshold,EntityCount,AllContractorCount,SumOfNumberOfActions,SumOfObligatedAmount
2004,NASA,N,Sometimes Small Vendor,PDuns,1,1,1,1,425,541,2442,488412675.2430
2004,NASA,N,Sometimes Small Vendor,PID,1,0,0,1,5,5,8,62964.0000
2004,NASA,N,Sometimes Small Vendor,PID,1,0,1,1,39,39,175,2796874.4610
2004,NASA,N,Sometimes Small Vendor,PID,1,1,1,1,226,226,3158,3016491096.3802
2004,NASA,S,Always Small Vendor,Duns,1,0,0,0,1,1,2,4000.0000
2004,NASA,S,Always Small Vendor,Duns,1,0,0,1,1,1,2,35960.0000
2004,NASA,S,Always Small Vendor,Name,1,0,0,1,5,1,10,73414.0000
2004,NASA,S,Always Small Vendor,PDuns,NULL,0,0,0,6,6,6,20797.0000
2004,NASA,S,Always Small Vendor,PDuns,NULL,0,0,1,18,18,17,173469.7002
2004,NASA,S,Always Small Vendor,PDuns,NULL,0,1,1,6,6,0,-3985.1406
2004,NASA,S,Always Small Vendor,PDuns,NULL,1,1,1,16,16,5,461574.1099
2004,NASA,S,Always Small Vendor,PDuns,1,0,0,0,59,59,66,147799.2700
2004,NASA,S,Always Small Vendor,PDuns,1,0,0,1,1051,1051,1719,17819905.0832
2004,NASA,S,Always Small Vendor,PDuns,1,0,1,1,892,895,2313,103503669.9347
2004,NASA,S,Always Small Vendor,PDuns,1,1,1,1,493,495,2365,496589172.2025
2004,NASA,S,Always Small Vendor,PID,1,0,0,1,2,2,5,41066.0000
2004,NASA,S,Always Small Vendor,PID,1,0,1,1,10,10,25,2009186.0000
2004,NASA,S,Always Small Vendor,PID,1,1,1,1,26,26,168,73123584.8930
2004,NASA,U,Unlabeled Vendor,Duns,1,0,0,1,5,2,10,86052.0000
2004,NASA,U,Unlabeled Vendor,Duns,1,1,1,1,1,1,2,13426.0000
2004,NASA,U,Unlabeled Vendor,Name,1,0,0,0,4,1,8,11595.9000
2004,NASA,U,Unlabeled Vendor,Name,1,0,0,1,12,1,26,193837.8398
2004,NASA,U,Unlabeled Vendor,Name,1,0,1,1,2,1,4,370012.0000
2004,Other Agencies,NULL,NULL,PID,NULL,NULL,NULL,NULL,19,19,7791,172839170.8751
2004,Other Agencies,B,Big Five,PID,1,1,1,1,5,5,4036,1576324305.6193
2004,Other Agencies,J,Large: Big 5 JV,PID,1,1,1,1,1,1,3,1039546.0000
2004,Other Agencies,L,Large Vendor,PID,1,0,0,1,2,2,3,20116.0000
2004,Other Agencies,L,Large Vendor,PID,1,0,1,1,6,6,135,1397233.6195
2004,Other Agencies,L,Large Vendor,PID,1,1,1,1,164,164,69443,7665598375.2118
2004,Other Agencies,M,Medium Vendor,Duns,NULL,0,0,0,2,2,0,0.0000
2004,Other Agencies,M,Medium Vendor,Duns,NULL,0,0,1,3,3,3,947.8398
2004,Other Agencies,M,Medium Vendor,Duns,NULL,0,1,1,1,1,2,105604.0000
2004,Other Agencies,M,Medium Vendor,Duns,1,0,0,1,10,10,11,88447.9998
2004,Other Agencies,M,Medium Vendor,Duns,1,0,1,1,15,15,38,1648378.3911
2004,Other Agencies,M,Medium Vendor,Duns,1,1,1,1,11,11,103,15726616.4293
2004,Other Agencies,M,Medium Vendor,PDuns,NULL,0,0,0,297,297,440,-8105400.3796
2004,Other Agencies,M,Medium Vendor,PDuns,NULL,0,0,1,384,384,591,10127249.8941
2004,Other Agencies,M,Medium Vendor,PDuns,NULL,0,1,1,58,58,69,3367275.5144
2004,Other Agencies,M,Medium Vendor,PDuns,NULL,1,1,1,38,38,46,11120326.7343
2004,Other Agencies,M,Medium Vendor,PDuns,1,0,0,0,585,586,841,757660.7799
2004,Other Agencies,M,Medium Vendor,PDuns,1,0,0,1,1851,1868,3369,28636640.3243
2004,Other Agencies,M,Medium Vendor,PDuns,1,0,1,1,1806,1847,6777,296397805.8273
2004,Other Agencies,M,Medium Vendor,PDuns,1,1,1,1,964,1074,15558,3034727422.1940
2004,Other Agencies,M,Medium Vendor,PID,NULL,0,0,1,1,1,3,37511.1906
2004,Other Agencies,M,Medium Vendor,PID,NULL,0,1,1,2,2,0,169947.5000
2004,Other Agencies,M,Medium Vendor,PID,NULL,1,1,1,1,1,0,0.0000
2004,Other Agencies,M,Medium Vendor,PID,1,0,0,0,3,3,6,7506.0501
2004,Other Agencies,M,Medium Vendor,PID,1,0,0,1,16,16,85,385190.1405
2004,Other Agencies,M,Medium Vendor,PID,1,0,1,1,52,52,303,7601314.5791
2004,Other Agencies,M,Medium Vendor,PID,1,1,1,1,149,149,4774,2011727984.2384
2004,Other Agencies,N,Sometimes Small Vendor,Duns,NULL,1,1,1,1,1,0,4922790.0000
2004,Other Agencies,N,Sometimes Small Vendor,Duns,1,0,0,1,2,1,6,13620.0000
2004,Other Agencies,N,Sometimes Small Vendor,Duns,1,0,1,1,1,1,2,196400.0000
2004,Other Agencies,N,Sometimes Small Vendor,Duns,1,1,1,1,9,7,134,9144452.5956
2004,Other Agencies,N,Sometimes Small Vendor,Name,1,0,0,1,4,1,16,75842.0000
2004,Other Agencies,N,Sometimes Small Vendor,Name,1,1,1,1,1,1,18,1194834.3000
2004,Other Agencies,N,Sometimes Small Vendor,PDuns,NULL,0,0,0,34,34,114,49688.4899
2004,Other Agencies,N,Sometimes Small Vendor,PDuns,NULL,0,0,1,45,45,158,710032.0605
2004,Other Agencies,N,Sometimes Small Vendor,PDuns,NULL,0,1,1,8,8,11,233134.0400
2004,Other Agencies,N,Sometimes Small Vendor,PDuns,NULL,1,1,1,4,4,20,7190718.9069
2004,Other Agencies,N,Sometimes Small Vendor,PDuns,1,0,0,0,121,122,437,293265.5004
2004,Other Agencies,N,Sometimes Small Vendor,PDuns,1,0,0,1,1504,1563,5942,30243644.6159
2004,Other Agencies,N,Sometimes Small Vendor,PDuns,1,0,1,1,2561,2989,19038,464166948.9131
2004,Other Agencies,N,Sometimes Small Vendor,PDuns,1,1,1,1,2136,3551,40919,4708925454.1653
2004,Other Agencies,N,Sometimes Small Vendor,PID,1,0,0,0,1,1,1,255.0000
2004,Other Agencies,N,Sometimes Small Vendor,PID,1,0,0,1,24,24,63,345257.4004
2004,Other Agencies,N,Sometimes Small Vendor,PID,1,0,1,1,127,127,1463,31579013.2365
2004,Other Agencies,N,Sometimes Small Vendor,PID,1,1,1,1,617,617,32887,5070143394.6969
2004,Other Agencies,S,Always Small Vendor,Duns,NULL,0,0,0,3,3,0,0.0000
2004,Other Agencies,S,Always Small Vendor,Duns,NULL,1,1,1,10,10,4,1346623.0000
2004,Other Agencies,S,Always Small Vendor,Duns,1,0,0,0,14,4,27,29086.7400
2004,Other Agencies,S,Always Small Vendor,Duns,1,0,0,1,27,18,48,320287.9401
2004,Other Agencies,S,Always Small Vendor,Duns,1,0,1,1,32,30,150,4340477.2859
2004,Other Agencies,S,Always Small Vendor,Duns,1,1,1,1,11,11,41,5382022.4749
2004,Other Agencies,S,Always Small Vendor,Name,1,0,0,0,18,1,48,45708.0000
2004,Other Agencies,S,Always Small Vendor,Name,1,0,0,1,41,1,98,842960.3416
2004,Other Agencies,S,Always Small Vendor,Name,1,0,1,1,3,1,12,164260.7984
2004,Other Agencies,S,Always Small Vendor,PDuns,NULL,0,0,0,2217,2218,2741,2478899.1125
2004,Other Agencies,S,Always Small Vendor,PDuns,NULL,0,0,1,2356,2357,4379,20839022.4672
2004,Other Agencies,S,Always Small Vendor,PDuns,NULL,0,1,1,338,339,568,15049410.6484
2004,Other Agencies,S,Always Small Vendor,PDuns,NULL,1,1,1,67,70,270,84196596.2393
2004,Other Agencies,S,Always Small Vendor,PDuns,1,0,0,0,3290,3290,5589,6479227.3857
2004,Other Agencies,S,Always Small Vendor,PDuns,1,0,0,1,11984,12004,26377,184123999.6799
2004,Other Agencies,S,Always Small Vendor,PDuns,1,0,1,1,8510,8537,32206,1109058956.1319
2004,Other Agencies,S,Always Small Vendor,PDuns,1,1,1,1,2821,2848,23272,3814075796.0230
2004,Other Agencies,S,Always Small Vendor,PID,NULL,0,0,0,2,2,3,2250.0000
2004,Other Agencies,S,Always Small Vendor,PID,NULL,0,0,1,2,2,3,6714.0000
2004,Other Agencies,S,Always Small Vendor,PID,NULL,0,1,1,1,1,0,80389.7031
2004,Other Agencies,S,Always Small Vendor,PID,1,0,0,0,4,4,10,-10547.5000
2004,Other Agencies,S,Always Small Vendor,PID,1,0,0,1,19,19,43,44708.3494
2004,Other Agencies,S,Always Small Vendor,PID,1,0,1,1,68,68,399,10762628.9444
2004,Other Agencies,S,Always Small Vendor,PID,1,1,1,1,106,106,1123,217933104.2859
2004,Other Agencies,U,Unlabeled Vendor,Duns,1,0,0,0,13,1,32,42882.6202
2004,Other Agencies,U,Unlabeled Vendor,Duns,1,0,0,1,26,1,84,423558.9800
2004,Other Agencies,U,Unlabeled Vendor,Duns,1,0,1,1,4,1,16,768358.6054
2004,Other Agencies,U,Unlabeled Vendor,Name,1,0,0,0,33,2,82,61049.8000
2004,Other Agencies,U,Unlabeled Vendor,Name,1,0,0,1,57,3,170,1282094.0970
2004,Other Agencies,U,Unlabeled Vendor,Name,1,0,1,1,9,1,28,1349066.0000
2004,Other Agencies,U,Unlabeled Vendor,Name,1,1,1,1,2,1,2,1962826.0000
2004,State and IAP,NULL,NULL,PID,NULL,NULL,NULL,NULL,9,9,128,16589611.4685
2004,State and IAP,B,Big Five,PID,1,1,1,1,4,4,221,112287728.6442
2004,State and IAP,L,Large Vendor,PID,1,0,0,0,1,1,1,231.6300
2004,State and IAP,L,Large Vendor,PID,1,0,1,1,4,4,9,89256.3597
2004,State and IAP,L,Large Vendor,PID,1,1,1,1,89,89,2394,1409876027.9579
2004,State and IAP,M,Medium Vendor,Duns,1,0,1,1,1,1,1,367230.9063
2004,State and IAP,M,Medium Vendor,Duns,1,1,1,1,2,2,2,6160585.0000
2004,State and IAP,M,Medium Vendor,PDuns,NULL,0,0,0,182,182,143,25424.4837
2004,State and IAP,M,Medium Vendor,PDuns,NULL,0,0,1,116,116,196,1201327.0694
2004,State and IAP,M,Medium Vendor,PDuns,NULL,0,1,1,51,51,19,3488073.6792
2004,State and IAP,M,Medium Vendor,PDuns,NULL,1,1,1,8,8,9,4420309.0000
2004,State and IAP,M,Medium Vendor,PDuns,1,0,0,0,706,706,1057,914431.6298
2004,State and IAP,M,Medium Vendor,PDuns,1,0,0,1,1034,1035,1782,21095326.8389
2004,State and IAP,M,Medium Vendor,PDuns,1,0,1,1,1412,1413,2315,155605351.4344
2004,State and IAP,M,Medium Vendor,PDuns,1,1,1,1,211,215,545,369217243.9853
2004,State and IAP,M,Medium Vendor,PID,NULL,0,0,0,4,4,1,470.4000
2004,State and IAP,M,Medium Vendor,PID,NULL,1,1,1,2,2,0,25476132.6310
2004,State and IAP,M,Medium Vendor,PID,1,0,0,1,5,5,5,132960.7900
2004,State and IAP,M,Medium Vendor,PID,1,0,1,1,14,14,37,2870042.9199
2004,State and IAP,M,Medium Vendor,PID,1,1,1,1,35,35,237,769926642.2063
2004,State and IAP,N,Sometimes Small Vendor,Duns,1,1,1,1,6,4,1315,117466700.9710
2004,State and IAP,N,Sometimes Small Vendor,PDuns,NULL,0,0,0,2,2,5,4604.4000
2004,State and IAP,N,Sometimes Small Vendor,PDuns,NULL,0,0,1,4,4,5,36355.0000
2004,State and IAP,N,Sometimes Small Vendor,PDuns,NULL,0,1,1,1,1,1,204.9300
2004,State and IAP,N,Sometimes Small Vendor,PDuns,NULL,1,1,1,3,3,1,1709270.0000
2004,State and IAP,N,Sometimes Small Vendor,PDuns,1,0,0,0,8,8,14,-56810.2096
2004,State and IAP,N,Sometimes Small Vendor,PDuns,1,0,0,1,134,134,281,1937339.3695
2004,State and IAP,N,Sometimes Small Vendor,PDuns,1,0,1,1,305,320,1357,36077013.0872
2004,State and IAP,N,Sometimes Small Vendor,PDuns,1,1,1,1,352,402,2596,390993990.8432
2004,State and IAP,N,Sometimes Small Vendor,PID,1,0,0,1,1,1,1,32500.0000
2004,State and IAP,N,Sometimes Small Vendor,PID,1,0,1,1,25,25,129,5107003.9115
2004,State and IAP,N,Sometimes Small Vendor,PID,1,1,1,1,197,197,3224,1910512393.0378
2004,State and IAP,S,Always Small Vendor,Duns,1,0,0,1,1,1,2,49520.0000
2004,State and IAP,S,Always Small Vendor,Duns,1,0,1,1,2,2,4,231060.0000
2004,State and IAP,S,Always Small Vendor,Duns,1,1,1,1,1,1,4,23079.0000
2004,State and IAP,S,Always Small Vendor,Name,1,0,1,1,10,1,22,1107294.0000
2004,State and IAP,S,Always Small Vendor,Name,1,1,1,1,1,1,2,7164800.0000
2004,State and IAP,S,Always Small Vendor,PDuns,NULL,0,0,0,117,117,28,39457.0200
2004,State and IAP,S,Always Small Vendor,PDuns,NULL,0,0,1,68,68,85,685946.8405
2004,State and IAP,S,Always Small Vendor,PDuns,NULL,0,1,1,18,18,9,399310.4399
2004,State and IAP,S,Always Small Vendor,PDuns,NULL,1,1,1,6,6,8,3849623.6484
2004,State and IAP,S,Always Small Vendor,PDuns,1,0,0,0,80,80,114,64398.9478
2004,State and IAP,S,Always Small Vendor,PDuns,1,0,0,1,429,429,776,9100542.3875
2004,State and IAP,S,Always Small Vendor,PDuns,1,0,1,1,449,449,852,38754130.1880
2004,State and IAP,S,Always Small Vendor,PDuns,1,1,1,1,160,161,1149,212946780.3772
2004,State and IAP,S,Always Small Vendor,PID,NULL,0,0,0,4,4,1,1987.9000
2004,State and IAP,S,Always Small Vendor,PID,1,0,0,1,1,1,1,23854.8008
2004,State and IAP,S,Always Small Vendor,PID,1,0,1,1,16,16,18,1899125.0000
2004,State and IAP,S,Always Small Vendor,PID,1,1,1,1,19,19,433,89410440.2643
2004,State and IAP,U,Unlabeled Vendor,Duns,1,0,0,0,2,1,4,10618.0600
2004,State and IAP,U,Unlabeled Vendor,Duns,1,0,0,1,9,1,36,184102.0000
2004,State and IAP,U,Unlabeled Vendor,Duns,1,0,1,1,10,2,22,1483628.0000
2004,State and IAP,U,Unlabeled Vendor,Duns,1,1,1,1,1,1,2,390054.0000
2004,State and IAP,U,Unlabeled Vendor,Name,1,0,0,0,3,2,12,23036.7606
2004,State and IAP,U,Unlabeled Vendor,Name,1,0,0,1,24,1,72,473933.3400
2004,State and IAP,U,Unlabeled Vendor,Name,1,0,1,1,28,2,68,4275940.2736
2004,State and IAP,U,Unlabeled Vendor,Name,1,1,1,1,1,1,2,392256.0000
2004,VA,NULL,NULL,PID,NULL,NULL,NULL,NULL,8,8,266,99295225.6685
2004,VA,B,Big Five,PID,1,1,1,1,4,4,310,127127973.6455
2004,VA,L,Large Vendor,PID,NULL,1,1,1,1,1,0,0.0000
2004,VA,L,Large Vendor,PID,1,0,1,1,1,1,1,33426.7188
2004,VA,L,Large Vendor,PID,1,1,1,1,100,100,3883,4017716377.3633
2004,VA,M,Medium Vendor,Duns,1,1,1,1,4,4,237,22042439.4518
2004,VA,M,Medium Vendor,PDuns,NULL,0,0,0,124,124,0,2301.0000
2004,VA,M,Medium Vendor,PDuns,NULL,0,0,1,12,12,3,510385.5567
2004,VA,M,Medium Vendor,PDuns,NULL,0,1,1,133,134,2,2346836.4497
2004,VA,M,Medium Vendor,PDuns,NULL,1,1,1,50,50,1,2413253.2813
2004,VA,M,Medium Vendor,PDuns,1,0,0,0,41,41,61,61721.6301
2004,VA,M,Medium Vendor,PDuns,1,0,0,1,483,486,1251,16189606.5274
2004,VA,M,Medium Vendor,PDuns,1,0,1,1,1046,1121,2928,213647419.5549
2004,VA,M,Medium Vendor,PDuns,1,1,1,1,390,460,1905,581727884.4514
2004,VA,M,Medium Vendor,PID,NULL,0,0,1,1,1,0,30652.9805
2004,VA,M,Medium Vendor,PID,NULL,1,1,1,1,1,0,0.0000
2004,VA,M,Medium Vendor,PID,1,0,1,1,34,34,66,9243600.3097
2004,VA,M,Medium Vendor,PID,1,1,1,1,36,36,323,61362829.3310
2004,VA,N,Sometimes Small Vendor,Duns,1,1,1,1,1,1,4,186395.5625
2004,VA,N,Sometimes Small Vendor,PDuns,NULL,0,0,0,1,2,0,0.0000
2004,VA,N,Sometimes Small Vendor,PDuns,NULL,0,1,1,4,4,1,65831.8438
2004,VA,N,Sometimes Small Vendor,PDuns,NULL,1,1,1,4,4,0,0.0000
2004,VA,N,Sometimes Small Vendor,PDuns,1,0,0,0,3,3,3,2271.7300
2004,VA,N,Sometimes Small Vendor,PDuns,1,0,0,1,70,72,162,2423926.5375
2004,VA,N,Sometimes Small Vendor,PDuns,1,0,1,1,482,537,1580,98382889.4289
2004,VA,N,Sometimes Small Vendor,PDuns,1,1,1,1,639,1015,5409,796679836.6941
2004,VA,N,Sometimes Small Vendor,PID,NULL,1,1,1,1,1,0,0.0000
2004,VA,N,Sometimes Small Vendor,PID,1,0,0,1,3,3,6,44497.6001
2004,VA,N,Sometimes Small Vendor,PID,1,0,1,1,42,42,142,10691452.1491
2004,VA,N,Sometimes Small Vendor,PID,1,1,1,1,215,215,3948,626960575.1620
2004,VA,S,Always Small Vendor,Duns,1,0,1,1,1,1,1,36475.0000
2004,VA,S,Always Small Vendor,PDuns,NULL,0,0,0,109,109,0,0.0000
2004,VA,S,Always Small Vendor,PDuns,NULL,0,0,1,27,27,0,63948.6699
2004,VA,S,Always Small Vendor,PDuns,NULL,0,1,1,261,262,4,2433124.2072
2004,VA,S,Always Small Vendor,PDuns,NULL,1,1,1,111,111,0,4265600.0000
2004,VA,S,Always Small Vendor,PDuns,1,0,0,0,49,49,75,93812.2301
2004,VA,S,Always Small Vendor,PDuns,1,0,0,1,602,603,1064,14718322.4121
2004,VA,S,Always Small Vendor,PDuns,1,0,1,1,1814,1821,3723,289900622.4987
2004,VA,S,Always Small Vendor,PDuns,1,1,1,1,738,740,2283,658125431.7499
2004,VA,S,Always Small Vendor,PID,NULL,0,0,1,1,1,0,11729.5000
2004,VA,S,Always Small Vendor,PID,NULL,0,1,1,1,1,0,0.0000
2004,VA,S,Always Small Vendor,PID,1,0,1,1,9,9,10,977225.8340
2004,VA,S,Always Small Vendor,PID,1,1,1,1,11,11,30,7104797.8654
2005,NULL,B,Big Five,PID,1,1,1,1,1,1,4,253816.0000
2005,NULL,L,Large Vendor,PID,1,1,1,1,5,5,9,2736111.5500
2005,NULL,M,Medium Vendor,Duns,1,0,0,1,1,1,1,15442.5000
2005,NULL,M,Medium Vendor,Duns,1,0,1,1,4,4,6,316633.9997
2005,NULL,M,Medium Vendor,Duns,1,1,1,1,1,1,3,168000.0000
2005,NULL,N,Sometimes Small Vendor,PID,1,0,1,1,2,2,2,75329.8008
2005,NULL,N,Sometimes Small Vendor,PID,1,1,1,1,2,2,5,3249651.0000
2005,NULL,S,Always Small Vendor,Duns,1,0,0,1,5,5,6,52357.3799
2005,NULL,S,Always Small Vendor,Duns,1,0,1,1,7,7,10,422687.5000
2005,NULL,S,Always Small Vendor,Duns,1,1,1,1,5,5,14,7966252.0000
2005,Defense,NULL,NULL,PID,NULL,NULL,NULL,NULL,39,39,5615,1779802429.8255
2005,Defense,B,Big Five,PID,1,1,1,1,5,5,54928,72916980677.8927
2005,Defense,J,Large: Big 5 JV,PID,1,1,1,1,7,7,301,1590685518.0000
2005,Defense,L,Large Vendor,Duns,1,1,1,1,1,1,13613,245023010.0000
2005,Defense,L,Large Vendor,PID,1,0,0,0,1,1,2,-70932.0000
2005,Defense,L,Large Vendor,PID,1,0,0,1,5,5,10,124020.2202
2005,Defense,L,Large Vendor,PID,1,0,1,1,11,11,941,14392680.0000
2005,Defense,L,Large Vendor,PID,1,1,1,1,223,223,368461,82214465850.1439
2005,Defense,M,Medium Vendor,Duns,1,0,0,0,3,3,3,-160156.0000
2005,Defense,M,Medium Vendor,Duns,1,0,0,1,7,7,9,58798.0000
2005,Defense,M,Medium Vendor,Duns,1,0,1,1,20,20,496,8304393.0625
2005,Defense,M,Medium Vendor,Duns,1,1,1,1,57,57,535,94776510.5225
2005,Defense,M,Medium Vendor,PDuns,NULL,0,0,0,71,71,6,69147.0000
2005,Defense,M,Medium Vendor,PDuns,NULL,0,0,1,14,14,4,31830.0000
2005,Defense,M,Medium Vendor,PDuns,NULL,0,1,1,27,27,0,0.0000
2005,Defense,M,Medium Vendor,PDuns,NULL,1,1,1,16,16,0,0.0000
2005,Defense,M,Medium Vendor,PDuns,1,0,0,0,1520,1521,4014,3124044.8501
2005,Defense,M,Medium Vendor,PDuns,1,0,0,1,6519,6561,27253,161918432.5231
2005,Defense,M,Medium Vendor,PDuns,1,0,1,1,4438,4556,42615,1305314403.6659
2005,Defense,M,Medium Vendor,PDuns,1,1,1,1,2146,2408,52764,12440879596.5490
2005,Defense,M,Medium Vendor,PID,NULL,0,0,0,2,2,0,0.0000
2005,Defense,M,Medium Vendor,PID,NULL,0,1,1,1,1,0,0.0000
2005,Defense,M,Medium Vendor,PID,NULL,1,1,1,1,1,0,0.0000
2005,Defense,M,Medium Vendor,PID,1,0,0,0,5,5,9,-4753.0000
2005,Defense,M,Medium Vendor,PID,1,0,0,1,30,30,81,660475.0000
2005,Defense,M,Medium Vendor,PID,1,0,1,1,72,72,5403,107424523.0000
2005,Defense,M,Medium Vendor,PID,1,1,1,1,266,266,26806,11272319120.0521
2005,Defense,N,Sometimes Small Vendor,Duns,1,1,1,1,7,5,55932,7669100323.4570
2005,Defense,N,Sometimes Small Vendor,Name,1,1,1,1,1,1,18,3959074.0000
2005,Defense,N,Sometimes Small Vendor,PDuns,NULL,0,0,0,1,1,0,0.0000
2005,Defense,N,Sometimes Small Vendor,PDuns,NULL,0,0,1,2,2,0,0.0000
2005,Defense,N,Sometimes Small Vendor,PDuns,NULL,0,1,1,2,2,0,0.0000
2005,Defense,N,Sometimes Small Vendor,PDuns,1,0,0,0,82,82,246,-84598.3799
2005,Defense,N,Sometimes Small Vendor,PDuns,1,0,0,1,2966,3173,15250,96515737.5700
2005,Defense,N,Sometimes Small Vendor,PDuns,1,0,1,1,4151,5243,118075,2067577426.8386
2005,Defense,N,Sometimes Small Vendor,PDuns,1,1,1,1,2980,6031,207731,18794023884.7079
2005,Defense,N,Sometimes Small Vendor,PID,1,0,0,1,33,33,238,1660257.0000
2005,Defense,N,Sometimes Small Vendor,PID,1,0,1,1,164,164,4866,111420425.1304
2005,Defense,N,Sometimes Small Vendor,PID,1,1,1,1,735,735,151363,31040535126.5504
2005,Defense,S,Always Small Vendor,Duns,1,0,0,0,1,1,1,-2350.0000
2005,Defense,S,Always Small Vendor,Duns,1,0,0,1,16,16,47,294739.0000
2005,Defense,S,Always Small Vendor,Duns,1,0,1,1,52,52,767,7753660.0000
2005,Defense,S,Always Small Vendor,Duns,1,1,1,1,96,96,999,193094611.3204
2005,Defense,S,Always Small Vendor,Name,1,0,0,0,2,1,4,3061.6400
2005,Defense,S,Always Small Vendor,Name,1,0,0,1,2,1,4,15720.3804
2005,Defense,S,Always Small Vendor,PDuns,NULL,0,0,0,184,184,32,4313763.0000
2005,Defense,S,Always Small Vendor,PDuns,NULL,0,0,1,27,27,6,77988.9399
2005,Defense,S,Always Small Vendor,PDuns,NULL,0,1,1,83,83,5,428055.0000
2005,Defense,S,Always Small Vendor,PDuns,NULL,1,1,1,86,86,88,12171711.0000
2005,Defense,S,Always Small Vendor,PDuns,1,0,0,0,3200,3201,5733,-3602518.9100
2005,Defense,S,Always Small Vendor,PDuns,1,0,0,1,28510,28618,97621,709368195.0126
2005,Defense,S,Always Small Vendor,PDuns,1,0,1,1,16256,16415,172895,4354670055.4171
2005,Defense,S,Always Small Vendor,PDuns,1,1,1,1,6154,6298,98084,16370394218.7688
2005,Defense,S,Always Small Vendor,PID,NULL,0,0,0,1,1,0,0.0000
2005,Defense,S,Always Small Vendor,PID,1,0,0,0,7,7,19,-21457.0000
2005,Defense,S,Always Small Vendor,PID,1,0,0,1,58,58,241,1513292.0000
2005,Defense,S,Always Small Vendor,PID,1,0,1,1,107,107,1076,40277444.0000
2005,Defense,S,Always Small Vendor,PID,1,1,1,1,178,178,4620,2477393118.9255
2005,Defense,U,Unlabeled Vendor,Duns,1,0,0,1,1,1,2,33339.5196
2005,Defense,U,Unlabeled Vendor,Duns,1,0,1,1,1,1,2,37577.6796
2005,Defense,U,Unlabeled Vendor,Duns,1,1,1,1,3,1,18,1853817.7696
2005,Defense,U,Unlabeled Vendor,Name,1,0,0,0,1,1,2,3486.3400
2005,Defense,U,Unlabeled Vendor,Name,1,1,1,1,5,2,46,3447813.1268
2005,DHS,NULL,NULL,PID,NULL,NULL,NULL,NULL,18,18,114,4702401.8925
2005,DHS,B,Big Five,PID,1,1,1,1,5,5,1114,695009159.3060
2005,DHS,J,Large: Big 5 JV,PID,1,1,1,1,1,1,128,942988155.5000
2005,DHS,L,Large Vendor,PID,1,0,1,1,3,3,8,182966.4099
2005,DHS,L,Large Vendor,PID,1,1,1,1,135,135,9994,2893264679.5570
2005,DHS,M,Medium Vendor,Duns,NULL,0,1,1,1,1,1,100473.0000
2005,DHS,M,Medium Vendor,Duns,1,0,0,0,1,1,2,1181.0000
2005,DHS,M,Medium Vendor,Duns,1,0,0,1,1,1,2,5116.2002
2005,DHS,M,Medium Vendor,Duns,1,0,1,1,6,6,32,473436.6689
2005,DHS,M,Medium Vendor,Duns,1,1,1,1,6,6,52,5337499.7230
2005,DHS,M,Medium Vendor,PDuns,NULL,0,0,0,149,149,197,165481.4803
2005,DHS,M,Medium Vendor,PDuns,NULL,0,0,1,157,158,243,1425619.0796
2005,DHS,M,Medium Vendor,PDuns,NULL,0,1,1,16,16,17,2158683.4331
2005,DHS,M,Medium Vendor,PDuns,NULL,1,1,1,9,9,13,10001824.6358
2005,DHS,M,Medium Vendor,PDuns,1,0,0,0,101,101,159,212292.3402
2005,DHS,M,Medium Vendor,PDuns,1,0,0,1,470,476,780,17616780.7850
2005,DHS,M,Medium Vendor,PDuns,1,0,1,1,456,460,893,42042629.5244
2005,DHS,M,Medium Vendor,PDuns,1,1,1,1,237,251,1007,356684519.7068
2005,DHS,M,Medium Vendor,PID,NULL,0,0,0,1,1,1,750.0000
2005,DHS,M,Medium Vendor,PID,NULL,0,0,1,1,1,0,12000.0000
2005,DHS,M,Medium Vendor,PID,1,0,0,1,4,4,13,96098.0586
2005,DHS,M,Medium Vendor,PID,1,0,1,1,13,13,29,476255.0378
2005,DHS,M,Medium Vendor,PID,1,1,1,1,59,59,604,1620628216.2119
2005,DHS,N,Sometimes Small Vendor,Duns,1,0,0,0,13,1,82,21736.8402
2005,DHS,N,Sometimes Small Vendor,Duns,1,0,0,1,19,1,166,813077.2166
2005,DHS,N,Sometimes Small Vendor,Duns,1,0,1,1,5,1,48,874345.9644
2005,DHS,N,Sometimes Small Vendor,Duns,1,1,1,1,7,5,4839,69665554.8525
2005,DHS,N,Sometimes Small Vendor,Name,1,0,0,0,30,1,224,88530.2206
2005,DHS,N,Sometimes Small Vendor,Name,1,0,0,1,57,1,472,1431894.3016
2005,DHS,N,Sometimes Small Vendor,Name,1,0,1,1,8,1,148,2116473.4628
2005,DHS,N,Sometimes Small Vendor,PDuns,NULL,0,0,0,48,48,185,127441.5799
2005,DHS,N,Sometimes Small Vendor,PDuns,NULL,0,0,1,36,36,128,585706.0294
2005,DHS,N,Sometimes Small Vendor,PDuns,NULL,0,1,1,6,6,13,237839.8599
2005,DHS,N,Sometimes Small Vendor,PDuns,NULL,1,1,1,1,1,23,19680.0000
2005,DHS,N,Sometimes Small Vendor,PDuns,1,0,0,0,62,62,302,210814.8696
2005,DHS,N,Sometimes Small Vendor,PDuns,1,0,0,1,641,659,1886,10828090.3105
