fiscal_year	Customer	PlatformPortfolio	EntitySizeCode	EntitySizeText	EntityCategory	AnyEntityUSplaceOfPerformance	AnyEntityForeignPlaceOfPerformance	IsEntityAbove2016constantOneMillionThreshold	IsEntityAbove1990constantReportingThreshold	IsEntityAbove2016constantReportingThreshold	EntityCount	AllContractorCount	SumOfNumberOfActions	SumOfObligatedAmount
2002	Defense	Facilities and Construction	M	Medium Vendor	PDuns-2	NULL	NULL	0	0	0	2	2	0	0.0000
2002	Defense	Facilities and Construction	M	Medium Vendor	PDuns-2	1	0	0	0	0	11	11	16	9384.0000
2002	Defense	Facilities and Construction	M	Medium Vendor	PDuns-2	1	0	0	0	1	51	51	106	941009.0000
2002	Defense	Facilities and Construction	M	Medium Vendor	PDuns-2	1	0	0	1	1	102	104	370	22254113.0000
2002	Defense	Facilities and Construction	M	Medium Vendor	PDuns-2	1	0	1	1	1	78	87	986	351191930.0000
2002	Defense	Facilities and Construction	M	Medium Vendor	PDuns-2	1	1	0	0	0	1	1	0	0.0000
2002	Defense	Facilities and Construction	M	Medium Vendor	PDuns-2	1	1	0	0	1	11	11	11	252059.0000
2002	Defense	Facilities and Construction	M	Medium Vendor	PDuns-2	1	1	0	1	1	61	63	275	22453033.0000
2002	Defense	Facilities and Construction	M	Medium Vendor	PDuns-2	1	1	1	1	1	31	33	520	204381898.0000
2002	Defense	Facilities and Construction	M	Medium Vendor	PDuns-3+	1	0	0	0	1	3	3	6	-231696.0000
2002	Defense	Facilities and Construction	M	Medium Vendor	PDuns-3+	1	0	0	1	1	35	49	204	8773462.0000
2002	Defense	Facilities and Construction	M	Medium Vendor	PDuns-3+	1	0	1	1	1	66	111	708	415180967.0000
2002	Defense	Facilities and Construction	M	Medium Vendor	PDuns-3+	1	1	0	1	1	11	19	63	4064325.0000
2002	Defense	Facilities and Construction	M	Medium Vendor	PDuns-3+	1	1	1	1	1	11	21	432	217982552.0000
2002	Defense	Facilities and Construction	M	Medium Vendor	PID	1	0	0	0	0	1	1	1	-5219.0000
2002	Defense	Facilities and Construction	M	Medium Vendor	PID	1	0	0	0	1	2	2	2	47900.0000
2002	Defense	Facilities and Construction	M	Medium Vendor	PID	1	0	0	1	1	38	38	251	19746031.2402
2002	Defense	Facilities and Construction	M	Medium Vendor	PID	1	0	1	1	1	89	89	1602	1022627223.0000
2002	Defense	Facilities and Construction	M	Medium Vendor	PID	1	1	0	1	1	9	9	68	2955262.7500
2002	Defense	Facilities and Construction	M	Medium Vendor	PID	1	1	1	1	1	22	22	1560	965724096.0000
2002	Defense	Facilities and Construction	N	Sometimes Small Vendor	Duns	1	0	0	1	1	2	2	42	2179783.0000
2002	Defense	Facilities and Construction	N	Sometimes Small Vendor	Duns	1	0	1	1	1	4	4	6	13007.5596
2002	Defense	Facilities and Construction	N	Sometimes Small Vendor	Duns	1	1	1	1	1	3	3	46	6276870.2109
2002	Defense	Facilities and Construction	N	Sometimes Small Vendor	Name	1	1	1	1	1	1	1	114	34969212.0000
2002	Defense	Facilities and Construction	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	0	0	1	1	1	2	33600.0000
2002	Defense	Facilities and Construction	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	1	1	1	2	2	0	0.0000
2002	Defense	Facilities and Construction	N	Sometimes Small Vendor	PDuns-1	1	0	0	0	0	3	3	87	6515.0000
2002	Defense	Facilities and Construction	N	Sometimes Small Vendor	PDuns-1	1	0	0	0	1	128	128	616	2902972.0000
2002	Defense	Facilities and Construction	N	Sometimes Small Vendor	PDuns-1	1	0	0	1	1	729	729	4820	198105147.0000
2002	Defense	Facilities and Construction	N	Sometimes Small Vendor	PDuns-1	1	0	1	1	1	568	568	11930	1878579212.6455
2002	Defense	Facilities and Construction	N	Sometimes Small Vendor	PDuns-1	1	1	0	0	0	1	1	2	-4026.0000
2002	Defense	Facilities and Construction	N	Sometimes Small Vendor	PDuns-1	1	1	0	0	1	6	6	15	97026.0000
2002	Defense	Facilities and Construction	N	Sometimes Small Vendor	PDuns-1	1	1	0	1	1	57	57	485	23524316.0000
2002	Defense	Facilities and Construction	N	Sometimes Small Vendor	PDuns-1	1	1	1	1	1	72	72	3053	301700186.0000
2002	Defense	Facilities and Construction	N	Sometimes Small Vendor	PDuns-2	1	0	0	0	0	1	1	1	50000.0000
2002	Defense	Facilities and Construction	N	Sometimes Small Vendor	PDuns-2	1	0	0	0	1	15	16	31	267132.0000
2002	Defense	Facilities and Construction	N	Sometimes Small Vendor	PDuns-2	1	0	0	1	1	118	130	624	29175635.0000
2002	Defense	Facilities and Construction	N	Sometimes Small Vendor	PDuns-2	1	0	1	1	1	85	100	732	253235747.0000
2002	Defense	Facilities and Construction	N	Sometimes Small Vendor	PDuns-2	1	1	0	1	1	13	15	76	5567523.0000
2002	Defense	Facilities and Construction	N	Sometimes Small Vendor	PDuns-2	1	1	1	1	1	24	34	1061	97726809.2402
2002	Defense	Facilities and Construction	N	Sometimes Small Vendor	PDuns-3+	1	0	0	0	1	9	11	22	193346.0000
2002	Defense	Facilities and Construction	N	Sometimes Small Vendor	PDuns-3+	1	0	0	1	1	109	216	1069	52191201.5000
2002	Defense	Facilities and Construction	N	Sometimes Small Vendor	PDuns-3+	1	0	1	1	1	228	526	4617	642324572.5000
2002	Defense	Facilities and Construction	N	Sometimes Small Vendor	PDuns-3+	1	1	0	1	1	15	36	210	8289395.0000
2002	Defense	Facilities and Construction	N	Sometimes Small Vendor	PDuns-3+	1	1	1	1	1	82	255	4183	399347260.0000
2002	Defense	Facilities and Construction	N	Sometimes Small Vendor	PID	1	0	0	0	1	5	5	8	67308.0000
2002	Defense	Facilities and Construction	N	Sometimes Small Vendor	PID	1	0	0	1	1	66	66	841	30101149.0000
2002	Defense	Facilities and Construction	N	Sometimes Small Vendor	PID	1	0	1	1	1	218	218	6356	1593396363.0103
2002	Defense	Facilities and Construction	N	Sometimes Small Vendor	PID	1	1	0	1	1	10	10	201	5981987.0000
2002	Defense	Facilities and Construction	N	Sometimes Small Vendor	PID	1	1	1	1	1	77	77	11029	2242195590.4814
2002	Defense	Facilities and Construction	S	Always Small Vendor	Duns	1	0	0	0	1	3	3	5	5333.0000
2002	Defense	Facilities and Construction	S	Always Small Vendor	Duns	1	0	0	1	1	7	7	38	1230332.0000
2002	Defense	Facilities and Construction	S	Always Small Vendor	Duns	1	0	1	1	1	5	5	16	629125.0000
2002	Defense	Facilities and Construction	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	0	16	16	0	0.0000
2002	Defense	Facilities and Construction	S	Always Small Vendor	PDuns-1	NULL	NULL	0	1	1	3	3	0	0.0000
2002	Defense	Facilities and Construction	S	Always Small Vendor	PDuns-1	1	0	0	0	0	557	557	1295	-3568511.0000
2002	Defense	Facilities and Construction	S	Always Small Vendor	PDuns-1	1	0	0	0	1	4802	4802	11050	73686629.0000
2002	Defense	Facilities and Construction	S	Always Small Vendor	PDuns-1	1	0	0	1	1	5274	5274	21615	983711931.5563
2002	Defense	Facilities and Construction	S	Always Small Vendor	PDuns-1	1	0	1	1	1	2232	2232	26744	4713503251.9375
2002	Defense	Facilities and Construction	S	Always Small Vendor	PDuns-1	1	1	0	0	1	1	1	11	17620.5298
2002	Defense	Facilities and Construction	S	Always Small Vendor	PDuns-1	1	1	0	1	1	16	16	119	6310402.0000
2002	Defense	Facilities and Construction	S	Always Small Vendor	PDuns-1	1	1	1	1	1	15	15	348	57951233.4502
2002	Defense	Facilities and Construction	S	Always Small Vendor	PDuns-2	NULL	NULL	0	0	0	3	3	0	0.0000
2002	Defense	Facilities and Construction	S	Always Small Vendor	PDuns-2	NULL	NULL	1	1	1	1	1	0	0.0000
2002	Defense	Facilities and Construction	S	Always Small Vendor	PDuns-2	1	0	0	0	0	10	10	17	-26384.0000
2002	Defense	Facilities and Construction	S	Always Small Vendor	PDuns-2	1	0	0	0	1	131	135	239	1854766.0000
2002	Defense	Facilities and Construction	S	Always Small Vendor	PDuns-2	1	0	0	1	1	182	197	775	28371305.0000
2002	Defense	Facilities and Construction	S	Always Small Vendor	PDuns-2	1	0	1	1	1	60	69	831	189284070.0000
2002	Defense	Facilities and Construction	S	Always Small Vendor	PDuns-2	1	1	0	1	1	1	1	2	125756.0000
2002	Defense	Facilities and Construction	S	Always Small Vendor	PDuns-2	1	1	1	1	1	3	4	138	7108823.0000
2002	Defense	Facilities and Construction	S	Always Small Vendor	PDuns-3+	1	0	0	0	0	1	2	3	-1338.0000
2002	Defense	Facilities and Construction	S	Always Small Vendor	PDuns-3+	1	0	0	0	1	9	12	14	143866.0000
2002	Defense	Facilities and Construction	S	Always Small Vendor	PDuns-3+	1	0	0	1	1	18	24	52	2833090.0000
2002	Defense	Facilities and Construction	S	Always Small Vendor	PDuns-3+	1	0	1	1	1	17	28	238	96096886.0000
2002	Defense	Facilities and Construction	S	Always Small Vendor	PID	1	0	0	0	0	3	3	3	5205.0000
2002	Defense	Facilities and Construction	S	Always Small Vendor	PID	1	0	0	0	1	12	12	16	194258.0000
2002	Defense	Facilities and Construction	S	Always Small Vendor	PID	1	0	0	1	1	47	47	391	29412516.0000
2002	Defense	Facilities and Construction	S	Always Small Vendor	PID	1	0	1	1	1	90	90	1721	288204605.7109
2002	Defense	Facilities and Construction	S	Always Small Vendor	PID	1	1	1	1	1	1	1	2	1310.0000
2002	Defense	Facilities and Construction	U	Unlabeled Vendor	Duns	NULL	NULL	0	0	0	1	1	0	0.0000
2002	Defense	Facilities and Construction	U	Unlabeled Vendor	Duns	NULL	NULL	1	1	1	1	1	8	474042.0000
2002	Defense	Land Vehicles	NULL	NULL	PID	NULL	NULL	NULL	NULL	NULL	4	4	12	6430395.0000
2002	Defense	Land Vehicles	B	Big Five	PID	1	1	1	1	1	5	5	457	1488376067.5469
2002	Defense	Land Vehicles	L	Large Vendor	PID	1	0	0	1	1	1	1	1	99900.0000
2002	Defense	Land Vehicles	L	Large Vendor	PID	1	0	1	1	1	11	11	66	5739533.0000
2002	Defense	Land Vehicles	L	Large Vendor	PID	1	1	0	1	1	1	1	2	-1959.0000
2002	Defense	Land Vehicles	L	Large Vendor	PID	1	1	1	1	1	32	32	1030	1127191469.8008
2002	Defense	Land Vehicles	M	Medium Vendor	Duns	1	0	0	0	1	1	1	1	-100.0000
2002	Defense	Land Vehicles	M	Medium Vendor	Duns	1	0	0	1	1	1	1	2	3544.0000
2002	Defense	Land Vehicles	M	Medium Vendor	Duns	1	0	1	1	1	1	1	1	65823.0000
2002	Defense	Land Vehicles	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	0	1	1	0	0.0000
2002	Defense	Land Vehicles	M	Medium Vendor	PDuns-1	1	0	0	0	0	8	8	21	-275348.0000
2002	Defense	Land Vehicles	M	Medium Vendor	PDuns-1	1	0	0	0	1	28	28	366	305185.0000
2002	Defense	Land Vehicles	M	Medium Vendor	PDuns-1	1	0	0	1	1	71	71	177	14693452.0000
2002	Defense	Land Vehicles	M	Medium Vendor	PDuns-1	1	0	1	1	1	16	16	51	46099091.0000
2002	Defense	Land Vehicles	M	Medium Vendor	PDuns-1	1	1	0	0	0	7	7	66	41966.0000
2002	Defense	Land Vehicles	M	Medium Vendor	PDuns-1	1	1	0	0	1	29	29	205	779469.0000
2002	Defense	Land Vehicles	M	Medium Vendor	PDuns-1	1	1	0	1	1	126	126	290	22311162.0000
2002	Defense	Land Vehicles	M	Medium Vendor	PDuns-1	1	1	1	1	1	31	31	172	44022577.3203
2002	Defense	Land Vehicles	M	Medium Vendor	PDuns-2	1	0	0	0	1	1	1	1	28587.0000
2002	Defense	Land Vehicles	M	Medium Vendor	PDuns-2	1	0	0	1	1	10	10	26	2367972.0000
2002	Defense	Land Vehicles	M	Medium Vendor	PDuns-2	1	0	1	1	1	6	6	16	12445140.0000
2002	Defense	Land Vehicles	M	Medium Vendor	PDuns-2	1	1	0	0	1	2	2	137	89533.0000
2002	Defense	Land Vehicles	M	Medium Vendor	PDuns-2	1	1	0	1	1	12	12	41	4341485.8799
2002	Defense	Land Vehicles	M	Medium Vendor	PDuns-2	1	1	1	1	1	4	5	29	28305170.0000
2002	Defense	Land Vehicles	M	Medium Vendor	PDuns-3+	1	0	0	1	1	4	4	6	243326.0000
2002	Defense	Land Vehicles	M	Medium Vendor	PDuns-3+	1	0	1	1	1	4	4	32	2704094.0000
2002	Defense	Land Vehicles	M	Medium Vendor	PDuns-3+	1	1	0	1	1	2	7	13	705019.0000
2002	Defense	Land Vehicles	M	Medium Vendor	PDuns-3+	1	1	1	1	1	1	1	41	172066.0000
2002	Defense	Land Vehicles	M	Medium Vendor	PID	1	0	0	1	1	5	5	20	759878.0000
2002	Defense	Land Vehicles	M	Medium Vendor	PID	1	0	1	1	1	4	4	10	3950070.0000
2002	Defense	Land Vehicles	M	Medium Vendor	PID	1	1	0	1	1	1	1	2	310000.0000
2002	Defense	Land Vehicles	M	Medium Vendor	PID	1	1	1	1	1	1	1	14	3347680.0000
2002	Defense	Land Vehicles	N	Sometimes Small Vendor	Duns	1	0	0	0	1	1	1	1	-100.0000
2002	Defense	Land Vehicles	N	Sometimes Small Vendor	Duns	1	1	1	1	1	1	1	0	0.0000
2002	Defense	Land Vehicles	N	Sometimes Small Vendor	Name	1	1	1	1	1	1	1	14	1308526.0000
2002	Defense	Land Vehicles	N	Sometimes Small Vendor	PDuns-1	1	0	0	0	0	1	1	2	170375.0000
2002	Defense	Land Vehicles	N	Sometimes Small Vendor	PDuns-1	1	0	0	0	1	17	17	649	25515.0000
2002	Defense	Land Vehicles	N	Sometimes Small Vendor	PDuns-1	1	0	0	1	1	134	134	835	38838302.0000
2002	Defense	Land Vehicles	N	Sometimes Small Vendor	PDuns-1	1	0	1	1	1	78	78	851	169435913.2998
2002	Defense	Land Vehicles	N	Sometimes Small Vendor	PDuns-1	1	1	0	1	1	9	9	39	2240320.0000
2002	Defense	Land Vehicles	N	Sometimes Small Vendor	PDuns-1	1	1	1	1	1	7	7	160	88774673.0000
2002	Defense	Land Vehicles	N	Sometimes Small Vendor	PDuns-2	1	0	0	0	1	3	3	11	15670.0000
2002	Defense	Land Vehicles	N	Sometimes Small Vendor	PDuns-2	1	0	0	1	1	26	28	107	5828686.0000
2002	Defense	Land Vehicles	N	Sometimes Small Vendor	PDuns-2	1	0	1	1	1	24	25	151	24633228.0000
2002	Defense	Land Vehicles	N	Sometimes Small Vendor	PDuns-2	1	1	0	1	1	1	1	7	972955.0000
2002	Defense	Land Vehicles	N	Sometimes Small Vendor	PDuns-2	1	1	1	1	1	6	7	47	8130414.0000
2002	Defense	Land Vehicles	N	Sometimes Small Vendor	PDuns-3+	1	0	0	0	1	2	2	24	68252.0000
2002	Defense	Land Vehicles	N	Sometimes Small Vendor	PDuns-3+	1	0	0	1	1	29	62	754	6336166.0000
2002	Defense	Land Vehicles	N	Sometimes Small Vendor	PDuns-3+	1	0	1	1	1	55	92	382	123776282.0000
2002	Defense	Land Vehicles	N	Sometimes Small Vendor	PDuns-3+	1	1	0	1	1	4	5	29	2492488.0000
2002	Defense	Land Vehicles	N	Sometimes Small Vendor	PDuns-3+	1	1	1	1	1	24	44	201	39319429.0000
2002	Defense	Land Vehicles	N	Sometimes Small Vendor	PID	1	0	0	1	1	9	9	179	654854.0000
2002	Defense	Land Vehicles	N	Sometimes Small Vendor	PID	1	0	1	1	1	31	31	714	1356866132.5698
2002	Defense	Land Vehicles	N	Sometimes Small Vendor	PID	1	1	1	1	1	12	12	63	29485954.0000
2002	Defense	Land Vehicles	S	Always Small Vendor	Duns	1	0	0	0	0	1	1	2	-250.0000
2002	Defense	Land Vehicles	S	Always Small Vendor	Duns	1	0	0	1	1	3	3	262	425358.0000
2002	Defense	Land Vehicles	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	0	8	8	0	0.0000
2002	Defense	Land Vehicles	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	1	2	2	1	16349.0000
2002	Defense	Land Vehicles	S	Always Small Vendor	PDuns-1	1	0	0	0	0	30	30	82	-92316.0000
2002	Defense	Land Vehicles	S	Always Small Vendor	PDuns-1	1	0	0	0	1	386	386	627	4711498.3301
2002	Defense	Land Vehicles	S	Always Small Vendor	PDuns-1	1	0	0	1	1	737	737	3553	127794611.0000
2002	Defense	Land Vehicles	S	Always Small Vendor	PDuns-1	1	0	1	1	1	161	161	845	150660434.0000
2002	Defense	Land Vehicles	S	Always Small Vendor	PDuns-1	1	1	0	1	1	1	1	10	2540425.0000
2002	Defense	Land Vehicles	S	Always Small Vendor	PDuns-1	1	1	1	1	1	2	2	103	17110770.0000
2002	Defense	Land Vehicles	S	Always Small Vendor	PDuns-2	1	0	0	0	1	12	12	17	224477.0000
2002	Defense	Land Vehicles	S	Always Small Vendor	PDuns-2	1	0	0	1	1	39	40	178	10293177.5996
2002	Defense	Land Vehicles	S	Always Small Vendor	PDuns-2	1	0	1	1	1	11	11	39	10176568.0000
2002	Defense	Land Vehicles	S	Always Small Vendor	PDuns-3+	1	0	0	0	1	1	1	1	29500.0000
2002	Defense	Land Vehicles	S	Always Small Vendor	PDuns-3+	1	0	0	1	1	6	10	43	3455185.0000
2002	Defense	Land Vehicles	S	Always Small Vendor	PID	1	0	0	0	1	1	1	1	6968.0000
2002	Defense	Land Vehicles	S	Always Small Vendor	PID	1	0	0	1	1	4	4	7	937491.0000
2002	Defense	Land Vehicles	S	Always Small Vendor	PID	1	0	1	1	1	6	6	12	3061258.0000
2002	Defense	Missile Defense	NULL	NULL	PID	NULL	NULL	NULL	NULL	NULL	1	1	148	76914105.0000
2002	Defense	Missile Defense	B	Big Five	PID	1	1	1	1	1	5	5	342	3144132767.0000
2002	Defense	Missile Defense	L	Large Vendor	PID	1	0	1	1	1	5	5	42	18761229.0000
2002	Defense	Missile Defense	L	Large Vendor	PID	1	1	1	1	1	12	12	379	121985775.6250
2002	Defense	Missile Defense	M	Medium Vendor	Duns	1	0	1	1	1	1	1	1	-35325.0000
2002	Defense	Missile Defense	M	Medium Vendor	PDuns-1	1	0	1	1	1	3	3	10	10754846.0000
2002	Defense	Missile Defense	M	Medium Vendor	PDuns-1	1	1	1	1	1	2	2	9	4768802.0000
2002	Defense	Missile Defense	M	Medium Vendor	PDuns-2	1	0	1	1	1	1	1	1	1848000.0000
2002	Defense	Missile Defense	M	Medium Vendor	PID	1	0	1	1	1	3	3	8	4558205.0000
2002	Defense	Missile Defense	N	Sometimes Small Vendor	PDuns-1	1	0	0	1	1	3	3	4	118179.0000
2002	Defense	Missile Defense	N	Sometimes Small Vendor	PDuns-1	1	0	1	1	1	5	5	26	8099668.0000
2002	Defense	Missile Defense	N	Sometimes Small Vendor	PDuns-2	1	0	1	1	1	2	2	22	6392065.0000
2002	Defense	Missile Defense	N	Sometimes Small Vendor	PDuns-3+	1	0	1	1	1	12	14	41	25849587.0000
2002	Defense	Missile Defense	N	Sometimes Small Vendor	PDuns-3+	1	1	1	1	1	7	7	12	4244599.0000
2002	Defense	Missile Defense	N	Sometimes Small Vendor	PID	1	0	1	1	1	12	12	295	148647303.0000
2002	Defense	Missile Defense	N	Sometimes Small Vendor	PID	1	1	1	1	1	3	3	5	2185346.0000
2002	Defense	Missile Defense	S	Always Small Vendor	PDuns-1	1	0	0	1	1	13	13	16	1685724.0000
2002	Defense	Missile Defense	S	Always Small Vendor	PDuns-1	1	0	1	1	1	17	17	84	25357877.2031
2002	Defense	Missile Defense	S	Always Small Vendor	PDuns-3+	1	0	1	1	1	1	1	6	3274500.0000
2002	Defense	Missile Defense	S	Always Small Vendor	PID	1	0	1	1	1	3	3	21	9653812.0000
2002	Defense	Ordnance and Missiles	NULL	NULL	PID	NULL	NULL	NULL	NULL	NULL	8	8	167	103314604.0000
2002	Defense	Ordnance and Missiles	B	Big Five	PID	1	1	1	1	1	5	5	2292	7340939422.3125
2002	Defense	Ordnance and Missiles	J	Large: Big 5 JV	PID	1	0	1	1	1	3	3	44	610529869.0000
2002	Defense	Ordnance and Missiles	L	Large Vendor	PID	1	0	0	1	1	1	1	1	45870.0000
2002	Defense	Ordnance and Missiles	L	Large Vendor	PID	1	0	1	1	1	11	11	692	354416303.0000
2002	Defense	Ordnance and Missiles	L	Large Vendor	PID	1	1	1	1	1	45	45	2036	2336546957.0000
2002	Defense	Ordnance and Missiles	M	Medium Vendor	PDuns-1	1	0	0	0	0	3	3	5	4496.0000
2002	Defense	Ordnance and Missiles	M	Medium Vendor	PDuns-1	1	0	0	0	1	9	9	11	172246.0000
2002	Defense	Ordnance and Missiles	M	Medium Vendor	PDuns-1	1	0	0	1	1	29	29	62	7381102.3984
2002	Defense	Ordnance and Missiles	M	Medium Vendor	PDuns-1	1	0	1	1	1	46	46	207	209538918.0000
2002	Defense	Ordnance and Missiles	M	Medium Vendor	PDuns-1	1	1	0	0	1	7	7	10	167579.0000
2002	Defense	Ordnance and Missiles	M	Medium Vendor	PDuns-1	1	1	0	1	1	32	32	44	3837768.0000
2002	Defense	Ordnance and Missiles	M	Medium Vendor	PDuns-1	1	1	1	1	1	22	22	37	18227158.0000
2002	Defense	Ordnance and Missiles	M	Medium Vendor	PDuns-2	1	0	0	1	1	4	4	11	648475.0000
2002	Defense	Ordnance and Missiles	M	Medium Vendor	PDuns-2	1	0	1	1	1	8	8	29	8320898.0000
2002	Defense	Ordnance and Missiles	M	Medium Vendor	PDuns-2	1	1	0	1	1	4	4	6	350675.0000
2002	Defense	Ordnance and Missiles	M	Medium Vendor	PDuns-2	1	1	1	1	1	5	5	16	140407628.0000
2002	Defense	Ordnance and Missiles	M	Medium Vendor	PDuns-3+	1	0	0	1	1	1	1	1	81970.0000
2002	Defense	Ordnance and Missiles	M	Medium Vendor	PDuns-3+	1	1	0	1	1	1	1	1	28726.0000
2002	Defense	Ordnance and Missiles	M	Medium Vendor	PID	1	0	0	1	1	4	4	7	648805.0000
2002	Defense	Ordnance and Missiles	M	Medium Vendor	PID	1	0	1	1	1	17	17	250	249844977.0000
2002	Defense	Ordnance and Missiles	M	Medium Vendor	PID	1	1	0	1	1	2	2	2	86272.0000
2002	Defense	Ordnance and Missiles	M	Medium Vendor	PID	1	1	1	1	1	5	5	33	77174857.0000
2002	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	Duns	1	0	1	1	1	2	2	10	4030088.0000
2002	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	Duns	1	1	1	1	1	1	1	1	216980.0000
2002	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	Name	1	1	1	1	1	1	1	2	237324.0000
2002	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	PDuns-1	1	0	0	0	1	6	6	15	160756.0000
2002	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	PDuns-1	1	0	0	1	1	77	77	165	15367576.0000
2002	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	PDuns-1	1	0	1	1	1	77	77	225	60845902.5625
2002	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	PDuns-1	1	1	0	1	1	8	8	11	1071597.0000
2002	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	PDuns-1	1	1	1	1	1	13	13	68	17105965.0000
2002	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	PDuns-2	1	0	0	0	1	3	3	5	16912.0000
2002	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	PDuns-2	1	0	0	1	1	5	5	6	558532.0000
2002	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	PDuns-2	1	0	1	1	1	24	25	240	113114367.5625
2002	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	PDuns-2	1	1	0	1	1	3	3	3	155201.0000
2002	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	PDuns-2	1	1	1	1	1	4	4	9	420672.0000
2002	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	PDuns-3+	1	0	0	1	1	11	13	23	1581415.0000
2002	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	PDuns-3+	1	0	1	1	1	72	100	430	186560031.0000
2002	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	PDuns-3+	1	1	0	1	1	2	2	4	368378.0000
2002	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	PDuns-3+	1	1	1	1	1	31	59	319	161534399.0000
2002	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	PID	1	0	0	1	1	9	9	13	1406913.0000
2002	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	PID	1	0	1	1	1	70	70	836	787848278.2500
2002	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	PID	1	1	0	1	1	1	1	2	4837.0000
2002	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	PID	1	1	1	1	1	25	25	278	154476938.0000
2002	Defense	Ordnance and Missiles	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	0	2	2	0	0.0000
2002	Defense	Ordnance and Missiles	S	Always Small Vendor	PDuns-1	1	0	0	0	0	23	23	36	181434.0000
2002	Defense	Ordnance and Missiles	S	Always Small Vendor	PDuns-1	1	0	0	0	1	123	123	171	2479488.0000
2002	Defense	Ordnance and Missiles	S	Always Small Vendor	PDuns-1	1	0	0	1	1	609	609	1081	79739163.0000
2002	Defense	Ordnance and Missiles	S	Always Small Vendor	PDuns-1	1	0	1	1	1	362	362	1332	380808728.2734
2002	Defense	Ordnance and Missiles	S	Always Small Vendor	PDuns-1	1	1	0	1	1	1	1	4	310883.0000
2002	Defense	Ordnance and Missiles	S	Always Small Vendor	PDuns-1	1	1	1	1	1	2	2	4	181289.0000
2002	Defense	Ordnance and Missiles	S	Always Small Vendor	PDuns-2	1	0	0	0	1	6	6	7	77157.0000
2002	Defense	Ordnance and Missiles	S	Always Small Vendor	PDuns-2	1	0	0	1	1	13	13	18	1098482.0000
2002	Defense	Ordnance and Missiles	S	Always Small Vendor	PDuns-2	1	0	1	1	1	22	24	115	83731542.0000
2002	Defense	Ordnance and Missiles	S	Always Small Vendor	PDuns-3+	1	0	1	1	1	8	9	26	9340703.0000
2002	Defense	Ordnance and Missiles	S	Always Small Vendor	PID	1	0	0	1	1	10	10	18	1728850.0000
2002	Defense	Ordnance and Missiles	S	Always Small Vendor	PID	1	0	1	1	1	32	32	133	27088221.0000
2002	Defense	Other Products	NULL	NULL	PID	NULL	NULL	NULL	NULL	NULL	9	9	171	48205194.0000
2002	Defense	Other Products	B	Big Five	PID	1	1	1	1	1	5	5	382	165553800.0000
2002	Defense	Other Products	J	Large: Big 5 JV	PID	1	1	1	1	1	1	1	16	29089197.0000
2002	Defense	Other Products	L	Large Vendor	PID	1	0	0	0	1	1	1	1	27100.0000
2002	Defense	Other Products	L	Large Vendor	PID	1	0	0	1	1	4	4	407	16877896.0000
2002	Defense	Other Products	L	Large Vendor	PID	1	0	1	1	1	36	36	11627	1552858272.0000
2002	Defense	Other Products	L	Large Vendor	PID	1	1	0	0	1	1	1	1	26193.0000
2002	Defense	Other Products	L	Large Vendor	PID	1	1	1	1	1	64	64	7455	3592406935.0000
2002	Defense	Other Products	M	Medium Vendor	Duns	1	0	0	1	1	1	1	8	271472.0000
2002	Defense	Other Products	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	0	5	5	0	0.0000
2002	Defense	Other Products	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	1	1	1	1	10810.0000
2002	Defense	Other Products	M	Medium Vendor	PDuns-1	1	0	0	0	0	14	14	24	-388984.0000
2002	Defense	Other Products	M	Medium Vendor	PDuns-1	1	0	0	0	1	107	107	179	2023144.0000
2002	Defense	Other Products	M	Medium Vendor	PDuns-1	1	0	0	1	1	247	247	758	47792246.0000
2002	Defense	Other Products	M	Medium Vendor	PDuns-1	1	0	1	1	1	99	99	1549	678014007.0000
