AsOfDate,Program,BorrName,BorrStreet,BorrCity,BorrState,BorrZip,CDC_Name,CDC_Street,CDC_City,CDC_State,CDC_Zip,ThirdPartyLender_Name,ThirdPartyLender_City,ThirdPartyLender_State,ThirdPartyDollars,GrossApproval_Then_Year,ApprovalDate,ApprovalFiscalYear,FirstDisbursementDate,DeliveryMethod,subpgmdesc,TermInMonths,NaicsCode,NaicsDescription,FranchiseCode,FranchiseName,ProjectCounty,ProjectState,SBADistrictOffice,CongressionalDistrict,BusinessType,BusinessAge,LoanStatus,PaidInFullDate,ChargeOffDate,GrossChargeOffAmount,JobsSupported,GrossApproval_OMB24_GDP22,AnyTag,CriticalTech
20230930,504,CLOVER SYSTEMS,26241 ENTERPRISE CT. BLDG 5,LAKE FOREST,CA,92630,Southland Economic  Developmen,400 N. Tustin Ave,Santa Ana,CA,92705,NA,NA,NA,NA,151000,2004-02-20,2004,02/16/2005,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,334119,Other Computer Peripheral Equipment Manufacturing,NA,NA,ORANGE,CA,SANTA ANA DISTRICT OFFICE,45,INDIVIDUAL,NA,PIF,07/31/2011,NA,0,2,224609.37863154133,TRUE,Computing
20230930,504,"SILICON PLAINS TECHNOLOGY, INC",8530 NEW YORK AVENUE,URBANDALE,IA,50322,Corporation for Economic Devel,"2331 University Ave., #203",Des Moines,IA,50311,NA,NA,NA,NA,390000,2004-02-20,2004,NA,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541512,Computer Systems Design Services,NA,NA,POLK,IA,DES MOINES DISTRICT OFFICE,03,CORPORATION,NA,CANCLD,NA,NA,0,38,580116.9381874247,TRUE,Computing
20230930,504,Extreme Integration LLC,4657 E COTTON GIN LOOP,PHOENIX,AZ,85040,Arizona Capital Source,333 N. Wilmot Road,Tucson,AZ,85711,NA,NA,NA,NA,645000,2004-02-24,2004,10/13/2004,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541512,Computer Systems Design Services,NA,NA,MARICOPA,AZ,ARIZONA DISTRICT OFFICE,07,CORPORATION,NA,PIF,09/30/2015,NA,0,13,959424.1670022792,TRUE,Computing
20230930,504,"SPARHAWK LABORATORIES, INC.",12340 SANTA FE TRAIL DRIVE,LENEXA,KS,66215,"Heartland Business Capital, In",8900 Indian Creek Pkwy,Overland Park,KS,66210,NA,NA,NA,NA,721000,2004-02-25,2004,06/16/2004,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,325412,Pharmaceutical Preparation Manufacturing,NA,NA,JOHNSON,KS,KANSAS CITY DISTRICT OFFICE,03,CORPORATION,NA,PIF,06/30/2010,NA,0,45,1072472.5959823928,TRUE,Biotechnology
20230930,504,"KENROB INFO TECH SOLUTIONS,INC",43400 RESEARCH PLACE,ASHBURN,VA,20000,"Business Finance Group, Inc.",3930 Pender Drive,Fairfax,VA,22030,NA,NA,NA,NA,1300000,2004-02-25,2004,10/11/2006,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541512,Computer Systems Design Services,NA,NA,LOUDOUN,VA,WASHINGTON DISTRICT OFFICE,NA,CORPORATION,NA,PIF,03/31/2008,NA,0,26,1933723.1272914156,TRUE,Computing
20230930,504,"Westpak, Inc.",83 GREAT OAKS BLVD.,SAN JOSE,CA,95119,"Capital Access Group, Inc.",150 California Street,San Francisco,CA,94111,NA,NA,NA,NA,1144000,2004-02-25,2004,06/16/2004,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541380,Testing Laboratories,NA,NA,SANTA CLARA,CA,SAN FRANCISCO DISTRICT OFFICE,19,CORPORATION,NA,PIF,05/31/2013,NA,0,7,1701676.3520164457,TRUE,High Technology
20230930,504,"YEH HERBS MANUFACTURING, INC.",1111 EAST EIGHTH STREET,UPLAND,CA,91786,Southland Economic  Developmen,400 N. Tustin Ave,Santa Ana,CA,92705,NA,NA,NA,NA,266000,2004-02-27,2004,05/12/2004,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,325411,Medicinal and Botanical Manufacturing,NA,NA,SAN BERNARDINO,CA,SANTA ANA DISTRICT OFFICE,27,CORPORATION,NA,PIF,04/30/2016,NA,0,5,395669.50143039733,TRUE,Biotechnology
20230930,504,"CODEWORKS, LLC",6388 FIESTA DRIVE,COLUMBUS,OH,43235,Community Capital Development,"5475 Rings Rd, # 110",Dublin,OH,43017,NA,NA,NA,NA,303000,2004-03-01,2004,08/11/2004,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541511,Custom Computer Programming Services,NA,NA,FRANKLIN,OH,COLUMBUS DISTRICT OFFICE,03,CORPORATION,NA,PIF,07/31/2014,NA,0,10,450706.2365917684,TRUE,Computing
20230930,504,"GREEN COUNTRY TESTING, INCORPO",6825 EAST 38TH STREET,TULSA,OK,74146,Small Business Capital Corpora,8252 South Harvard,Tulsa,OK,74137,NA,NA,NA,NA,265000,2004-03-01,2004,05/12/2004,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541380,Testing Laboratories,NA,NA,TULSA,OK,OKLAHOMA DISTRICT OFFICE,01,CORPORATION,NA,PIF,10/31/2014,NA,0,18,394182.0221017116,TRUE,High Technology
20230930,504,"ALLOFE SOLUTIONS, LLC",2500 W. 6TH STREET,LAWRENCE,KS,66046,"Wakarusa Valley Development, I",4824 Quail Crest Pl,Lawrence,KS,66049,NA,NA,NA,NA,153000,2004-03-05,2004,NA,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541512,Computer Systems Design Services,NA,NA,DOUGLAS,KS,KANSAS CITY DISTRICT OFFICE,02,CORPORATION,NA,CANCLD,NA,NA,0,27,227584.33728891276,TRUE,Computing
20230930,504,DC COMPUTER CONSULTANTS CO,13500 EXCELSIOR DR,SANTA FE SPRINGS,CA,90670,CDC Small Business Finance Cor,2448 Historic Decatur Road,San Diego,CA,92106,NA,NA,NA,NA,464000,2004-03-08,2004,11/17/2004,PCLP,Sec. 504 - Premier Certified Lender Program,240,541511,Custom Computer Programming Services,NA,NA,LOS ANGELES,CA,LOS ANGELES DISTRICT OFFICE,38,CORPORATION,NA,PIF,10/31/2006,NA,0,40,690190.4085101668,TRUE,Computing
20230930,504,"NORTH HARTLAND, LLC",NORTH HARTLAND DAM,NORTH HARTLAND,VT,05091,Vermont 504 Corporation,58 East State Street,Montpelier,VT,05602,NA,NA,NA,NA,725000,2004-03-08,2004,NA,504,Sec. 504 - Loan Guarantees - Private Sector Financed,120,221111,Hydroelectric Power Generation,NA,NA,WINDSOR,VT,VERMONT DISTRICT OFFICE,00,CORPORATION,NA,CANCLD,NA,NA,0,5,1078422.5132971355,TRUE,Renewables
20230930,504,"NETFOR, INC.",11810 TECHNOLOGY LANE,FISHERS,IN,46038,Premier Capital Corporation,300 N. Meridian Street,Indianapolis,IN,46204,NA,NA,NA,NA,270000,2004-03-09,2004,12/15/2004,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541512,Computer Systems Design Services,NA,NA,HAMILTON,IN,INDIANA DISTRICT OFFICE,05,CORPORATION,NA,PIF,11/30/2012,NA,0,16,401619.41874514014,TRUE,Computing
20230930,504,"COMPUTER SOLUTION COMPANY, THE",1525 HUGUENOT ROAD,MIDLOTHIAN,VA,23113,"Business Finance Group, Inc.",3930 Pender Drive,Fairfax,VA,22030,NA,NA,NA,NA,359000,2004-03-11,2004,09/15/2004,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541512,Computer Systems Design Services,NA,NA,CHESTERFIELD,VA,RICHMOND DISTRICT OFFICE,04,CORPORATION,NA,PIF,01/31/2019,NA,0,10,534005.0789981678,TRUE,Computing
20230930,504,AMCELLS CORP,3121 SCOTT ST,VISTA,CA,92083,CDC Small Business Finance Cor,2448 Historic Decatur Road,San Diego,CA,92106,NA,NA,NA,NA,529000,2004-03-11,2004,08/11/2004,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,334516,Analytical Laboratory Instrument Manufacturing,NA,NA,SAN DIEGO,CA,SAN DIEGO DISTRICT OFFICE,49,CORPORATION,NA,PIF,01/31/2018,NA,0,22,786876.5648747375,TRUE,High Technology
20230930,504,MERITRONICS INC.,3000 KENNETH ST.,SANTA CLARA,CA,95054,"Capital Access Group, Inc.",150 California Street,San Francisco,CA,94111,NA,NA,NA,NA,1071000,2004-03-12,2004,06/16/2004,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,334111,Electronic Computer Manufacturing,NA,NA,SANTA CLARA,CA,SAN FRANCISCO DISTRICT OFFICE,17,CORPORATION,NA,PIF,05/31/2011,NA,0,50,1593090.3610223893,TRUE,Computing
20230930,504,V-TECH ENVIRONMENTAL SERVICES,"2728 82ND STREET, SUITE B",LUBBOCK,TX,79423,Caprock Business Finance Corpo,1323 58th Street,Lubbock,TX,79452,NA,NA,NA,NA,104000,2004-03-12,2004,NA,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541380,Testing Laboratories,NA,NA,LUBBOCK,TX,LUBBOCK DISTRICT OFFICE,19,INDIVIDUAL,NA,CANCLD,NA,NA,0,4,154697.85018331325,TRUE,High Technology
20230930,504,PPST INC,17711 MITCHELL N,IRVINE,CA,92614,CDC Small Business Finance Cor,2448 Historic Decatur Road,San Diego,CA,92106,NA,NA,NA,NA,820000,2004-03-18,2004,08/11/2004,PCLP,Sec. 504 - Premier Certified Lender Program,240,334419,Other Electronic Component Manufacturing,NA,NA,ORANGE,CA,SANTA ANA DISTRICT OFFICE,45,CORPORATION,NA,PIF,07/31/2016,NA,0,10,1219733.0495222774,TRUE,Microelectronics
20230930,504,ETREBY COMPUTER COMPANY A CALI,7861 GARDEN GROVE BLVD,GARDEN GROVE,CA,92841,CDC Small Business Finance Cor,2448 Historic Decatur Road,San Diego,CA,92106,NA,NA,NA,NA,1235000,2004-03-19,2004,NA,PCLP,Sec. 504 - Premier Certified Lender Program,240,511210,Software Publishers,NA,NA,ORANGE,CA,SANTA ANA DISTRICT OFFICE,47,CORPORATION,NA,CANCLD,NA,NA,0,17,1837036.9709268447,TRUE,Computing
20230930,504,IRVINE PHARMACCUTICAL SERVICES,6 VANDERBILT,IRVINE,CA,92618,Southland Economic  Developmen,400 N. Tustin Ave,Santa Ana,CA,92705,NA,NA,NA,NA,745000,2004-03-23,2004,07/14/2004,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541710,"Research and Development in the Physical, Engineering, and Life Scienc",NA,NA,ORANGE,CA,SANTA ANA DISTRICT OFFICE,45,CORPORATION,NA,PIF,12/31/2010,NA,0,20,1108172.0998708496,TRUE,High Technology
20230930,504,NATURE'S WORLD INTERNATIONAL,6185 EL CAMINO REAL,CARLSBAD,CA,92009,SBA - EDF Enforcement Action,SBA Denver Finance Center,Denver,CO,80202,NA,NA,NA,NA,791000,2004-03-25,2004,06/16/2004,PCLP,Sec. 504 - Premier Certified Lender Program,240,325412,Pharmaceutical Preparation Manufacturing,NA,NA,SAN DIEGO,CA,SAN DIEGO DISTRICT OFFICE,49,CORPORATION,NA,PIF,05/31/2006,NA,0,15,1176596.148990392,TRUE,Biotechnology
20230930,504,AMERICAN IMAGING,7691 NORTH SHORE PLACE,NORTH LITTLE ROCK,AR,72118,Six Bridges Capital Corporatio,200 River Market Avenue,Little Rock,AR,72201,NA,NA,NA,NA,551000,2004-03-26,2004,NA,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,518210,"Data Processing, Hosting, and Related Services",NA,NA,PULASKI,AR,ARKANSAS DISTRICT OFFICE,02,CORPORATION,NA,CANCLD,NA,NA,0,16,819601.110105823,TRUE,Computing
20230930,504,"ICOM, INC.",1427 N. WALTON WALKER BLVD.,IRVING,TX,75229,Capital Certified Development,4330 Gaines Ranch Loop,Austin,TX,78735,NA,NA,NA,NA,101000,2004-03-29,2004,08/11/2004,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541512,Computer Systems Design Services,NA,NA,DALLAS,TX,DALLAS / FT WORTH DISTRICT OFFICE,24,CORPORATION,NA,PIF,08/31/2013,NA,0,11,150235.41219725614,TRUE,Computing
20230930,504,BIO-INTERNATIONAL,240 CROUSE DRIVE,CORONA,CA,92882,CDC Small Business Finance Cor,2448 Historic Decatur Road,San Diego,CA,92106,NA,NA,NA,NA,646000,2004-03-30,2004,12/15/2004,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,325412,Pharmaceutical Preparation Manufacturing,NA,NA,RIVERSIDE,CA,SANTA ANA DISTRICT OFFICE,42,CORPORATION,NA,PIF,11/30/2010,NA,0,4,960911.646330965,TRUE,Biotechnology
20230930,504,"N. H. SOIL CONSULTANTS, INC.",28 BEECH STREET UNITS 201 &,NEWMARKET (CENSUS NAME FOR NEW,NH,03857,Granite State Economic Develop,One Cate Street,Portsmouth,NH,03802,NA,NA,NA,NA,225000,2004-03-31,2004,06/16/2004,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541690,Other Scientific and Technical Consulting Services,NA,NA,ROCKINGHAM,NH,NEW HAMPSHIRE DISTRICT OFFICE,01,CORPORATION,NA,CHGOFF,NA,05/28/2013,169201,10,334682.84895428346,TRUE,High Technology
20230930,504,"NORDIC NATURALS, INC.",73 HANGAR WAY,WATSONVILLE,CA,95076,California Statewide Certified,426 D Street,Davis,CA,95616,NA,NA,NA,NA,317000,2004-04-01,2004,09/15/2004,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,325412,Pharmaceutical Preparation Manufacturing,NA,NA,SANTA CRUZ,CA,SAN FRANCISCO DISTRICT OFFICE,18,CORPORATION,NA,PIF,02/28/2013,NA,0,43,471530.9471933682,TRUE,Biotechnology
20230930,504,"S. PATZ & ASSOCIATES, INC.",46175 WESTLAKE DRIVE,POTOMAC FALLS,VA,20165,"Business Finance Group, Inc.",3930 Pender Drive,Fairfax,VA,22030,NA,NA,NA,NA,149000,2004-04-07,2004,11/17/2004,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541690,Other Scientific and Technical Consulting Services,NA,NA,LOUDOUN,VA,WASHINGTON DISTRICT OFFICE,10,CORPORATION,NA,PIF,10/31/2014,NA,0,3,221634.41997416993,TRUE,High Technology
20230930,504,HILZ CABLE ASSEMBLIES INC,"31889 CORYDON STREET, STE A110",LAKE ELSINORE,CA,92530,CDC Small Business Finance Cor,2448 Historic Decatur Road,San Diego,CA,92106,NA,NA,NA,NA,169000,2004-04-08,2004,09/15/2004,PCLP,Sec. 504 - Premier Certified Lender Program,240,334419,Other Electronic Component Manufacturing,NA,NA,RIVERSIDE,CA,SANTA ANA DISTRICT OFFICE,42,CORPORATION,NA,PIF,08/31/2011,NA,0,27,251384.00654788403,TRUE,Microelectronics
20230930,504,DATAKEY ELECTRONICS INC,12730 CREEK VIEW AVE,SAVAGE,MN,55378,Twin Cities-Metro Certified De,3495 Vadnais Center Drive,Vadnais Heights,MN,55110,NA,NA,NA,NA,756000,2004-04-09,2004,02/16/2005,PCLP,Sec. 504 - Premier Certified Lender Program,240,334419,Other Electronic Component Manufacturing,NA,NA,SCOTT,MN,MINNESOTA DISTRICT OFFICE,02,CORPORATION,NA,PIF,01/31/2011,NA,0,25,1124534.3724863925,TRUE,Microelectronics
20230930,504,"COMPUTER LABS, INC.",3 BUTTERFIELD TRAIL,EL PASO,TX,79925,Capital Certified Development,4330 Gaines Ranch Loop,Austin,TX,78735,NA,NA,NA,NA,373000,2004-04-14,2004,05/11/2005,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541519,Other Computer Related Services,NA,NA,EL PASO,TX,EL PASO DISTRICT OFFICE,16,CORPORATION,NA,PIF,10/31/2014,NA,0,14,554829.7895997677,TRUE,Computing
20230930,504,BIZATOMIC,23 SANCHEZ STREET,SAINT AUGUSTINE,FL,32086,Sunshine State Economic Develo,"14141 46th St., N.",Clearwater,FL,33762,NA,NA,NA,NA,92000,2004-04-14,2004,06/16/2004,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541512,Computer Systems Design Services,NA,NA,SAINT JOHNS,FL,NORTH FLORIDA DISTRICT OFFICE,04,CORPORATION,NA,PIF,11/30/2013,NA,0,2,136848.0982390848,TRUE,Computing
20230930,504,JORGE HERNANDEZ AND IRENE HERN,18714 PARTHENIA STREET,LOS ANGELES,CA,91324,California Statewide Certified,426 D Street,Davis,CA,95616,NA,NA,NA,NA,557000,2004-04-14,2004,08/11/2004,PCLP,Sec. 504 - Premier Certified Lender Program,240,334513,"Instruments and Related Products Manufacturing for Measuring, Displayi",NA,NA,LOS ANGELES,CA,LOS ANGELES DISTRICT OFFICE,30,INDIVIDUAL,NA,EXEMPT,NA,NA,0,20,828525.9860779373,TRUE,High Technology
20230930,504,LEXINGTON TECHNOLOGY INC (OC),32 B MAUCHLY,IRVINE,CA,92618,"Capital Access Group, Inc.",150 California Street,San Francisco,CA,94111,NA,NA,NA,NA,365000,2004-04-16,2004,06/16/2004,PCLP,Sec. 504 - Premier Certified Lender Program,240,334119,Other Computer Peripheral Equipment Manufacturing,NA,NA,ORANGE,CA,SANTA ANA DISTRICT OFFICE,45,CORPORATION,NA,PIF,11/30/2007,NA,0,2,542929.954970282,TRUE,Computing
20230930,504,CONSTRUCTION INFORMATION SERVI,4340 TAGGART CREEK  ROAD,CHARLOTTE,NC,28208,Business Expansion Funding Cor,5970 Fairview Road,Charlotte,NC,28210,NA,NA,NA,NA,325000,2004-04-19,2004,10/13/2004,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541513,Computer Facilities Management Services,NA,NA,MECKLENBURG,NC,NORTH CAROLINA DISTRICT OFFICE,12,CORPORATION,NA,PIF,03/31/2015,NA,0,7,483430.7818228539,TRUE,Computing
20230930,504,PLCS PLUS INTERNATIONAL INC,12418 ROSEDALE HIGHWAY,BAKERSFIELD,CA,93312,Mid State Development Corporat,1631 17th Street,Bakersfield,CA,93301,NA,NA,NA,NA,351000,2004-04-21,2004,12/15/2004,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541512,Computer Systems Design Services,NA,NA,KERN,CA,FRESNO DISTRICT OFFICE,21,CORPORATION,NA,PIF,05/31/2011,NA,0,5,522105.2443686822,TRUE,Computing
20230930,504,MIL-RAM TECHNOLOGY INC.,4135 & 4137 BUSINESS CENTER,FREMONT,CA,94538,Mortgage Capital Development C,1611 Telegraph Ave,Oakland,CA,94612,NA,NA,NA,NA,434000,2004-04-22,2004,07/14/2004,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,334513,"Instruments and Related Products Manufacturing for Measuring, Displayi",NA,NA,ALAMEDA,CA,SAN FRANCISCO DISTRICT OFFICE,15,CORPORATION,NA,PIF,06/30/2015,NA,0,20,645566.0286495957,TRUE,High Technology
20230930,504,"Geco, Inc.",1754 NORTH 48TH STREET,MESA,AZ,85205,Arizona Capital Source,333 N. Wilmot Road,Tucson,AZ,85711,NA,NA,NA,NA,538000,2004-04-26,2004,11/17/2004,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541511,Custom Computer Programming Services,NA,NA,MARICOPA,AZ,ARIZONA DISTRICT OFFICE,05,CORPORATION,NA,PIF,05/31/2015,NA,0,11,800263.8788329089,TRUE,Computing
20230930,504,"W.KENT JESSEE & ASSOCIATES,INC",2815 JEFFERSON STREET,CARLSBAD,CA,92008,CDC Small Business Finance Cor,2448 Historic Decatur Road,San Diego,CA,92106,NA,NA,NA,NA,962000,2004-04-27,2004,09/13/2006,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541690,Other Scientific and Technical Consulting Services,NA,NA,SAN DIEGO,CA,SAN DIEGO DISTRICT OFFICE,49,CORPORATION,NA,PIF,02/28/2015,NA,0,25,1430955.1141956474,TRUE,High Technology
20230930,504,ASM AFFILIATES,2034 CORTE DE NOGAL,CARLSBAD,CA,92009,CDC Small Business Finance Cor,2448 Historic Decatur Road,San Diego,CA,92106,NA,NA,NA,NA,753000,2004-04-27,2004,11/17/2004,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541690,Other Scientific and Technical Consulting Services,NA,NA,SAN DIEGO,CA,SAN DIEGO DISTRICT OFFICE,49,CORPORATION,NA,PIF,10/31/2017,NA,0,39,1120071.9345003353,TRUE,High Technology
20230930,504,ARIZONA INSTRUMENT LLC,145 W. CHILTON DRIVE,CHANDLER,AZ,85224,Arizona Capital Source,333 N. Wilmot Road,Tucson,AZ,85711,NA,NA,NA,NA,799000,2004-04-27,2004,NA,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,334513,"Instruments and Related Products Manufacturing for Measuring, Displayi",NA,NA,MARICOPA,AZ,ARIZONA DISTRICT OFFICE,05,CORPORATION,NA,CANCLD,NA,NA,0,16,1188495.9836198776,TRUE,High Technology
20230930,504,"SIGMA-INTERNET, INC.",4290 E. BRICKEL STREET,ONTARIO,CA,91761,Southland Economic  Developmen,400 N. Tustin Ave,Santa Ana,CA,92705,NA,NA,NA,NA,1300000,2004-05-03,2004,07/14/2004,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541519,Other Computer Related Services,NA,NA,SAN BERNARDINO,CA,SANTA ANA DISTRICT OFFICE,35,CORPORATION,NA,PIF,06/30/2007,NA,0,30,1933723.1272914156,TRUE,Computing
20230930,504,"3H TECHNOLOGY, L.L.C.",1766-1767 BUSINESS CENTER DR,RESTON,VA,22030,"Business Finance Group, Inc.",3930 Pender Drive,Fairfax,VA,22030,NA,NA,NA,NA,1000000,2004-05-05,2004,08/11/2004,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541512,Computer Systems Design Services,NA,NA,FAIRFAX,VA,WASHINGTON DISTRICT OFFICE,10,CORPORATION,NA,PIF,07/31/2007,NA,0,29,1487479.3286857042,TRUE,Computing
20230930,504,APPLIED MICROBIOLOGICAL SERVIC,2551 CALIFORNIA AVENUE,SIGNAL HILL,CA,90755,CDC Small Business Finance Cor,2448 Historic Decatur Road,San Diego,CA,92106,NA,NA,NA,NA,120000,2004-05-06,2004,NA,PCLP,Sec. 504 - Premier Certified Lender Program,240,541710,"Research and Development in the Physical, Engineering, and Life Scienc",NA,NA,LOS ANGELES,CA,LOS ANGELES DISTRICT OFFICE,47,CORPORATION,NA,CANCLD,NA,NA,0,7,178497.5194422845,TRUE,High Technology
20230930,504,"INTERACTIVE DESIGNS, INC",1475 ALDERMAN DRIVE,ALPHARETTA,GA,30005,Small Business Access Partners,460 South Enota Drive,Gainesville,GA,30503,NA,NA,NA,NA,317500,2004-05-06,2004,04/13/2005,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541511,Custom Computer Programming Services,NA,NA,FULTON,GA,GEORGIA DISTRICT OFFICE,06,CORPORATION,NA,PIF,03/31/2016,NA,0,7,472274.6868577111,TRUE,Computing
20230930,504,DOCUMENT STORAGE SYSTEMS INC,12575 US HIGHWAY ONE,JUNO BEACH,FL,33408,Florida Business Development C,1715 North Westshore Blvd,Tampa,FL,33607,NA,NA,NA,NA,997000,2004-05-07,2004,08/11/2004,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541511,Custom Computer Programming Services,NA,NA,PALM BEACH,FL,SOUTH FLORIDA DISTRICT OFFICE,18,CORPORATION,NA,PIF,01/31/2018,NA,0,20,1483016.8906996471,TRUE,Computing
20230930,504,NOAH T ROWLES FAMILY HOLDINGS,7470 NORTH FIGUEROA STREET,LOS ANGELES,CA,90041,California Statewide Certified,426 D Street,Davis,CA,95616,NA,NA,NA,NA,1286000,2004-05-10,2004,09/15/2004,PCLP,Sec. 504 - Premier Certified Lender Program,240,511210,Software Publishers,NA,NA,LOS ANGELES,CA,LOS ANGELES DISTRICT OFFICE,28,CORPORATION,NA,PIF,02/28/2013,NA,0,15,1912898.4166898157,TRUE,Computing
20230930,504,BIOMECHANICAL CONSULTING,4626 2ND STREET,DAVIS,CA,95616,SBA - EDF Enforcement Action,SBA Denver Finance Center,Denver,CO,80202,NA,NA,NA,NA,824000,2004-05-10,2004,10/12/2005,PCLP,Sec. 504 - Premier Certified Lender Program,240,541690,Other Scientific and Technical Consulting Services,NA,NA,YOLO,CA,SACRAMENTO DISTRICT OFFICE,03,INDIVIDUAL,NA,PIF,12/31/2017,NA,0,33,1225682.9668370204,TRUE,High Technology
20230930,504,"TIGERPAW SOFTWARE, INC.",2210 THURSTON CIRCLE,BELLEVUE,NE,68046,Nebraska Economic Development,4445 S 86th Street,Lincoln,NE,68526,NA,NA,NA,NA,459000,2004-05-11,2004,06/15/2005,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,511210,Software Publishers,NA,NA,SARPY,NE,NEBRASKA DISTRICT OFFICE,02,CORPORATION,NA,PIF,10/31/2019,NA,0,32,682753.0118667382,TRUE,Computing
20230930,504,LIGHTHOUSE WORLDWIDE SOLUTIONS,3041 ORCHARD PARKWAY,SAN JOSE,CA,95113,CDC Small Business Finance Cor,2448 Historic Decatur Road,San Diego,CA,92106,NA,NA,NA,NA,1300000,2004-05-12,2004,11/17/2004,PCLP,Sec. 504 - Premier Certified Lender Program,240,334510,Electromedical and Electrotherapeutic Apparatus Manufacturing,NA,NA,SANTA CLARA,CA,SAN FRANCISCO DISTRICT OFFICE,19,CORPORATION,NA,PIF,04/30/2007,NA,0,130,1933723.1272914156,TRUE,High Technology
20230930,504,"COLLINS, MASON & COTE LLP",651 20TH STREET,OAKLAND,CA,94612,Mortgage Capital Development C,1611 Telegraph Ave,Oakland,CA,94612,NA,NA,NA,NA,526000,2004-05-12,2004,03/15/2006,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541512,Computer Systems Design Services,NA,NA,ALAMEDA,CA,SAN FRANCISCO DISTRICT OFFICE,13,CORPORATION,NA,PIF,08/31/2014,NA,0,14,782414.1268886804,TRUE,Computing
20230930,504,STEP2 TECHNOLOGIES INC,"2295 S. HIAWASSEE ROAD, #418",ORLANDO,FL,32835,Florida Business Development C,1715 North Westshore Blvd,Tampa,FL,33607,NA,NA,NA,NA,179000,2004-05-17,2004,06/15/2005,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541519,Other Computer Related Services,NA,NA,ORANGE,FL,NORTH FLORIDA DISTRICT OFFICE,10,CORPORATION,NA,CHGOFF,NA,08/26/2011,149364,10,266258.79983474105,TRUE,Computing
20230930,504,HIGH SIERRA ELECTRONICS INC,155 SPRING HILL DRIVE #3 & #4,GRASS VALLEY,CA,95945,SBA - EDF Enforcement Action,SBA Denver Finance Center,Denver,CO,80202,NA,NA,NA,NA,323000,2004-05-18,2004,10/13/2004,PCLP,Sec. 504 - Premier Certified Lender Program,240,334111,Electronic Computer Manufacturing,NA,NA,NEVADA,CA,SACRAMENTO DISTRICT OFFICE,01,CORPORATION,NA,PIF,09/30/2016,NA,0,9,480455.8231654825,TRUE,Computing
20230930,504,ERCHONIA MEDICAL INC,4751 E. INDGO ST,MESA,AZ,85205,Arizona Capital Source,333 N. Wilmot Road,Tucson,AZ,85711,NA,NA,NA,NA,806000,2004-05-24,2004,11/17/2004,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,334510,Electromedical and Electrotherapeutic Apparatus Manufacturing,NA,NA,MARICOPA,AZ,ARIZONA DISTRICT OFFICE,05,CORPORATION,NA,PIF,10/31/2006,NA,0,7,1198908.3389206775,TRUE,High Technology
20230930,504,"NOVA MEDICAL, INC.",150 WEST STREET,WILMINGTON,MA,01887,Bay Colony Development Corpora,230 Third Avenue,Waltham,MA,02451,NA,NA,NA,NA,550000,2004-05-25,2004,02/16/2005,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,334510,Electromedical and Electrotherapeutic Apparatus Manufacturing,NA,NA,MIDDLESEX,MA,MASSACHUSETTS DISTRICT OFFICE,06,CORPORATION,NA,EXEMPT,NA,NA,0,3,818113.6307771374,TRUE,High Technology
