fiscal_year,parentid,ObligatedAmount,NumberOfActions,FreqCount
2008,OVID TECHNOLOGIES,1863069,5981,13
2008,OWENS & MINOR,365861498,812,16662
2008,OWL COMPANY,9577757.2266,942,18
2008,OYO USA,86470,1103,3
2008,P & L POWER SERVICES,-5586,2,1
2008,P3I,2611593.6749,1745,31
2008,PACIFIC CONSTRUCTION SERVICES,2659068,1642,18
2008,PACIFIC GAS & ELECTRIC COMPANY,5822104.6851,4262,10
2008,PACIFIC GENERAL,0,2,1
2008,PACIFIC INSTRUMENTS,415144,6817,15
2008,PACIFIC MARINE,9260275,412,14
2008,PACIFIC MEDICAL CENTERS,105116466.8125,412,13
2008,PACIFIC MICROWAVE RESEARCH,69505,1702,3
2008,PACIFIC TELECOM,2207512.6211,5481,31
2008,PACIFIC UTILIT,99024.4099,2472,5
2008,PAL TECH,559636.6875,412,16
2008,PALOMAR TECHNOLOGIES,228167,2,1
2008,PAR TECHNOLOGY,58530057.7763,6050,143
2008,Paramount Petroleum [Alon USA],-209100.0049,1101,2
2008,PARKER HANNIFIN,148255718.3393,4982,2946
2008,PARSONS,371747718.36509997,9098,609
2008,PARSONS BRINCKERHOFF [BALFOUR BEATTY],217005.1201,2973,7
2008,PASSPORT SYSTEMS,0,1101,2
2008,PATRIOT FORGE,62100,1101,2
2008,PATRIOT HOLDING,11800247,3161,8
2008,PATRIOT TECHNOLOGIES [HARRIS],6560293.5314,12247,188
2008,PC DOCS GROUP,60597.6397,1385,15
2008,PCITEC,11073025.345199998,4018,79
2008,PE SYSTEMS,1051875.4805,2743,6
2008,PEARSON ENGINEERING,155193739.175,3255,20
2008,PECKHAM,50112739.897,5592,109
2008,PELCO ENTERPRI,595202.1008,2973,11
2008,PEMCO AVIATION GROUP,409685,4,4
2008,PENNSYLVANIA STATE UNIVERSITY,183045246.0113,11310,478
2008,PENSKE TRUCK L,365663.6999,3240,60
2008,PEOPLESOFT,10565210,2472,5
2008,PEPCO,49520880,3165,18
2008,"PERCEPTEK, INC , EAGLE GROUP INTERNATIONAL, LLC, ACULIGHT CORP , RLM HOLDINGS PTY LTD [50%], NANTERO, INC [FEDERAL GOVERNMENT BUSINESS]",310438,1704,4
2008,PERKIN ELMER,3679739.2901999997,11311,250
2008,PEROT SYSTEMS [DELL],148479987.6511,6379,380
2008,PERSONNEL DECISIONS INTL,3408605.8829,1384,28
2008,PESYSTEMS,441532,2743,7
2008,PETROLEUM TRADERS,21605848.257699996,5130,123
2008,PFIZER,424746,6716,18
2008,PHILIPS,81945526.0449,7320,507
2008,PHILLIPS AND JORDAN,-77622617.3431,2525,65
2008,PHOENIX CONSULTING GROUP [DYNCORP],800826.5626000001,5981,13
2008,PHOTONICS MANAGEMENT,64176.69070000001,4445,9
2008,PHOTRONIX,364993,2,1
2008,PHYSICAL OPTIC,3703504.4063,4881,20
2008,PHYSICAL SCIENCES,3382822,1492,27
2008,PICKERING,870043.4844,3573,9
2008,PINE BLUFF HEATING & AIR,22100,1101,2
2008,PITNEY BOWES,7707008.8368,13322,579
2008,PLACID REFINING,134823040,2,2
2008,PLANET PACIFIC,948214.2266,1235,25
2008,PLANNING SYSTEMS,45850160.8068,5783,204
2008,PLATINUM EQUITY HOLDINGS,263231.98,3360,10
2008,PLATTE RIVER I,1343287.4478,2743,11
2008,PM & AM RESEARCH,1604907,3163,9
2008,PMC SOLUTIONS,1597616.6328,3,12
2008,POINT BLANK ENTERPRISES,109184791.2207,3898,36
2008,POND SECURITY SERVICE GMBH,163738370.0937,543,18
2008,POST BUCKLEY SCHUH & JERNIGA,13018872.1816,2821,59
2008,PPD,48102,1702,3
2008,PRAGMATICS,31284281.695499998,7474,91
2008,PRAXAIR,8060757.4611,7558,619
2008,PRAXIS INTERNATIONAL,20078110.4786,130,109
2008,PRECISION RESOURCES,74678.2813,1704,4
2008,PRECISION STANDARD,5241838,1429,142
2008,PREFERRED SYSTEMS SOLUTIONS,21134630.0463,9611,152
2008,PREMARK INTERNATIONAL,-44310.5117,2,1
2008,PREMIER PROFESSIONAL SYSTEMS I,10790563.6025,5187,61
2008,PRESIDIO TRUST,9410884.0058,9945,169
2008,PRI,3481661.2060000002,2201,157
2008,PRICEWATERHOUSECOOPERS,24829264.6933,7402,39
2008,PRIDE INDUSTRIES,55015495.045,9126,272
2008,PRIMEDIA,74968.1401,5060,12
2008,PRINCETON UNIVERSITY,814465.125,1103,3
2008,Pro-Telligent [TETRA],331542.6201,543,15
2008,PRO DATA MANAG,12459,2973,9
2008,PROCTER & GAMBLE,313272972,5144,12
2008,PROFESSIONAL RESOURCE GROUP I,500520.5274,541,14
2008,PROGENY SYSTEMS,74709423.375,4989,153
2008,PROGRESS SOFTWARE,0,1101,2
2008,PROJECT PERFORMANCE,1828592,1101,2
2008,PROLOGIC,18096540.204,4167,59
2008,PROPPER INTERNATIONAL,150447215.0982,7151,174
2008,PROQUEST COMPAN,2356942.8339,7216,85
2008,PROVANT,78026.0117,2137,5
2008,PRUDENTIAL,409686.3699,5112,114
2008,PSI INDUSTRIES,70169,2139,6
2008,PUMYANG CONSTRUCTION,263803.9097,282,14
2008,QATAR FUEL,0,1,4
2008,QINETIQ GROUP,427296350.9418,13308,1049
2008,QIOPTIQ,2062093.6071,1705,17
2008,QPI,1180804.6309,2472,5
2008,QUALCOMM,2999753.0113,5158,25
2008,QUANTA SYSTEMS,324196,1101,2
2008,QUANTUM 3D,1811192.1875,5217,12
2008,QUANTUM RESEARCH INTERNATIONAL,50894923.0229,47,103
2008,QUEST DIAGNOSTICS,25784403.805400003,5150,488
2008,QUINTILES TRANSNATIONAL,959947,2,1
2008,QWEST,21996774.693,7098,1079
2008,R2 TECHNOLOGIES,7625,1101,2
2008,RABANCO,2e4,2,1
2008,RACAL ACOUSTICS,7594635.75,3358,9
2008,RACKABLE SYSTEMS,91804.4609,4,2
2008,RADIAN INT L,-1476425.125,2743,6
2008,RADIANCE TECHNOLOGIES,39202811.182000004,757,131
2008,RADIANTBLUE TECHNOLOGIES,1221382.5898,4270,8
2008,RADIATION MONITORING DEVICES [DYNASIL CORPORATION OF AMERICA],1880538,5878,12
2008,RADVISION,9726,2,1
2008,RADWARE,4139,2,1
2008,RAI,-46326.8594,1101,2
2008,RAILWORKS,1e3,2,1
2008,RAND,116390486.5625,3914,51
2008,RANGE TELEPHONE COOPERATIVE I,1757,2472,5
2008,RANGER LAND SYSTEMS,753822.625,141,13
2008,RAYMOND HANDLI,67280,5876,11
2008,RAYTHEON,14642298492.0734,24565,9920
2008,RB PAMPLIN,7770526.1738,649,17
2008,READYONE INDUSTRIES,69740727.5,3010,41
2008,REALTIME TECHNOLOGIES,81518,1702,3
2008,RECON/OPTICAL,-36252699.5,5695,39
2008,RED RIVER,29609511.402000003,19727,599
2008,RED STAR ENTERPRISES,1069266951.7188,141,16
2008,REDEN & ANDERS,15721,2,1
2008,Reed Elsevier,5783183.1736,20411,206
2008,REFINERY ASSOCIATES OF TEXAS,190993934.7393,2973,8
2008,REGIONAL DISPOSAL COMPANY RDC,5982,2135,4
2008,REMINGTON ARMS COMPANY,30899153.4372,7588,57
2008,REPUBLIC INDUSTRIES,235622.1802,5633,16
2008,REPUBLIC SERVICES,2444935.2397,12817,151
2008,RES-Q [CONCERRO],12850,2,1
2008,RESEARCH ANALYSIS,52613807.4137,3174,273
2008,RESEARCH IN MOTION,299123.1301,2677,39
2008,RESEARCH TRIANGLE INSTITUTE,20553945.5119,4980,87
2008,RESOURCE MANAGEMENT CONCEPTS,3526935.8037,3405,38
2008,RESUN LEASING,2582522.0493,7378,116
2008,REVEAL IMAGING TECHNOLOGIES [SAIC],1291865,1702,3
2008,RFI ENTERPRISES,13369,2,1
2008,RGB GROUP,553055.1717000001,3777,20
2008,RGII TECHNOLOGIES,9252476.252500001,2140,17
2008,RHEINMETALL AG,75941243.1993,5049,57
2008,RHODE ISLAND STATE GOVERNMENT,1236037.3498,6464,235
2008,RICOH,22307387.2109,11715,1064
2008,RIO MAR ASSOCIATES LPSE,0,2,1
2008,RLM SERVICES,78749963.9462,3112,638
2008,RM BARIL GENE,870871.1802,2743,6
2008,RMA Group,236506670.2619,2385,53
2008,RNL FACILITIES,742552.2071,141,14
2008,ROBERTS MOTOR,62768.1001,1101,2
2008,ROBERTS OXYGEN,287177.4,2353,155
2008,ROBERTSON AND,1160868.0608,3486,54
2008,ROBERTSON FUEL SYSTEMS,82681971.27239999,10657,229
2008,ROBERTSON PENN,1854419.2167,3989,52
2008,ROCKWELL AUTOMATION,5199077.932700001,8685,78
2008,ROCKWELL COLLINS,1366117286.2932,14206,1947
2008,ROE ENTERPRISES,13367457.5147,4325,86
2008,ROLLS ROYCE,621171161.7648,11871,1278
2008,RONCO,445973.1758,6817,15
2008,RONCO CONSULTING,5606200.9584,2416,50
2008,ROPER,104091,1103,3
2008,ROSSER INTERNATIONAL,311256,1101,3
2008,ROY ANDERSON HOLDING,-5143093,741,16
2008,ROYAL DUTCH SHELL,1581835130.3398,3,14
2008,RQ CONSTRUCTION,193162217,2388,60
2008,RS INFORMATION SYSTEMS,67436495.8411,885,195
2008,RS MEANS COMPANY,968861.9726,5007,30
2008,RUAG,1401995.3438,5108,12
2008,RUBBISH REMOVAL,850,1101,2
2008,RUST INTERNATIONAL,-692,2,1
2008,RUST UTILITY SERVICES INTERN,16036,1103,3
2008,RUTTEN,87096,1702,3
2008,S & W MANAGEMENT,257798.5274,2472,5
2008,S&K TECHNOLOGIES,7146716.4326,5642,79
2008,SAALEX SOLUTIONS,6186290.7617,5213,50
2008,SABA,198690,1101,2
2008,SABRE SYSTEMS,10530845.9711,7446,95
2008,SABRELINER,471364.7462,5108,12
2008,SAFE BOATS INTERNATIONAL,11185601.2422,1016,20
2008,SAFETY KLEEN,16933341.8965,9757,732
2008,SAGE TECHNOLOGIES,493260.5,2204,5
2008,SAIC,4402486671.9256,20479,27263
2008,SAID,3828751,3414,23
2008,SAINT GOBAIN,2018055.75,2806,15
2008,SAINT VINCENTS CATHOLIC MEDICAL CENTERS OF NEW YORK,94074331.2109,282,12
2008,SALTCHUK RESOURCES,343990,2135,6
2008,SALVADOR IMAGING,0,1101,2
2008,SAMSUNG,660001.4501,5676,88
2008,SANOFI,15490773.1322,7751,273
2008,SATCON ELECTRONICS,703621,1490,26
2008,Sauer Holdings Inc,274405334.50979996,5777,141
2008,SC COMPANIES,15237133.4697,5817,78
2008,SCANA,1155864.4297,5716,13
2008,SCANDIA MANUFACTURING COMPANY,1119155.344,2776,63
2008,SCHAFER,53571831.09159999,7699,249
2008,SCHEMMER ASS,225331,3358,11
2008,SCHINDLER ENTERPRISES,748208.5393,6562,37
2008,SCHLUMBERGER T,78105,1101,2
2008,SCHOTT NORTH AMERICA,0,2,1
2008,SCI SYSTEMS,104248170.4627,5429,73
2008,SCIENCE & ENGINEERING SERVICES,227205905.1685,1185,228
2008,SCIENTIFIC RESEARCH,177401957.6685,8304,911
2008,SCION ASSOCIATES,303809,2202,4
2008,SCOTT CONSTRUCTION,475800.1719,2613,18
2008,SCRA,17672907.7734,9225,51
2008,SCRIPTPRO,1165342,2693,53
2008,SCWARTZ ELECTRO OPTICS,2700987.6094,6742,14
2008,SDS INTERNATION,7528466.8083,5846,98
2008,SEALIFT HOLDINGS,44614615,2053,49
2008,SEAWEED SYSTEMS,8230,1101,2
2008,SECURIFY,244806,1702,3
2008,SECURIGUARD,0,2,1
2008,SECURITAS AB,246166.7167,6450,39
2008,SECURITY BY KENCO,6768,1101,2
2008,SECURITY FORCES,17953.8496,4,2
2008,SEMCOR,175210.5156,2137,5
2008,SEMPRA ENERGY,1233366.9531,2278,18
2008,SENSOR SYSTEMS,4322848.222,10585,163
2008,SENSOR TECHNOLOGIES,273885372.8634,397,129
2008,SENTINEL INDUSTRIES,8053,741,16
2008,SEONG BO CONSTRUCTION IND,10341826.9578,3312,98
2008,SEOS,0,3,10
2008,SERCO GROUP PLC,284908564.1737,11457,1251
2008,SERMATECH INTERNATIONAL,553282.25,202,125
2008,SERTA MATTRESS,-5843,2,1
2008,SERVICE MASTER,223764.43,4263,11
2008,SES GLOBAL,22793453.198799998,3077,24
2008,SEVEN SEAS SHIPCHANDLERS [EITZEN MARATIME SERVICES ASA],68702301.0391,5598,1121
2008,SEVENSON ENVIRONMENTAL SERVICE,61651851.2597,2796,65
2008,SGL CARBON,2780441.5938,5363,12
2008,SHAKESPEARE,925080.5804,1737,43
2008,SHAMBAUGH & SON,1382282,143,12
2008,SHARP ELECTRONICS,44470,2135,4
2008,SHAW GROUP INC,1068661941.3163,3348,812
2008,SHIPYARD AMERICA,4590,2,1
2008,SHOCK TUBE SYSTEMS,15461374.020499999,3360,16
2008,SHOLDERS & SANFORD,2752853,3677,32
2008,SI INTERNATIONAL [SERCO GROUP PLC],2792311.3086,6548,15
2008,SI NOR,-43130.3008,1101,6
2008,SIDEREAL SOLUTIONS,212170.4063,2472,5
2008,SIEMENS,120852778.5642,10450,1302
2008,SIERRA MONOLITHICS,2985261,1105,4
2008,SIERRA NEVADA,444850434.02349997,13049,450
2008,SIERRACIN,6631004,6481,30
2008,SIGA,0,2135,4
2008,SIGMA ALDRICH,0,2,1
2008,SIGN LANGUAGE ASSOCIATES,26187,3240,8
2008,SIGNAL TECHNOL,14068374.8984,8900,99
2008,SILICON GRAPHICS,15189738.628,5917,77
2008,SIMTEK,0,2,1
2008,SIUTHWESTERN BELL,2860.3003,5175,11
2008,SIX CONTINENTS HOTELS HOTELS DE COLOMBIA SA,-2565,2,1
2008,SJ THOMPSON,23492,1101,2
2008,SK GROUP,336611904,1704,5
2008,SKANSKA USA,14340513,1242,15
2008,SKE INTERNATIONAL,16721170.9484,2017,37
2008,SKIDMORE OWINGS & MERRILL,46872.2695,2,1
2008,SKY CONNECT,11565,2,1
2008,SKYLINE INDUSTRIES,5578335.75,4654,40
2008,"SM CONSULTING, INC, ICON SYSTEMS",7739508,5964,15
2008,SMALL BUSINESS CONSOLIDATED REPORTING,374067571.3114,8678,617
2008,SMC,96862,5108,11
2008,SMI,95e3,1101,2
2008,SMITH & WESSON HOLDING,0,1101,2
2008,SMITH BUCKLIN & ASSOCIATES I,129936.8438,2,1
2008,SMITHGROUP,140962.1289,4607,10
2008,SMITHS GROUP,200278178.2981,11843,567
2008,SNOW PHIPPS GROUP,0,1,1
2008,SOC,1139449.5,1103,3
2008,SODEXHO USA,1154055.45,3358,9
2008,SODEXO,155724216.1575,3054,1367
2008,SOFTMART,180608315.7341,8989,284
2008,"SOLACOM TECHNOLOGIES, INC [ATC BUSINESS UNIT]",50429,1101,2
2008,SOLAR SECURITY FILMS,10231,2,1
2008,SOLARS,5210629.8125,8180,35
2008,SOLPAC,37325698,412,15
2008,SONIC SOLUTIONS,41475.970700000005,4,2
2008,SOPAKCO,90636154,4009,72
2008,SOURIS RIVER TELECOMMUNICATION,416723.6602,4863,9
2008,SOUTHEAST SERVICE,809420,1702,3
2008,SOUTHERN CALIFORNIA EDISON,20132254.039,3760,26
2008,SOUTHERN COMPANY,2522239,4459,11
2008,SOUTHERN ELEVATOR GROUP,234887.7202,3759,25
2008,SOUTHERN RESEARCH TECHNOLOGIES,5863142,7273,34
2008,SOUTHWEST AIRLINES,42503555.713700004,3474,473
2008,SOUTHWEST CHARTER LINES,2609458.6179,4666,144
2008,SOUTHWEST RESEARCH INSTITUTE,48193015.4682,10948,253
2008,SOUTHWESTERN BELL,22203.820099999997,4233,32
2008,SOUTHWESTERN ELECTRIC,3376918.2813,282,12
2008,SPACE ENVIRONMENT,489012,2973,7
2008,SPACE VECTOR,49699,2,3
2008,SPARKLE MAINTE,688000.3793,2472,5
2008,SPARTA,154303266.7532,10234,257
2008,SPARTON,22347113,2211,46
2008,SPATIAL INTEGRATED SYSTEMS,8266897.664,3077,38
2008,SPECIALTY COATING SYSTEMS,17767,2,1
2008,SPECPRO,1945568.8704,1642,17
2008,SPECTRUM CONTROL,64976.3008,1704,4
2008,SPECTRUM HEALTHCARE RESOURCES,77027327.5873,2917,590
2008,"SPECTRUM MICROWAVE, INC [SPACE LEVEL POWER PRODUCTS]",595340.5194999999,3763,27
2008,SPEER INDUSTRIES,1528e3,1702,3
2008,SPENCER REED GROUP,697441,2137,5
2008,Spiral Technology,12498,1101,2
2008,SPIRENT COMMUNICATIONS,5028624.0019,10554,52
2008,SPORTS OFFICIAL,106281,2743,10
2008,SPRINT,57964119.163100004,23521,1913
2008,SRA INTERNATIONAL,314008962.4814,13794,706
2008,SRC MANAGEMENT,402471633.08159995,4747,265
2008,SRI INTERNATIONAL,111653597.7552,14298,239
2008,SRS TECHNOLOGIES,61894791.5503,9207,275
2008,SSANGYONG MOTOR COMPANY,254279681.4766,1101,3
2008,SSI SERVICES,0,2,1
2008,ST ENGINEERING,212912013.5,2171,41
2008,ST JOE PAPER COMPANY,130384.25,2,1
2008,ST NET APPTIS FIRSTSOURCE JOINT VENTURE,29394.5801,1702,3
2008,STANDARD AERO,28637037.566800002,6647,88
2008,STANFORD UNIVERSITY,9850515.0498,2539,40
2008,STANLEY,150945469.1268,6530,330
2008,STAPLES,5574808.1455999995,6064,203
2008,STARFIRE INDUSTRIES MANAGEMENT,564995.9375,4944,10
2008,STATE OF MASSACHUSETTS,7578835.3496,4640,39
2008,STATE UNIVERSITY OF NEW YORK,464435.8828,7235,17
2008,STC GROUP,26866470.0639,3499,324
2008,STEALTH NETWORK COMMUNICATIONS,319374.5626,4676,10
2008,STEELCASE,29941566.3628,10872,628
2008,STERICYCLE,1343062.132,5822,147
2008,STERISORAT,7526074.9223,8531,264
2008,STERLING,519830.4434,3577,9
2008,STERLING COMPUTERS,15640059.0669,15241,555
2008,"STERLING GROUP, LP",-83310.9063,4863,11
2008,STERLING MEDICAL,47525272.854,3017,445
2008,STEVENS VAN LINES SAGINAW,1867,2,1
2008,STEWART & STEVENSON,7849156.8784,5207,51
2008,STEWART TITLE COMPANY,15e3,2,1
2008,STG INTERNATIONAL,130325359.4726,4529,307
2008,STI INDUSTRIES,454496,3236,6
2008,STINGER GHAFFARIAN TECHNOLOGIES,5e4,4,2
2008,STORAGE TECHNOLOGY,149920,1105,4
2008,STORM PRODUCTS,33315.8604,1105,4
2008,STRATEGIC STAFFING,-11503.28,1702,3
2008,STREIT MANUFACTURING,5761820,3,10
2008,STRUCTURAL DYN,0,1101,2
2008,STUART C IRBY COMPANY,57933,1706,5
2008,STV,2993801,3488,28
2008,SUBSURFACE SOLUTIONS,22538.8203,1101,2
2008,SUBSYSTEMS TEC,13530108.6958,244,130
2008,SUMARIA SYSTEMS,40640431.0888,3113,162
2008,SUMITOMO HEAVY INDUSTRIES,43193528.555,5793,655
2008,SUN MICROSYSTEMS,4313305.6352,9541,50
2008,SUNDT COMPANIES,228236961,5831,73
2008,SUNTORY INTERNATIONAL,13838.5601,5710,10
2008,SUPERFOS CONST,5068599.5756,3051,88
2008,SUPERIOR SERVICES,1763073.4415,2745,7
2008,SUPPLYCORE,98676183.9414,1689,2971
2008,SUPREME GROUP,736772403.1992,2304,4450
2008,SURREY SATELLITE TECHNOLOGY LIMITED SSTL,222e3,2,1
2008,SUTRON,1170834.6201,3237,42
2008,SVT ASSOCIATES,504419.7188,2474,6
2008,SWIRE PACIFIC,755739.3288,300,35
2008,SWORD & SHIELD ENTERPRISE SECURITY,15514684.9198,9030,126
2008,SYBASE,6936698.759699999,13133,124
2008,Symantec,10349346.1321,13008,210
2008,SYMBOL TECHNOLOGIES,201491,3904,10
2008,SYNNEX,4798903.7447,16277,203
2008,SYNTHES USA,6541427.5367,7340,419
2008,SYRIS SOLUTIONS,25610.3501,1704,4
2008,SYSCO,152461886.4636,9116,9127
2008,SYSTEM PLANNING,5428648.5078,3559,43
2008,SYSTEM TECHNOLOGIES,25929408.0664,1382,36
2008,SYSTEM TECHNOLOGY SOLUTIONS,10710,1101,2
2008,SYSTEMS GROUP,0,2,1
2008,TA ASSOCIATES,8475,2,1
2008,TAMPA ELECTRIC COMPANY,10799,3,2
2008,TANADQUISX,7037208.629000001,2536,52
2008,TANDBERG,12387613.7932,13469,377
2008,TAPESTRY SOLUTIONS,48918833.6343,3194,42
2008,TASKS UNLIMITED,916709.3985,4675,10
2008,TAT TECHNOLOGIES,2446677,2338,25
2008,TBT JANITORIAL,19200,2,1
2008,TDS,47953.97,5495,14
2008,TEAC AMERICA,256588.0601,3844,8
2008,TEAM APACHE SYSTEMS,-1013827,2743,6
2008,TEBI,3821613.2109000003,3688,19
2008,TECH SYM,123796058.0825,9781,207
2008,TECHFLOW,2103640.2891,848,17
2008,TECHNICORP INT,15143.4598,1704,4
2008,TECHNOLOGY ASSESSMENT & TRANSF,0,1101,2
2008,TECHNOLOGY SERVICESORATIO,28447013.8751,8056,118
2008,TECHTREND,3758608.02,850,19
2008,TECTA AMERICA,795389.6573,3,12
2008,TEKTRONIX,8514103.132,4030,190
2008,TELALASKA,309842,1934,35
2008,TELECOTE RESEARCH,63501641.43130001,7104,303
2008,TELEDYNE TECHNOLOGIES,144776625.484,7098,508
2008,TELEFLEX,198003,741,16
2008,TELEPHONE & DATA SYSTEMS,43931691.4097,2215,431
2008,TELESTAT,7560,2,1
2008,TELOS,1011327.6074,3846,9
2008,TELTARA,2915276.8594,1704,12
2008,TENNESSEE APPAREL,100220416,3574,28
2008,TENNESSEE VALLEY AUTHORITY,23625286,2138,10
2008,TENNIER INDUSTRIES,108661654.5508,5041,42
2008,TERA RESEARCH,0,1,1
2008,TERADYNE,52863852.5734,5911,252
2008,TERRACON COMPANIES,336874.5996,1594,34
2008,TESORO,280038452.713,6604,196
2008,TestAmerica,521834.4304,1821,128
2008,TETRA TECH,518740217.2677,12683,1574
2008,TEXAS A&M,1314030.2555,4134,40
2008,TEXAS RESEARCH,4726662.4376,4003,36
2008,TEXTRON,2823414463.6038,16365,8374
2008,THALES,303919881.97319996,7686,661
2008,THE AEROSPACE,768870623.75,1168,21
2008,THE ALEUT,20399927.5156,1964,153
2008,THE ALPINE GROUP,7122950.3113,4002,87
2008,THE ANALYTIC SCIENCES,172476,4293,31
2008,THE ASSOCIATED PRESS,514048.7695,1704,4
2008,THE BENHAM COMPANIES,16365396.5876,6636,125
2008,THE BIOMETOCS,25378828.183700003,4665,33
2008,THE BODE TECHNOLOGY GROUP,4928,2,1
2008,THE CITY UNIVERSITY NEW YORK,313542.0391,3575,8
2008,THE CW KELLOG,1050,2,1
2008,THE DONAHOE COMPANIES,31369,1103,3
2008,THE FORGE COMPANY,17246,1105,5
2008,THE GOODYEAR TIRE & RUBBER COM,26718419.2969,2138,43
2008,THE HENRY M JACKSON FOUNDATION,66184709.5758,6450,136
2008,THE HERTZ,2033222.3738,7752,124
2008,THE HOME DEPOT,138946,989,28
2008,THE IT GROUP,-176371.5581,6309,12
2008,THE LOGISTICS,69956747.2541,3124,88
2008,THE MAGUIRE,753026,3812,29
2008,THE MASON COMPANY,391328.6875,3358,11
2008,THE MATHWORKS,7002543.978499999,8793,365
2008,THE MCCRONE GROUP,8471942.37,282,12
2008,THE MCGRAW HILL,965826,4076,10
2008,THE MICHAEL BA,0,4,2
2008,THE MITRE,757252654.2734001,5933,220
2008,THE OF MERCER MER,12756086.5626,1703,32
2008,THE OF MERCER UNIV,1644743.7307,4175,35
2008,THE RACAL,1192793,4863,13
2008,THE ROSS GROUP,36209534.75,942,21
2008,THE SERVICE MASTER COMPANY,3e4,2,1
2008,THE STANLEY WOR,297678.399,4447,10
2008,THE TRANE COMPANY DIV AMERIC,6355.3999,2,1
2008,THE WASHINGTON POST,173366.299,8420,21
2008,THE WHITING TURNER CONTRACTING COMPANY,173652844,4395,64
2008,THE WORNICK COMPANY,75813580,4378,387
2008,THEODOR WILLE INTERTRADE GMBH,81424104.5487,5418,2093
2008,THERMACORE,99986,2,1
2008,Thermo Fisher Scientific,60192996.594,8923,1510
2008,THERMO PROCESS,1642640.3707,3161,9
2008,THIOKOL,185253,4,2
2008,THOMPSON US HOLDINGS,1625641.51,1101,2
2008,THOMSONORGANIZATIONHOLDINGS,1098536.7107000002,6748,47
2008,Threat Management Group,246690.7344,1103,3
2008,THYSSEN HOLDING,2615983,282,12
2008,TIDEWATER HOLDING,1421139.1406999999,1704,5
2008,TILCON SOFTWARE,8600,2,1
2008,TIME WARNER CABLE,4617603.3932,8034,451
2008,TIMKEN CO,2111471.1615,4591,92
2008,TITAN [L3 Communications],2640360,3,11
2008,TKO RESEARCH,0,2,1
2008,TLM MANUFACTURING,24553043.301,4760,240
2008,TM INDUSTRIES,13181,2,1
2008,TODD SHIPYARDS,42815811.2969,1480,260
2008,TOKYO ELECTRIC POWER,23869931.75,1702,7
2008,TOLTEST,153521979.2803,5347,343
2008,TOMPKINS TURNER GRUNLEY KINSLEY A JOINT VENTURE,346376826,1016,19
2008,TORCH TECHNOLOGIES,3793784.3057999997,1752,19
2008,TOSHIBA,19840036.686,3807,78
2008,TOTAL SA,159586084.6504,2135,8
2008,TOTAL SLOPE,772810,2137,5
2008,TOYON RESEARCH,14829484.4376,5407,54
2008,TRAK COM,472505,3577,9
2008,TRANCITE LOGIC SYSTEMS,224915,4,2
2008,TRANSCANADA PIPELINES,-600443.6797,1101,2
2008,TRANSDIGM,160618,3837,7
2008,TRANSPORT INTERNATIONAL POOL,17262.01,3,10
2008,TRANSTECHNOLOGY,16467246.788800001,8116,248
2008,TRANSYSTEMS,23537,2,2
2008,TRAX International Corporation,5600502.125,3161,8
2008,TRC COMPANIES,594110.01,3272,43
2008,TRIPLE CANOPY,49305,2,1
2008,TRIPLE S CONSU,85114,2743,6
2008,TRIQUINT SEMICONDUCTOR,7354337,4607,9
2008,TRITON SYSTEMS,10573512.6357,3705,70
2008,TRIUMPH GROUP,3863223.5938,6094,54
2008,TRIWEST HEALTHCARE ALLIANCE,2368654093.5738,4613,246
2008,TRUMAN ARNOLD COMPANIES,3166679.4103,1704,5
2008,TRUSTED COMPUTER SOLUTIONS,4178558.9987,4289,50
2008,TRW [NORTHROP GRUMMAN],15285235.1899,7454,194
2008,TSA,4752.46,2135,5
2008,TSI Holdings,36455387.7397,949,199
2008,TURNER BROADCA,86e3,3837,7
2008,Turner/Gilbane JV,5073915,412,13
2008,TUTOR PERINI,436155215.6719,4217,42
2008,TWD & ASSOCIATES,17538847.75,3237,24
2008,TX state government,49500,1101,2
2008,TYBRIN,183078545.8939,8731,640
2008,TYSON FOODS,319486332.6766,2355,156
2008,UAL,106171.1875,2472,5
2008,UBS PROVEDORES PTY,-319994516,4,3
2008,UIC,1059522.25,3164,11
2008,UK MINISTRY OF DEFENSE,702498.8438,1101,2
2008,UKPEAGVIK INUPIAT,13580449.5999,4271,61
2008,ULTRA ELECTRONICS,60713790.9014,6401,351
2008,UMBC/DEPT OF INFORMATION SYS,422445.5,4078,11
2008,UNICOR,263563283.7007,16056,2414
2008,UNIFIRST,1788101.4026000001,9981,159
2008,UNION PACIFIC RESOURCES,64500,649,15
2008,UNISON INDUSTRIES LLC [SLICK AIRCRAFT PRODUCTS],7707093.6016,6925,184
2008,UNISYS,147954487.9576,10778,317
2008,UNITED AIR LINES,-36964,2743,6
2008,UNITED TECH,8310937107.852,8046,12495
2008,UnitedHealth Group,13123.380400000002,4270,8
2008,UNITEK TECHNOLOGY,331808.5,3839,8
2008,UNIV FOR ADVANCED INTERNE,32e3,2,1
2008,UNIVERSAL DOVE,469223.7976,3326,64
2008,UNIVERSAL SAFETY RESPONSE,2095983.1485,1382,25
2008,"UNIVERSAL SYSTEMS & TECHNOLOGY, INC, GYROCAM SYSTEMS",126086920.7534,9319,152
2008,UNIVERSITY LOUISIANA STATE,45e3,3573,7
2008,UNIVERSITY OF,3428559.4705,4625,94
2008,UNIVERSITY OF ALABAMA,26438189.7498,6107,239
