fiscal_year	fiscal_quarter_YTD	contractingofficeagencyid	ProductOrServiceCode	PlatformPortfolio	ProjectID	VehicleClassification	CompetitionClassification	ClassifyNumberOfOffers	anycommercial	PricingUCA	VendorSize	fundedbyforeignentity	PlaceISOalpha3	pop_state_code	VendorISOalpha3	VendorStateCode	OriginISOalpha3	placeofmanufacture	EntityID	parentid	IsEntityTraditional	SumOfobligatedAmount	SumOfNumberOfActions	NumberOfRecords
2008	NULL	5700	AC22	Space Systems	NULL	DCA	Competition with single offer	One Offer	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	C	683750	BOEING	1	503000.0000	1	1
2008	NULL	5700	AC22	Space Systems	NULL	DCA	Competition with single offer	One Offer	N	Other CB	Large: Big 5 (Small Subsidiary)	X	USA	NM	USA	NM	USA	C	665531	NORTHROP GRUMMAN	1	109268.0000	2	2
2008	NULL	5700	AC22	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	3-4 Offers	N	NULL	Large: Big 5	X	USA	CA	USA	CA	USA	C	665531	NORTHROP GRUMMAN	1	0.0000	1	1
2008	NULL	5700	AC22	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	3-4 Offers	N	FFP	Large: Big 5	X	USA	CA	USA	CA	USA	C	683750	BOEING	1	-1227505.0000	2	2
2008	NULL	5700	AC22	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	3-4 Offers	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	C	665531	NORTHROP GRUMMAN	1	0.0000	3	3
2008	NULL	5700	AC22	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	3-4 Offers	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	C	683750	BOEING	1	78386010.0000	12	12
2008	NULL	5700	AC22	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	5-9 Offers	N	FFP	Large: Big 5	X	USA	CA	USA	CA	USA	C	665531	NORTHROP GRUMMAN	1	124053.0000	1	1
2008	NULL	5700	AC22	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	5-9 Offers	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	C	665531	NORTHROP GRUMMAN	1	4593700.0000	4	4
2008	NULL	5700	AC22	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	Two Offers	N	NULL	Large: Big 5	X	USA	VA	USA	VA	USA	C	665531	NORTHROP GRUMMAN	1	10000.0000	1	1
2008	NULL	5700	AC22	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	Two Offers	N	Other CB	Large: Big 5	X	USA	VA	USA	VA	USA	C	665531	NORTHROP GRUMMAN	1	201541.0000	2	2
2008	NULL	5700	AC22	Space Systems	NULL	DCA	Limited Competition with multiple offers	3-4 Offers	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	A	683750	BOEING	1	205000.0000	2	2
2008	NULL	5700	AC22	Space Systems	NULL	DCA	Limited Competition with multiple offers	3-4 Offers	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	C	683750	BOEING	1	0.0000	1	1
2008	NULL	5700	AC22	Space Systems	NULL	DCA	No Competition (Other Exception)	No competition	N	Other CB	Large: Big 5	X	USA	MA	USA	VA	USA	C	665531	NORTHROP GRUMMAN	1	0.0000	1	1
2008	NULL	5700	AC22	Space Systems	NULL	DCA	No Competition (Other Exception)	No competition	N	Other CB	Large: Big 5 (Small Subsidiary)	X	USA	NM	USA	NM	USA	C	665531	NORTHROP GRUMMAN	1	500000.0000	7	7
2008	NULL	5700	AC22	Space Systems	NULL	DCA	No Competition (Other Exception)	No competition	N	UCA	Large: Big 5	X	USA	CA	USA	CA	USA	A	665531	NORTHROP GRUMMAN	1	21259709.0000	2	2
2008	NULL	5700	AC22	Space Systems	NULL	DCA	No Competition (Other Exception)	No competition	N	UCA	Large: Big 5	X	USA	CA	USA	CA	USA	C	665531	NORTHROP GRUMMAN	1	121920392.0000	24	24
2008	NULL	5700	AC22	Space Systems	NULL	DCA	No Competition (Other Exception)	No competition	N	UCA	Large: Big 5	X	USA	CA	USA	CA	USA	C	683750	BOEING	1	-215317.3300	1	1
2008	NULL	5700	AC22	Space Systems	NULL	SINGLE AWARD IDC	Full Competition (Multiple Offers)	5-9 Offers	N	Other CB	Large: Big 5	X	NULL	/ 	USA	CA	NULL		665531	NORTHROP GRUMMAN	1	0.0000	NULL	1
2008	NULL	5700	AC22	Space Systems	NULL	SINGLE AWARD IDC	Full Competition (Multiple Offers)	5-9 Offers	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	C	665531	NORTHROP GRUMMAN	1	2399416.0000	2	2
2008	NULL	5700	AC22	Space Systems	62	DCA	Full Competition (Multiple Offers)	3-4 Offers	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	A	665531	NORTHROP GRUMMAN	1	21695000.0000	2	2
2008	NULL	5700	AC22	Space Systems	62	DCA	Full Competition (Multiple Offers)	3-4 Offers	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	C	665531	NORTHROP GRUMMAN	1	82000000.0000	8	8
2008	NULL	5700	AC22	Space Systems	62	DCA	Full Competition (Multiple Offers)	Two Offers	N	NULL	Large: Big 5	X	USA	CA	USA	CA	USA	C	683750	BOEING	1	0.0000	1	1
2008	NULL	5700	AC22	Space Systems	62	DCA	Full Competition (Multiple Offers)	Two Offers	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	C	683750	BOEING	1	40509971.2800	14	14
2008	NULL	5700	AC22	Space Systems	622	DCA	Full Competition (Multiple Offers)	5-9 Offers	N	FFP	Large: Big 5	X	USA	CA	USA	CA	USA	C	665531	NORTHROP GRUMMAN	1	7000000.0000	6	6
2008	NULL	5700	AC23	Space Systems	NULL	DCA	Competition with single offer	One Offer	N	NULL	Large: Big 5	X	USA	CA	USA	CA	USA	C	665531	NORTHROP GRUMMAN	1	0.0000	1	1
2008	NULL	5700	AC23	Space Systems	NULL	DCA	Competition with single offer	One Offer	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	C	683750	BOEING	1	679202.0000	4	4
2008	NULL	5700	AC23	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	3-4 Offers	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	A	683750	BOEING	1	150000.0000	1	1
2008	NULL	5700	AC23	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	3-4 Offers	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	C	665531	NORTHROP GRUMMAN	1	2900000.0000	5	5
2008	NULL	5700	AC23	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	3-4 Offers	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	C	683750	BOEING	1	0.0000	1	1
2008	NULL	5700	AC23	Space Systems	NULL	DCA	Limited Competition with multiple offers	3-4 Offers	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	C	665531	NORTHROP GRUMMAN	1	263668.0000	3	3
2008	NULL	5700	AC23	Space Systems	NULL	MULTIPLE AWARD IDC	Competition with single offer	One Offer	N	FFP	Large	X	USA	CA	USA	CA	USA	A	671884	SPACEX	0	2000000.0000	1	1
2008	NULL	5700	AC23	Space Systems	NULL	SINGLE AWARD IDC	Full Competition (Multiple Offers)	Two Offers	N	Other CB	Large: Big 5	X	NULL	/ 	USA	CA	NULL		665531	NORTHROP GRUMMAN	1	0.0000	NULL	3
2008	NULL	5700	AC23	Space Systems	NULL	SINGLE AWARD IDC	Full Competition (Multiple Offers)	Two Offers	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	A	665531	NORTHROP GRUMMAN	1	0.0000	1	1
2008	NULL	5700	AC23	Space Systems	NULL	SINGLE AWARD IDC	Full Competition (Multiple Offers)	Two Offers	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	C	665531	NORTHROP GRUMMAN	1	9474021.0000	9	9
2008	NULL	5700	AC23	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	C	665531	NORTHROP GRUMMAN	1	-9486.0297	2	2
2008	NULL	5700	AC23	Space Systems	62	MULTIPLE AWARD IDC	Competition with single offer	One Offer	N	FFP	Large	X	USA	CA	USA	CA	USA	C	671884	SPACEX	0	2000000.0000	2	2
2008	NULL	5700	AC23	Space Systems	1354	DCA	Full Competition (Multiple Offers)	Two Offers	N	NULL	Large: Big 5	X	USA	CA	USA	CA	USA	C	665531	NORTHROP GRUMMAN	1	0.0000	1	1
2008	NULL	5700	AC23	Space Systems	1354	DCA	Full Competition (Multiple Offers)	Two Offers	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	C	665531	NORTHROP GRUMMAN	1	12258000.0000	11	11
2008	NULL	5700	AC24	Space Systems	NULL	DCA	No Competition (Only One Source Exception)	No competition	N	FFP	Large: Big 5	X	USA	CA	USA	WA	USA	C	683750	BOEING	1	199966.0000	1	1
2008	NULL	5700	AC24	Space Systems	1869	DCA	Full Competition (Multiple Offers)	Two Offers	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	C	683750	BOEING	1	163271103.0000	7	7
2008	NULL	5700	AC25	Space Systems	NULL	NULL	Full Competition (Multiple Offers)	3-4 Offers	N	Other CB	Large: Big 5	X	NULL	/ 	USA	CO	NULL		665531	NORTHROP GRUMMAN	1	0.0000	NULL	3
2008	NULL	5700	AC25	Space Systems	NULL	DCA	Competition with single offer	One Offer	N	Other CB	Large: Big 5 (Small Subsidiary)	X	USA	NM	USA	NM	USA	C	665531	NORTHROP GRUMMAN	1	100000.0000	2	2
2008	NULL	5700	AC25	Space Systems	NULL	SINGLE AWARD IDC	Full Competition (Multiple Offers)	3-4 Offers	N	Other CB	Large: Big 5	X	USA	CO	USA	CO	USA	A	665531	NORTHROP GRUMMAN	1	492350.0000	8	8
2008	NULL	5700	AC25	Space Systems	NULL	SINGLE AWARD IDC	Full Competition (Multiple Offers)	3-4 Offers	N	Other CB	Large: Big 5	X	USA	CO	USA	CO	USA	C	665531	NORTHROP GRUMMAN	1	10986591.0000	146	146
2008	NULL	5700	AC26	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	3-4 Offers	N	Other CB	Large: Big 5	X	USA	TX	USA	TX	USA	C	683750	BOEING	1	-263000.0000	4	4
2008	NULL	5700	AC26	Space Systems	NULL	DCA	Limited Competition with multiple offers	3-4 Offers	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	C	665531	NORTHROP GRUMMAN	1	0.0000	1	1
2008	NULL	5700	AC26	Space Systems	NULL	SINGLE AWARD IDC	Full Competition (Multiple Offers)	Two Offers	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	A	665531	NORTHROP GRUMMAN	1	0.0000	2	2
2008	NULL	5700	AC26	Space Systems	NULL	SINGLE AWARD IDC	Full Competition (Multiple Offers)	Two Offers	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	C	665531	NORTHROP GRUMMAN	1	7545349.0000	37	37
2008	NULL	5700	AD95	Space Systems	622	DCA	No Competition (Only One Source Exception)	No competition	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	C	665531	NORTHROP GRUMMAN	1	-400000.0000	2	2
2008	NULL	5700	AR23	Space Systems	NULL	DCA	No Competition (Only One Source Exception)	No competition	N	UCA	Large: Big 5	X	USA	CA	USA	CA	USA	A	665531	NORTHROP GRUMMAN	1	8752452.0000	5	5
2008	NULL	5700	AR23	Space Systems	NULL	DCA	No Competition (Only One Source Exception)	No competition	N	UCA	Large: Big 5	X	USA	CA	USA	CA	USA	C	665531	NORTHROP GRUMMAN	1	105879294.0000	13	13
2008	NULL	5700	AR23	Space Systems	NULL	DCA	No Competition (Only One Source Exception)	No competition	N	UCA	Large: Big 5	X	USA	CA	USA	CA	USA	C	683750	BOEING	1	0.0000	1	1
2008	NULL	5700	AR23	Space Systems	NULL	DCA	No Competition (Only One Source Exception)	No competition	N	UCA	Large: Big 5	X	USA	CA	USA	CA	USA	C	683750	BOEING	1	9500000.0000	2	2
2008	NULL	5700	AR55	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	Two Offers	N	FFP	Large: Big 5	X	USA	CA	USA	CA	USA	C	665531	NORTHROP GRUMMAN	1	837916.0000	2	2
2008	NULL	5700	AR55	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	Two Offers	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	C	665531	NORTHROP GRUMMAN	1	527494207.0000	15	15
2008	NULL	5700	AR71	Space Systems	NULL	DCA	Competition with single offer	One Offer	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	C	665531	NORTHROP GRUMMAN	1	4499624.0000	4	4
2008	NULL	5700	AR71	Space Systems	NULL	DCA	Competition with single offer	One Offer	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	C	683750	BOEING	1	3783288.0000	5	5
2008	NULL	5700	J018	Space Systems	72	DCA	No Competition (Only One Source Exception)	No competition	N	FFP	Large: Big 5	X	USA	CA	USA	CA	USA	D	683750	BOEING	1	69694900.0000	2	2
2008	NULL	5700	J018	Space Systems	72	DCA	No Competition (Only One Source Exception)	No competition	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	C	683750	BOEING	1	376379458.5500	25	25
2008	NULL	5700	J066	Space Systems	62	DCA	No Competition (Only One Source Exception)	No competition	N	NULL	Large: Big 5	X	USA	CA	USA	CA	USA	C	665531	NORTHROP GRUMMAN	1	0.0000	2	2
2008	NULL	5700	R414	Space Systems	1325	GWAC	Competition with single offer	One Offer	N	Other CB	Large: Big 5	X	USA	VA	USA	VA	USA	C	665531	NORTHROP GRUMMAN	1	1856758.0000	1	1
2008	NULL	5700	R425	Space Systems	62	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	FFP	Large: Big 5	X	USA	MD	USA	IL	USA	D	665531	NORTHROP GRUMMAN	1	324786.0000	1	1
2008	NULL	7001	AC24	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	5-9 Offers	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA		665531	NORTHROP GRUMMAN	1	318969.0000	2	2
2008	NULL	8000	1810	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	3-4 Offers	N	FFP	Large: Big 5	X	USA	CA	USA	CA	USA	D	665531	NORTHROP GRUMMAN	1	699693.0000	1	1
2008	NULL	8000	1810	Space Systems	NULL	FSS	No Competition (Follow on to competed action)	No competition	N	FFP	Large: Big 5	X	USA	TX	USA	TX	USA	D	683750	BOEING	1	79830.0000	1	1
2008	NULL	8000	1810	Space Systems	NULL	PO	Full Competition (Multiple Offers)	Two Offers	N	Other FP	Large: Big 5	X	USA	CA	USA	CA	USA		683750	BOEING	1	0.0000	2	2
2008	NULL	8000	1810	Space Systems	NULL	PO	Unlabeled: No competition; multiple offers	Unlabeled: No competition; multiple offers	N	Other FP	Large: Big 5	X	USA	CA	USA	CA	USA		683750	BOEING	1	0.0000	2	2
2008	NULL	8000	AR11	Space Systems	NULL	BOA	Competition with single offer (Overrode blank Fair Opportunity)	One Offer	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	C	683750	BOEING	1	442110.0000	2	2
2008	NULL	8000	AR11	Space Systems	NULL	BOA	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	10-24 Offers	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	C	683750	BOEING	1	500000.0000	1	1
2008	NULL	8000	AR11	Space Systems	NULL	BOA	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	25-99 Offers	N	FFP	Large: Big 5	X	USA	CA	USA	CA	USA	D	683750	BOEING	1	137652.0000	2	2
2008	NULL	8000	AR11	Space Systems	NULL	BOA	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	25-99 Offers	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	C	683750	BOEING	1	2253337.0000	4	4
2008	NULL	8000	AR11	Space Systems	NULL	BOA	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	5-9 Offers	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	D	683750	BOEING	1	480148.0000	3	3
2008	NULL	8000	AR11	Space Systems	NULL	BOA	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	Two Offers	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	C	683750	BOEING	1	1526585.0000	1	1
2008	NULL	8000	AR11	Space Systems	NULL	BOA	Unlabeled: Competition; Zero Offers	Unlabeled: Competition; Zero Offers	N	NULL	Large: Big 5	X	NULL	/ 	USA	CA	NULL		683750	BOEING	1	0.0000	NULL	3
2008	NULL	8000	AR11	Space Systems	NULL	DCA	Competition with single offer	One Offer	N	Other CB	Large: Big 5	X	USA	AL	USA	AL	USA	C	683750	BOEING	1	46161349.0000	22	22
2008	NULL	8000	AR11	Space Systems	NULL	DCA	Competition with single offer	One Offer	N	Other CB	Large: Big 5	X	USA	MO	USA	MO	USA	C	683750	BOEING	1	718284.0000	2	2
2008	NULL	8000	AR11	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	10-24 Offers	N	Incentive	Large: Big 5	X	USA	WA	USA	IL	USA		683750	BOEING	1	-474.6700	2	2
2008	NULL	8000	AR11	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	25-99 Offers	N	Other CB	Large: Big 5	X	USA	MO	USA	MO	USA		683750	BOEING	1	0.0000	1	1
2008	NULL	8000	AR11	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	25-99 Offers	N	Other CB	Large: Big 5	X	USA	PA	USA	PA	USA	D	683750	BOEING	1	0.0000	1	1
2008	NULL	8000	AR11	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	3-4 Offers	N	FFP	Large: Big 5	X	USA	TX	USA	CA	USA		665531	NORTHROP GRUMMAN	1	349154.0000	1	1
2008	NULL	8000	AR11	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	3-4 Offers	N	FFP	Large: Big 5	X	USA	TX	USA	TX	USA		683750	BOEING	1	349899.0000	1	1
2008	NULL	8000	AR11	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	5-9 Offers	N	Other CB	Large: Big 5	X	USA	AL	USA	AL	USA	C	683750	BOEING	1	27169507.0000	6	6
2008	NULL	8000	AR11	Space Systems	NULL	DCA	Limited Competition with multiple offers	5-9 Offers	N	Other CB	Large: Big 5	X	USA	MO	USA	MO	USA		683750	BOEING	1	100000.0000	1	1
2008	NULL	8000	AR11	Space Systems	NULL	DCA	Limited Competition with multiple offers	5-9 Offers	N	Other CB	Large: Big 5	X	USA	MO	USA	MO	USA	C	683750	BOEING	1	525000.0000	2	2
2008	NULL	8000	AR11	Space Systems	NULL	DCA	Limited Competition with multiple offers	Two Offers	N	Other CB	Large: Big 5	X	USA	MO	USA	MO	USA		683750	BOEING	1	500000.0000	2	2
2008	NULL	8000	AR11	Space Systems	NULL	DCA	No Competition (Only One Source Exception)	No competition	N	FFP	Large: Big 5	X	USA	CA	USA	CA	USA		683750	BOEING	1	4467.0000	1	1
2008	NULL	8000	AR11	Space Systems	NULL	MULTIPLE AWARD IDC	Competition with single offer (Overrode blank Fair Opportunity)	One Offer	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	C	665531	NORTHROP GRUMMAN	1	0.0000	1	1
2008	NULL	8000	AR11	Space Systems	NULL	MULTIPLE AWARD IDC	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	3-4 Offers	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	C	683750	BOEING	1	95645.0000	2	2
2008	NULL	8000	AR11	Space Systems	NULL	MULTIPLE AWARD IDC	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	5-9 Offers	N	Other CB	Large: Big 5	X	NULL	/ 	USA	CA	NULL		665531	NORTHROP GRUMMAN	1	0.0000	NULL	1
2008	NULL	8000	AR11	Space Systems	NULL	MULTIPLE AWARD IDC	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	5-9 Offers	N	Other CB	Large: Big 5	X	NULL	/ 	USA	CA	NULL		683750	BOEING	1	0.0000	NULL	1
2008	NULL	8000	AR11	Space Systems	NULL	MULTIPLE AWARD IDC	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	5-9 Offers	N	Other CB	Large: Big 5	X	NULL	/ 	USA	WA	NULL		683750	BOEING	1	0.0000	NULL	1
2008	NULL	8000	AR11	Space Systems	NULL	MULTIPLE AWARD IDC	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	5-9 Offers	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	NULL		683750	BOEING	1	2925000.0000	4	4
2008	NULL	8000	AR11	Space Systems	NULL	MULTIPLE AWARD IDC	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	5-9 Offers	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA		683750	BOEING	1	23543.0000	1	1
2008	NULL	8000	AR11	Space Systems	NULL	MULTIPLE AWARD IDC	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	5-9 Offers	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	C	665531	NORTHROP GRUMMAN	1	10896509.5000	11	11
2008	NULL	8000	AR11	Space Systems	NULL	MULTIPLE AWARD IDC	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	5-9 Offers	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	C	683750	BOEING	1	1148170.0000	6	6
2008	NULL	8000	AR11	Space Systems	NULL	MULTIPLE AWARD IDC	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	5-9 Offers	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	D	665531	NORTHROP GRUMMAN	1	0.0000	1	1
2008	NULL	8000	AR11	Space Systems	NULL	MULTIPLE AWARD IDC	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	5-9 Offers	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	D	683750	BOEING	1	25000.0000	3	3
2008	NULL	8000	AR11	Space Systems	NULL	MULTIPLE AWARD IDC	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	5-9 Offers	N	Other CB	Large: Big 5	X	USA	WA	USA	WA	USA		683750	BOEING	1	265000.0000	3	3
2008	NULL	8000	AR11	Space Systems	NULL	MULTIPLE AWARD IDC	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	5-9 Offers	N	Other CB	Large: Big 5	X	USA	WA	USA	WA	USA	C	683750	BOEING	1	548400.0000	2	2
2008	NULL	8000	AR12	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	100+ Offers	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA		665531	NORTHROP GRUMMAN	1	0.0000	1	1
2008	NULL	8000	AR12	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	100+ Offers	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	C	665531	NORTHROP GRUMMAN	1	1268000.0000	7	7
2008	NULL	8000	AR12	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	25-99 Offers	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA		665531	NORTHROP GRUMMAN	1	-72839.8000	3	3
2008	NULL	8000	AR12	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	25-99 Offers	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	C	683750	BOEING	1	0.0000	1	1
2008	NULL	8000	AR12	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	25-99 Offers	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	D	683750	BOEING	1	0.0000	2	2
2008	NULL	8000	AR12	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	25-99 Offers	N	Other CB	Large: Big 5	X	USA	MO	USA	MO	USA		683750	BOEING	1	867437.0000	1	1
2008	NULL	8000	AR12	Space Systems	NULL	DCA	No Competition (Only One Source Exception)	No competition	N	Other CB	Large: Big 5	X	USA	CA	USA	MO	USA	C	683750	BOEING	1	-1849.4100	1	1
2008	NULL	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Combination/Other	Large: Big 5	X	USA	MO	USA	MO	NULL	D	683750	BOEING	1	291550.4531	3	3
2008	NULL	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	FFP	Large: Big 5	X	USA	MO	USA	MO	NULL		683750	BOEING	1	-24142.0508	1	1
2008	NULL	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Large: Big 5	X	NULL	/ 	USA	MO	NULL		683750	BOEING	1	0.0000	NULL	1
2008	NULL	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Large: Big 5	X	USA	MO	USA	MO	NULL		683750	BOEING	1	-17408.4004	1	1
2008	NULL	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Large: Big 5	X	USA	MO	USA	MO	NULL	C	683750	BOEING	1	509300.0000	1	1
2008	NULL	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Large: Big 5	X	USA	MO	USA	MO	NULL	D	683750	BOEING	1	0.0000	2	2
2008	NULL	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Large: Big 5	X	USA	MO	USA	MO	USA	C	683750	BOEING	1	121511.0000	6	6
2008	NULL	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Large: Big 5	X	USA	MO	USA	MO	USA	D	683750	BOEING	1	2961379.0000	4	4
2008	NULL	8000	AR13	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	10-24 Offers	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA		665531	NORTHROP GRUMMAN	1	1552073.0000	1	1
2008	NULL	8000	AR14	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	25-99 Offers	N	Other CB	Large: Big 5	X	USA	WA	USA	WA	USA		683750	BOEING	1	-19055.8900	4	4
2008	NULL	8000	AR14	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	3-4 Offers	N	FFP	Large: Big 5	X	USA	CA	USA	CA	USA	C	683750	BOEING	1	20133823.0000	23	23
2008	NULL	8000	AR14	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	3-4 Offers	N	Incentive	Large: Big 5	X	USA	CA	USA	CA	USA	D	683750	BOEING	1	-36005.3600	1	1
2008	NULL	8000	AR14	Space Systems	NULL	PO	Full Competition (Multiple Offers)	3-4 Offers	N	Other CB	Large: Big 5	X	USA	FL	USA	FL	USA		683750	BOEING	1	0.0000	1	1
2008	NULL	8000	AR14	Space Systems	NULL	PO	No Competition (Only One Source Exception)	No competition	N	FFP	Large: Big 5	X	USA	MD	USA	MD	USA		683750	BOEING	1	0.0000	1	1
2008	NULL	8000	AR21	Space Systems	NULL	DCA	Competition with single offer	One Offer	N	Other CB	Large: Big 5	X	USA	TX	NULL	TX	USA		683750	BOEING	1	-42701.8000	2	2
2008	NULL	8000	AR21	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	25-99 Offers	N	FFP	Large: Big 5	X	USA	WA	USA	WA	USA	D	683750	BOEING	1	0.0000	1	1
