"CSIScontractID","Action_Obligation","IsClosed","IsTerminated","LastCurrentCompletionDate","MinOfSignedDate","MaxBoostDate","MinOfEffectiveDate","IsComplete","StartFiscal_Year","topContractingOfficeAgencyID","topContractingOfficeID","topProductOrServiceCode","topPrincipalNAICScode","AgencyID","Customer","SubCustomer","UnmodifiedDays","qDuration","qLowCeiling","qHighCeiling","UnmodifiedContractObligatedAmount","UnmodifiedBase","UnmodifiedCeiling","UnmodifiedCurrentCompletionDate","UnmodifiedUltimateCompletionDate","UnmodifiedLastDateToOrder","IsModified","ChangeOrderBaseAndAllOptionsValue","SumOfisNewWork","NewWorkBaseAndAllOptionsValue","qNChg","pChangeOrderUnmodifiedBaseAndAll","CBre","qCRais","PlaceCountryISO3","UnmodifiedPlaceCountryISO3","AnyPlaceInternational","PlatformPortfolio","UnmodifiedPlatformPortfolio","ProductOrServiceArea","UnmodifiedProductOrServiceArea","SimpleArea","UnmodifiedSimpleArea","ObligatedAmountIsProducts","ObligatedAmountIsServices","ObligatedAmountIsRnD","UnmodifiedNumberOfOffersReceived","UnmodifiedIsFullAndOpen","UnmodifiedIsSomeCompetition","UnmodifiedIsOnlyOneSource","UnmodifiedIsUrgency","IsFullAndOpen","IsSomeCompetition","ObligatedAmountIsSomeCompetition","IsOnlyOneSource","IsFollowonToCompetedAction","IsIDV","Offr","Comp","EffComp","Urg","Veh","IsIncentive","FxCb","Fee","IsUCA","UnmodifiedIsUCA","UCA","SumOfisChangeOrder","ChangeOrderCeilingGrowth","ChangeOrderCeilingRescision","SteadyScopeCeilingModification","AdminCeilingModification","EndingCeilingModification","OtherCeilingModification","ContractBaseAndAllOptionsValue","n_CBre","IsParentCSIScontractID","p_ChangeOrderCeilingGrowth","qGrowth","Why_Outlier","n_CBre_test","p_CBre_test","qp_CBre"
18883203,266517.5622,0,0,2009-08-22,2008-08-28,2009-08-20,2008-08-28,1,2008,"1700","N00253","L099","541990","1700","Defense","Navy",30,"[0 months,~2 months)","[1.5e+04,1.0e+05)","[1.5e+04,1.0e+05)",20970.1602,20970.1602,20970.1602,2008-09-26,2008-09-26,NA,TRUE,245547.402,0,0,"[   3,3316]",11.7093717767592,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Other Services","Other Services","PAMS","PAMS","Services","Services",NA,266517.5622,NA,2,1,1,NA,0,1,1,266517.5622,NA,NA,"IDV","2","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",12,251807.2418,-6259.8398,0,0,0,0,266517.5622,251808.2418,NA,13.0078358676535,"[10.00,  Inf]","Obligations at least half Orig+CRai",245547.402,11.7093717767592,"[      10,20440194]"
24718598,11040.5,0,0,2009-03-06,2008-03-06,2008-03-12,2008-03-06,1,2008,"2100","W9126G","W038","532412","2100","Defense","Army",31.9583333333333,"[0 months,~2 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",4387,4387,4387,2008-04-06,2008-04-06,NA,TRUE,6653.5,0,0,"   2",1.51664007294279,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","ERS","ERS","Services","Services",NA,11040.5,NA,10,1,1,NA,0,1,1,11040.5,NA,NA,"IDV","5+","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",2,47196,-40542.5,0,0,0,0,11040.5,47197,NA,11.7579211306132,"[10.00,  Inf]","At Least 1/2 After Change Order Rescision",6653.5,1.51664007294279,"[       1,       5)"
24886850,745951.836,0,0,2011-03-17,2008-01-10,2009-11-19,2008-01-10,1,2008,"2100","W912QR","C219","541330","2100","Defense","Army",16,"[0 months,~2 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",9916,9916,9916,2008-01-25,2008-01-25,NA,TRUE,584228.249,1,151807.5938,"[   3,3316]",58.9177338644615,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","PAMS","PAMS","Services","Services",NA,745951.836,NA,30,1,1,NA,0,1,1,745951.836,NA,NA,"IDV","5+","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",5,584228.249,0,151807.5938,0,0,0,745951.8428,584229.249,NA,59.9176330173457,"[10.00,  Inf]","Obligations at least half Orig+CRai",584228.249,58.9177338644615,"[      10,20440194]"
24720874,43348,0,0,2009-06-30,2009-03-13,2009-03-24,2009-03-13,1,2009,"2100","W9126G","S208","561730","2100","Defense","Army",1,"[0 months,~2 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",2500,2500,2500,2009-03-13,2009-03-13,NA,TRUE,40848,0,0,"   2",16.3392,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","FRS&C","FRS&C","Services","Services",NA,43348,NA,11,0,1,NA,0,0,1,43348,NA,NA,"IDV","5+","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",2,50300,-9452,0,0,0,0,43348,50301,NA,21.1196,"[10.00,  Inf]","Obligations at least half Orig+CRai",40848,16.3392,"[      10,20440194]"
25049082,168422.4,0,0,2015-09-30,2012-09-28,2014-09-30,2012-09-28,1,2012,"2100","W91YTZ","Q201","622110","2100","Defense","Army",368,"(~1 year,~2 years]","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",0,1920,1920,2013-09-30,2013-09-30,NA,TRUE,358310.4,2,0,"   1",186.62,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Other Services","Other Services","MED","MED","Services","Services",NA,168422.4,NA,40,0,1,NA,0,0,1,168422.4,NA,NA,"IDV","5+","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,358310.4,0,0,156710.4063,0,0,516940.8063,358311.4,NA,187.619479166667,"[10.00,  Inf]","Other Unexplained 10x Ceiling Breach",358310.4,186.62,"[      10,20440194]"
24601265,1466685.4961,0,0,2013-10-18,2009-09-15,2013-10-11,2010-09-08,1,2009,"2100","W912LC","C129","541310","2100","Defense","Army",593,"(~1 year,~2 years]","[1.5e+04,1.0e+05)","[1.5e+04,1.0e+05)",23840.1602,23840.1602,23840.1602,2011-04-30,2011-04-30,NA,TRUE,1460080.1421,2,-17234.7593,"[   3,3316]",61.2445608524057,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","PAMS","PAMS","Services","Services",NA,1466685.4961,NA,1,0,0,1,0,0,0,NA,1,0,"IDV","1","No Comp.","No Comp.","Not Urgency","MULTIPLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",8,1478517.1421,-18437,0,0,0,-17234.7593,1466685.543,1478518.1421,NA,63.0178778035225,"[10.00,  Inf]","Obligations at least half Orig+CRai",1460080.1421,61.2445608524057,"[      10,20440194]"
28485934,15380.6,0,0,2014-05-30,2014-01-15,2014-05-01,2014-01-15,1,2014,"1700","N00164","J066","811219","1700","Defense","Navy",51,"[0 months,~2 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",400.82,400.82,400.82,2014-03-06,2014-03-06,NA,TRUE,15380.6,0,0,"   1",38.372835686842,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Electronics, Comms, & Sensors","Electronics, Comms, & Sensors","ERS","ERS","Services","Services",NA,15380.6,NA,3,0,1,NA,0,0,1,15380.6,NA,NA,"IDV","3-4","Comp.","2+ Offers","Not Urgency","BPA/BOA",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,15380.6,0,0,-400.82,0,0,15380.6,14980.78,NA,39.3703408013572,"[10.00,  Inf]","Obligations at least half Orig+CRai",14979.78,37.372835686842,"[      10,20440194]"
24882045,905968,0,0,2010-12-27,2009-07-30,2011-03-07,2009-07-30,1,2009,"2100","W912PL","Z299","238990","2100","Defense","Army",109.041666666667,"[~2 months,~7 months)","[1.5e+04,1.0e+05)","[1.5e+04,1.0e+05)",20000,20000,20000,2009-11-15,2009-11-15,NA,TRUE,639800,1,246168,"   1",31.99,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","FRS&C","FRS&C","Services","Services",NA,905968,NA,1,0,0,0,0,0,0,NA,0,0,"IDV","1","No Comp.","No Comp.","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,639800,0,246168,0,0,0,905968,639801,NA,32.98995,"[10.00,  Inf]","Obligations at least half Orig+CRai",639800,31.99,"[      10,20440194]"
24883023,580832,0,1,2011-12-30,2009-03-17,2009-08-03,2009-03-17,1,2009,"2100","W912PP","C211","541330","2100","Defense","Army",10,"[0 months,~2 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",9735,9735,9735,2009-03-26,2009-03-26,NA,TRUE,671097,0,0,"[   3,3316]",68.9365177195686,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","PAMS","PAMS","Services","Services",NA,580832,NA,20,0,1,0,0,0,1,580832,0,NA,"IDV","5+","Comp.","2+ Offers","Not Urgency","MULTIPLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",4,725000,-53903,0,0,-1e+05,0,580832,725001,NA,75.4734463276836,"[10.00,  Inf]","Obligations at least half Orig+CRai",671097,68.9365177195686,"[      10,20440194]"
19034444,11152,0,0,2009-01-28,2008-07-02,2009-01-09,2008-07-02,1,2008,"1700","N40085","Z199","236220","1700","Defense","Navy",181.041666666667,"[~2 months,~7 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",0,0,0,2008-12-29,2008-12-29,NA,TRUE,11152,0,0,"   1",Inf,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","FRS&C","FRS&C","Services","Services",NA,11152,NA,6,0,1,0,0,0,1,11152,0,NA,"IDV","5+","Comp.","2+ Offers","Not Urgency","MULTIPLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,11152,0,0,0,0,0,11152,11153,NA,Inf,"[10.00,  Inf]","No Unmodified Ceiling",11152,NA,NA
60559391,141606.9713,0,0,2015-07-07,2015-05-26,2015-06-04,2015-05-26,1,2015,"97AS","SPE4A6","6830","325120","97AS","Defense","DLA",8,"[0 months,~2 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",63.44,63.44,63.44,2015-06-02,2015-06-02,NA,TRUE,141543.5313,0,0,"   1",2231.14015290038,"Ceiling Breach","[ 0.150,   Inf]","ARE","ARE","Any International","Other Products","Other Products","Other","Other","Products","Products",141606.9713,NA,NA,2,1,1,NA,0,1,1,141606.9713,NA,NA,"IDV","2","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","Other Fee",0,0,"Not UCA",1,141543.5313,0,0,0,0,0,141606.9713,141544.5313,NA,2232.12438997478,"[10.00,  Inf]","Obligations at least half Orig+CRai",141543.5313,2231.14015290038,"[      10,20440194]"
61978896,5791.17,0,0,2016-06-28,2015-06-15,2015-07-01,2015-06-29,1,2015,"97AK","HC1013","5895","541519","97AK","Defense","Other DoD",380,"(~1 year,~2 years]","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",403.8,403.8,403.8,2016-06-28,2016-06-28,NA,TRUE,5621.79,0,0,"   1",13.9222139673105,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Electronics, Comms, & Sensors","Electronics, Comms, & Sensors","Electronics & Communications","Electronics & Communications","Products","Products",5791.17,NA,NA,1,0,0,1,0,0,0,NA,1,0,"IDV","1","No Comp.","No Comp.","Not Urgency","FSS/GWAC",0,"Fixed-Price","FFP or No Fee",NA,NA,"Not UCA",1,5621.79,0,0,-234.42,0,0,5791.17,5388.37,NA,14.9197374938088,"[10.00,  Inf]","Obligations at least half Orig+CRai",5387.37,13.3416790490342,"[      10,20440194]"
19223238,557499.3057,0,0,2010-09-20,2009-09-21,2010-08-25,2009-09-21,1,2009,"1700","N62649","J020","336611","1700","Defense","Navy",365,"[~7 months-~1 year]","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",0,0,0,2010-09-20,2010-09-20,NA,TRUE,566607.6128,0,0,"[   3,3316]",Inf,"Ceiling Breach","[ 0.150,   Inf]","JPN","JPN","Any International","Ships & Submarines","Ships & Submarines","ERS","ERS","Services","Services",NA,557499.3057,NA,1,1,1,NA,0,1,1,557499.3057,NA,NA,"IDV","1","Comp.","1 Offer","Not Urgency","SINGLE AWARD IDC",0,"Cost-Based","Award Fee",NA,0,"Not UCA",3,570614.0127,-4006.3999,-9108.2998,0,0,0,557499.313,561506.7129,NA,Inf,"[10.00,  Inf]","No Unmodified Ceiling",557499.313,NA,NA
19223239,130433.4294,0,0,2010-09-20,2009-09-21,2010-08-25,2009-09-21,1,2009,"1700","N62649","J020","336611","1700","Defense","Navy",365,"[~7 months-~1 year]","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",0,0,0,2010-09-20,2010-09-20,NA,TRUE,140277.5595,0,0,"[   3,3316]",Inf,"Ceiling Breach","[ 0.150,   Inf]","JPN","JPN","Any International","Ships & Submarines","Ships & Submarines","ERS","ERS","Services","Services",NA,130433.4294,NA,1,1,1,NA,0,1,1,130433.4294,NA,NA,"IDV","1","Comp.","1 Offer","Not Urgency","SINGLE AWARD IDC",0,"Cost-Based","Award Fee",NA,0,"Not UCA",4,141269.4395,-991.88,-9844.1299,0,0,0,130433.4296,131426.3096,NA,Inf,"[10.00,  Inf]","No Unmodified Ceiling",130433.4296,NA,NA
3017213,9358,0,0,2009-12-16,2009-06-19,2009-08-25,2009-06-19,1,2009,"1700","N00104","4820","332911","1700","Defense","Navy",181.041666666667,"[~2 months,~7 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",800,800,800,2009-12-16,2009-12-16,NA,TRUE,8558,0,0,"   1",10.6975,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Ships & Submarines","Ships & Submarines","Other","Other","Products","Products",9358,NA,NA,1,0,0,1,0,0,0,NA,1,0,"def_detail/Pur","1","No Comp.","No Comp.","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,8558,0,0,0,0,0,9358,8559,NA,11.69625,"[10.00,  Inf]","Obligations at least half Orig+CRai",8558,10.6975,"[      10,20440194]"
18764979,3726000,0,0,2013-06-30,2012-06-28,2012-09-26,2012-06-26,1,2012,"1700","N00189","R425","541330","1700","Defense","Navy",34,"[0 months,~2 months)","[1.0e+05,1.0e+06)","[1.0e+05,1.0e+06)",374319,374319,374319,2012-07-31,2012-07-31,NA,TRUE,4117481,0,0,"   1",10.999925197492,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Other R&D and Knowledge Based","Other R&D and Knowledge Based","PAMS","PAMS","Services","Services",NA,3726000,NA,2,1,1,NA,0,1,1,3726000,NA,NA,"IDV","2","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Cost-Based","Fixed Fee",0,0,"Not UCA",1,4117481,0,0,0,0,0,4491800,4117482,NA,11.9999225259738,"[10.00,  Inf]","Obligations at least half Orig+CRai",4117481,10.999925197492,"[      10,20440194]"
19232440,37908.0217,0,0,2010-10-21,2010-06-10,2010-07-02,2010-06-10,1,2010,"1700","N66021","J015","488190","1700","Defense","Navy",366,"(~1 year,~2 years]","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",1219.09,1219.09,1219.09,2011-06-10,2011-06-10,NA,TRUE,36688.9317,0,0,"[   3,3316]",30.0953430017472,"Ceiling Breach","[ 0.150,   Inf]","JPN","JPN","Any International","Aircraft","Aircraft","ERS","ERS","Services","Services",NA,37908.0217,NA,1,1,1,NA,0,1,1,37908.0217,NA,NA,"IDV","1","Comp.","1 Offer","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",4,36688.9317,0,0,0,0,0,37908.0217,36689.9317,NA,31.0945227177649,"[10.00,  Inf]","Obligations at least half Orig+CRai",36688.9317,30.0953430017472,"[      10,20440194]"
9884278,628539253.752,1,0,2018-06-19,2009-04-27,2014-09-26,2009-04-27,1,2009,"5700","FA8102","R414","336411","5700","Defense","Air Force",249.041666666667,"[~7 months-~1 year]","[1.0e+06,3.0e+07)","[1.0e+06,1.0e+07)",7625366,7625366,7625366.01,2009-12-31,2009-12-31,NA,TRUE,238546644.03,51,226988082.2996,"[   3,3316]",31.2833041348005,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Aircraft","Aircraft","PAMS","PAMS","Services","Services",NA,631256596.4708,NA,1,0,0,1,0,0,0,NA,1,0,"IDV","1","No Comp.","No Comp.","Not Urgency","SINGLE AWARD IDC",NA,"Combination or Other","Combination",0,0,"Not UCA",262,239131753.01,-585108.98,329165137.242,35381243,-2025497.52,20789752,629482644.762,239131754.01,NA,32.3600359243608,"[10.00,  Inf]","Obligations at least half Orig+CRai",238546644.03,31.2833041348005,"[      10,20440194]"
62237225,2669.3501,0,0,2016-02-29,2015-05-19,2015-12-28,2015-05-19,1,2015,"1700","N00104","5840","334412","1700","Defense","Navy",182.041666666667,"[~2 months,~7 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",130,130,130,2015-11-16,2015-11-16,NA,TRUE,2539.3501,0,0,"   1",19.5334623076923,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Ships & Submarines","Ships & Submarines","Electronics & Communications","Electronics & Communications","Products","Products",2669.3501,NA,NA,1,0,0,0,0,0,0,NA,0,0,"def_detail/Pur","1","No Comp.","No Comp.","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",NA,NA,NA,1,2539.3501,0,0,0,0,0,2669.3501,2540.3501,NA,20.52577,"[10.00,  Inf]","Obligations at least half Orig+CRai",2539.3501,19.5334623076923,"[      10,20440194]"
25878079,21976,0,0,2013-07-12,2013-06-12,2013-07-08,2013-06-12,1,2013,"1700","N32205","J998","336611","1700","Defense","Navy",31,"[0 months,~2 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",1312,1312,1312,2013-07-12,2013-07-12,NA,TRUE,20664,0,0,"   2",15.75,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Ships & Submarines","Ships & Submarines","ERS","ERS","Services","Services",NA,21976,NA,5,0,1,0,0,0,1,21976,0,NA,"IDV","5+","Comp.","2+ Offers","Not Urgency","MULTIPLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",2,20664,0,0,0,0,0,21976,20665,NA,16.749237804878,"[10.00,  Inf]","Obligations at least half Orig+CRai",20664,15.75,"[      10,20440194]"
18172377,47142096.4352,0,0,2015-11-29,2010-04-30,2015-12-22,2010-05-01,1,2010,"97ZS","H92222","R499","541611","97ZS","Defense","Other DoD",366,"(~1 year,~2 years]","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",2500,2500,2500,2011-04-30,2011-04-30,NA,TRUE,10066584.3789,14,-3366759.6712,"[   3,3316]",4026.63375156,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Other R&D and Knowledge Based","Other R&D and Knowledge Based","PAMS","PAMS","Services","Services",NA,47142096.4352,NA,1,0,0,0,0,0,0,NA,0,0,"IDV","1","No Comp.","No Comp.","Not Urgency","MULTIPLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",4,10066584.3789,0,-3366759.6712,40439773.52,0,0,47142098.2277,10066585.3789,NA,4027.63335156,"[10.00,  Inf]","Obligations at least half Orig+CRai",10066584.3789,4026.63375156,"[      10,20440194]"
27250892,5500,0,0,2014-02-21,2011-06-23,2014-02-21,2011-06-23,1,2011,"1700","N00104","1140","811310","1700","Defense","Navy",1,"[0 months,~2 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",250,250,250,2011-06-23,2011-06-23,NA,TRUE,5250,0,0,"   1",21,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Ships & Submarines","Ships & Submarines","Launchers & Munitions","Launchers & Munitions","Products","Products",5500,NA,NA,1,0,0,1,0,0,0,NA,1,0,"def_detail/Pur","1","No Comp.","No Comp.","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,5250,0,0,0,0,0,5500,5251,NA,21.996,"[10.00,  Inf]","Obligations at least half Orig+CRai",5250,21,"[      10,20440194]"
62237145,4350.0002,0,0,2015-12-01,2015-03-10,2015-10-06,2015-03-10,1,2015,"1700","N00104","6625","334412","1700","Defense","Navy",91,"[~2 months,~7 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",0.03,0.03,0.03,2015-06-08,2015-06-08,NA,TRUE,4349.9702,0,0,"   1",144999.006666667,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Ships & Submarines","Ships & Submarines","Other","Other","Products","Products",4350.0002,NA,NA,1,0,0,0,0,0,0,NA,0,0,"def_detail/Pur","1","No Comp.","No Comp.","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,4349.9702,0,0,0,0,0,4350.0002,4350.9702,NA,144966.673333333,"[10.00,  Inf]","Obligations at least half Orig+CRai",4349.9702,144999.006666667,"[      10,20440194]"
27769647,3935.6,0,0,2014-11-26,2014-08-28,2015-02-18,2014-08-28,1,2014,"97AS","SP4500","S222","562211","97AS","Defense","DLA",91.0416666666667,"[~2 months,~7 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",90,90,90,2014-11-26,2014-11-26,NA,TRUE,3845.6,0,0,"[   3,3316]",42.7288888888889,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","FRS&C","FRS&C","Services","Services",NA,3935.6,NA,6,0,1,NA,0,0,1,3935.6,NA,NA,"IDV","5+","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",3,3845.6,0,0,0,0,0,3935.6,3846.6,NA,43.7177777777778,"[10.00,  Inf]","Obligations at least half Orig+CRai",3845.6,42.7288888888889,"[      10,20440194]"
19100692,486804,0,0,2009-03-31,2008-03-05,2008-09-24,2008-03-05,1,2008,"1700","N69450","S202","561621","1700","Defense","Navy",37.9583333333333,"[0 months,~2 months)","[1.5e+04,1.0e+05)","[1.5e+04,1.0e+05)",22950,22950,22950,2008-04-11,2008-04-11,NA,TRUE,463854,0,0,"   2",20.2115032679739,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","FRS&C","FRS&C","Services","Services",NA,486804,NA,1,1,1,NA,0,1,1,486804,NA,NA,"IDV","1","Comp.","1 Offer","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",2,463854,0,0,0,0,0,486804,463855,NA,21.2114596949891,"[10.00,  Inf]","Obligations at least half Orig+CRai",463854,20.2115032679739,"[      10,20440194]"
3260370,15338,0,0,2014-06-05,2010-05-25,2010-07-01,2010-05-25,1,2010,"1700","N00383","6130","335312","1700","Defense","Navy",366,"(~1 year,~2 years]","[1.5e+04,1.0e+05)","[1.5e+04,1.0e+05)",32593,32593,32593,2011-05-25,2011-05-25,NA,TRUE,1242400,0,0,"   1",38.1186144264106,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Aircraft","Aircraft","Engines & Power Plants","Engines & Power Plants","Products","Products",15338,NA,NA,1,0,0,1,0,0,0,NA,1,0,"def_detail/Pur","1","No Comp.","No Comp.","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,1242400,0,0,-4831,0,0,1270162,1237570,NA,39.1185837449759,"[10.00,  Inf]","Other Unexplained 10x Ceiling Breach",1237569,37.9703924155493,"[      10,20440194]"
3032257,32306,0,0,2013-03-01,2012-03-14,2012-10-16,2012-03-14,1,2012,"1700","N00104","2835","333611","1700","Defense","Navy",62,"[~2 months,~7 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",500,500,500,2012-05-14,2012-05-14,NA,TRUE,31806,0,0,"   2",63.612,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Ships & Submarines","Ships & Submarines","Engines & Power Plants","Engines & Power Plants","Products","Products",32306,NA,NA,1,0,0,0,0,0,0,NA,0,0,"def_detail/Pur","1","No Comp.","No Comp.","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",NA,1,"UCA",2,31806,0,0,0,0,0,32306,31807,NA,64.61,"[10.00,  Inf]","Obligations at least half Orig+CRai",31806,63.612,"[      10,20440194]"
3032127,208674.92,0,0,2013-08-09,2012-01-31,2012-11-01,2012-01-31,1,2012,"1700","N00104","3010","333612","1700","Defense","Navy",90.9583333333333,"[~2 months,~7 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",7800,7800,7800,2012-04-30,2012-04-30,NA,TRUE,200874.92,0,0,"   1",25.7531948717949,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Ships & Submarines","Ships & Submarines","Ground Vehicles","Ground Vehicles","Products","Products",208674.92,NA,NA,1,1,1,NA,0,1,1,208674.92,NA,NA,"def_detail/Pur","1","Comp.","1 Offer","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",NA,1,"UCA",1,200874.92,0,0,0,0,0,208674.92,200875.92,NA,26.7530666666667,"[10.00,  Inf]","Obligations at least half Orig+CRai",200874.92,25.7531948717949,"[      10,20440194]"
9302040,6535411,0,0,2011-08-17,2008-08-07,2011-09-01,2008-08-07,1,2008,"2100","W912DY","R425","236220","2100","Defense","Army",178.041666666667,"[~2 months,~7 months)","[1.5e+04,1.0e+05)","[1.5e+04,1.0e+05)",30333,30333,30333,2009-01-31,2009-01-31,NA,TRUE,6451275,0,0,"[   3,3316]",212.681732766294,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Other R&D and Knowledge Based","Other R&D and Knowledge Based","PAMS","PAMS","Services","Services",NA,6535411,NA,2,0,1,0,0,0,1,6535411,0,NA,"IDV","2","Comp.","2+ Offers","Not Urgency","MULTIPLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",7,6604396,-153121,53803,0,0,0,6535411,6604397,NA,218.729700326377,"[10.00,  Inf]","Obligations at least half Orig+CRai",6451275,212.681732766294,"[      10,20440194]"
3406094,737130.375,0,0,2010-05-07,2008-09-17,2011-09-15,2008-09-17,1,2008,"1700","N4523A","1925","336611","1700","Defense","Navy",550,"(~1 year,~2 years]","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",0,0,0,2010-03-20,2010-03-20,NA,TRUE,22786,8,709344.375,"   2",Inf,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Ships & Submarines","Ships & Submarines","Ships","Ships","Products","Products",737130.375,NA,NA,2,0,1,NA,0,0,1,737130.375,NA,NA,"def_detail/Pur","2","Comp.","2+ Offers","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",2,22786,0,714344.375,0,0,0,737130.375,22787,NA,Inf,"[10.00,  Inf]","No Unmodified Ceiling",22786,NA,NA
