fiscal_year	contractingofficeagencyid	ContractingOfficeID	ContractingOfficeName	ContractingAgencyText	fundingrequestingagencyid	fundingrequestingofficeid	ProductOrServiceCode	PlatformPortfolio	ProjectID	majorprogramcode	VehicleClassification	CompetitionClassification	ClassifyNumberOfOffers	informationtechnologycommercialitemcategory	commercialitemacquisitionprocedures	commercialitemtestprogram	PricingUCA	VendorSize	fundedbyforeignentity	PlaceISOalpha3	pop_state_code	placeofperformancezipcode	VendorISOalpha3	VendorStateCode	OriginISOalpha3	placeofmanufacture	IsSiliconValley	majorprogramcode	IsZipTraditionalSiliconValley	EntityText	EntityID	vendorname	EntityVendorName	descriptionofcontractrequirement	contract_transaction_unique_key	contract_award_unique_key	obligatedAmount	numberOfActions
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Small	X	NULL			USA	NY	NULL		NULL		NULL	051550991	1192806	AEROCINE VENTURES, INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_-NONE-_FA861221D0102_0_-NONE-_-NONE-	CONT_IDV_FA861221D0102_9700	0.0000	NULL
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	100+ Offers	Z	D	N	FFP	Small	X	USA	NY	113722120	USA	NY	USA	C	NULL		NULL	051550991	1192806	AEROCINE VENTURES, INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_9700_FA861221F0604_0_FA861221D0102_0	CONT_AWD_FA861221F0604_9700_FA861221D0102_9700	2000.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Small	X	NULL			USA	TX	NULL		NULL		NULL	058479934	1193037	HYPERGIANT GALACTIC SYSTEMS, INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_-NONE-_FA861221D0148_0_-NONE-_-NONE-	CONT_IDV_FA861221D0148_9700	0.0000	NULL
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	100+ Offers	Z	D	N	FFP	Small	X	USA	TX	787013089	USA	TX	USA	C	NULL		NULL	058479934	1193037	HYPERGIANT GALACTIC SYSTEMS, INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_9700_FA861221F0652_0_FA861221D0148_0	CONT_AWD_FA861221F0652_9700_FA861221D0148_9700	3800.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	100+ Offers	Z	D	N	FFP	Small	X	USA	TX	787013089	USA	TX	USA	C	NULL		NULL	058479934	1193037	HYPERGIANT GALACTIC SYSTEMS, INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_9700_FA861221F80652_0_FA861221D0148_0	CONT_AWD_FA861221F80652_9700_FA861221D0148_9700	3800.0000	1
2020	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	25-99 Offers	Z	D	0	FFP	Medium <1B	X	USA	VA	201513856	USA	VA	USA	C	NULL		NULL	079445471	1193923	STRATEGIC MISSION ELEMENTS, INCORPORATED	NULL	PROGRAM OVERVIEW	9700_9700_FA861220F0545_0_FA861220D0045_0	CONT_AWD_FA861220F0545_9700_FA861220D0045_9700	3800.0000	1
2020	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	25-99 Offers		D	0	FFP	Medium <1B	X	USA	VA	201513856	USA	VA	USA	C	NULL		NULL	079445471	1193923	STRATEGIC MISSION ELEMENTS, INCORPORATED	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_9700_FA861220F0545_P00001_FA861220D0045_0	CONT_AWD_FA861220F0545_9700_FA861220D0045_9700	0.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Small	X	NULL			USA	CA	NULL		NULL		NULL	079888646	1194189	UMBRA LAB, INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_-NONE-_FA861221D0164_0_-NONE-_-NONE-	CONT_IDV_FA861221D0164_9700	0.0000	NULL
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	100+ Offers	Z	D	N	FFP	Small	X	USA	CA	931017602	USA	CA	USA	C	NULL		NULL	079888646	1194189	UMBRA LAB, INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_9700_FA861221F0668_0_FA861221D0164_0	CONT_AWD_FA861221F0668_9700_FA861221D0164_9700	3800.0000	1
2020	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	25-99 Offers	Z	D	0	FFP	Small	X	USA	CA	951132029	USA	CA	USA	C	NULL		NULL	079995785	1194252	COGNIAC CORPORATION	NULL	PROGRAM OVERVIEW	9700_9700_FA861220F0552_0_FA861220D0052_0	CONT_AWD_FA861220F0552_9700_FA861220D0052_9700	3420.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2254		MULTIPLE AWARD IDC	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	25-99 Offers		D	N	FFP	Small	X	NULL			USA	CA	NULL		NULL		NULL	079995785	1194252	COGNIAC CORPORATION	NULL	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_-NONE-_FA861220D0052_P00001_-NONE-_-NONE-	CONT_IDV_FA861220D0052_9700	0.0000	NULL
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Small	X	NULL			USA	MA	NULL		NULL		NULL	080011167	1194266	KINNAMI SOFTWARE CORPORATION	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_-NONE-_FA861221D0136_0_-NONE-_-NONE-	CONT_IDV_FA861221D0136_9700	0.0000	NULL
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Small	X	NULL			USA	MA	NULL		NULL		NULL	080011167	1194266	KINNAMI SOFTWARE CORPORATION	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_-NONE-_FA861221D0136_P00001_-NONE-_-NONE-	CONT_IDV_FA861221D0136_9700	0.0000	NULL
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	100+ Offers	Z	D	N	FFP	Small	X	USA	MA	021848155	USA	MA	USA	C	NULL		NULL	080011167	1194266	KINNAMI SOFTWARE CORPORATION	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_9700_FA861221F0638_0_FA861221D0136_0	CONT_AWD_FA861221F0638_9700_FA861221D0136_9700	3100.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	100+ Offers	Z	D	N	FFP	Small	X	USA	TX	775783279	USA	TX	USA	C	NULL		NULL	081084615	1195401	COGNITIVE SPACE, INC	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_9700_FA861221F0615_0_FA861221D0113_0	CONT_AWD_FA861221F0615_9700_FA861221D0113_9700	2829.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Small	X	NULL			USA	TX	NULL		NULL		NULL	081084615	1195401	COGNITIVE SPACE, INC	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_-NONE-_FA861221D0113_0_-NONE-_-NONE-	CONT_IDV_FA861221D0113_9700	0.0000	NULL
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2254		MULTIPLE AWARD IDC	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	25-99 Offers		D	N	FFP	Small	X	NULL			USA	OH	NULL		NULL		NULL	081210384	1195544	HELLEBORE CONSULTING GROUP, LLC	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_-NONE-_FA861220D0013_P00002_-NONE-_-NONE-	CONT_IDV_FA861220D0013_9700	0.0000	NULL
2020	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	25-99 Offers		D	0	FFP	Small	X	USA	OH	453731460	USA	OH	USA	C	NULL		NULL	081210384	1195544	HELLEBORE CONSULTING GROUP, LLC	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_9700_FA861220F0513_P00001_FA861220D0013_0	CONT_AWD_FA861220F0513_9700_FA861220D0013_9700	0.0000	1
2020	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	25-99 Offers	Z	D	0	FFP	Small	X	USA	OH	453731460	USA	OH	USA	C	NULL		NULL	081210384	1195544	HELLEBORE CONSULTING GROUP, LLC	NULL	ADVANCED BATTLE MANAGEMENT POST AWARD CONFERENCE	9700_9700_FA861220F0513_0_FA861220D0013_0	CONT_AWD_FA861220F0513_9700_FA861220D0013_9700	1000.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	FA8612	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Small	X	NULL			USA	DC	NULL		NULL		NULL	100653409	1196344	REBELLION DEFENSE, INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_-NONE-_FA861221D0082_P00001_-NONE-_-NONE-	CONT_IDV_FA861221D0082_9700	0.0000	NULL
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Small	X	NULL			USA	DC	NULL		NULL		NULL	100653409	1196344	REBELLION DEFENSE, INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_-NONE-_FA861221D0082_0_-NONE-_-NONE-	CONT_IDV_FA861221D0082_9700	0.0000	NULL
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	100+ Offers	Z	D	N	FFP	Small	X	USA	DC	200014593	USA	DC	USA	C	NULL		NULL	100653409	1196344	REBELLION DEFENSE, INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_9700_FA861221F0582_0_FA861221D0082_0	CONT_AWD_FA861221F0582_9700_FA861221D0082_9700	3800.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Small	X	NULL			USA	OH	NULL		NULL		NULL	116923022	1196900	DATANCHOR INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_-NONE-_FA861221D0088_0_-NONE-_-NONE-	CONT_IDV_FA861221D0088_9700	0.0000	NULL
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	100+ Offers	Z	D	N	FFP	Small	X	USA	OH	432152929	USA	OH	USA	C	NULL		NULL	116923022	1196900	DATANCHOR INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_9700_FA861221F0588_0_FA861221D0088_0	CONT_AWD_FA861221F0588_9700_FA861221D0088_9700	1000.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Small	X	NULL			USA	OH	NULL		NULL		NULL	116923022	1196900	DATANCHOR INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_-NONE-_FA861221D0088_P00001_-NONE-_-NONE-	CONT_IDV_FA861221D0088_9700	0.0000	NULL
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Small	X	NULL			USA	VA	NULL		NULL		NULL	117074826	1197363	DANBURY ENTERPRISES LLC	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_-NONE-_FA861221D0118_0_-NONE-_-NONE-	CONT_IDV_FA861221D0118_9700	0.0000	NULL
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	100+ Offers	Z	D	N	FFP	Small	X	USA	VA	222011613	USA	VA	USA	C	NULL		NULL	117074826	1197363	DANBURY ENTERPRISES LLC	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_9700_FA861221F0620_0_FA861221D0118_0	CONT_AWD_FA861221F0620_9700_FA861221D0118_9700	2050.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2254		MULTIPLE AWARD IDC	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	25-99 Offers		D	N	FFP	Medium <1B	X	NULL			USA	CA	NULL		NULL		NULL	117416688	1198707	PACIFIC DEFENSE STRATEGIES, INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_-NONE-_FA861220D0040_P00001_-NONE-_-NONE-	CONT_IDV_FA861220D0040_9700	0.0000	NULL
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2254		MULTIPLE AWARD IDC	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	25-99 Offers		D	N	FFP	Medium <1B	X	NULL			USA	CA	NULL		NULL		NULL	117416688	1198707	PACIFIC DEFENSE STRATEGIES, INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_-NONE-_FA861220D0040_P00002_-NONE-_-NONE-	CONT_IDV_FA861220D0040_9700	0.0000	NULL
2020	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	25-99 Offers	Z	D	0	FFP	Medium <1B	X	USA	CA	902455062	USA	CA	USA	C	NULL		NULL	117416688	1198707	PACIFIC DEFENSE STRATEGIES, INC.	NULL	PROGRAM OVERVIEW	9700_9700_FA861220F0540_0_FA861220D0040_0	CONT_AWD_FA861220F0540_9700_FA861220D0040_9700	2698.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2254		MULTIPLE AWARD IDC	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	25-99 Offers		D	N	FFP	Small	X	NULL			USA	OH	NULL		NULL		NULL	117466845	1198949	GREY WOLF AEROSPACE LLC	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_-NONE-_FA861220D0071_P00001_-NONE-_-NONE-	CONT_IDV_FA861220D0071_9700	0.0000	NULL
2020	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	25-99 Offers	Z	D	0	FFP	Small	X	USA	OH	430153848	USA	OH	USA	C	NULL		NULL	117466845	1198949	GREY WOLF AEROSPACE LLC	NULL	PROGRAM OVERVIEW	9700_9700_FA861220F0571_0_FA861220D0071_0	CONT_AWD_FA861220F0571_9700_FA861220D0071_9700	3800.0000	1
2020	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	25-99 Offers	Z	D	0	FFP	Medium <1B	X	USA	VA	201911440	USA	VA	USA	C	NULL		NULL	371655857	1200780	SES GOVERNMENT SOLUTIONS, INC.	NULL	PRPGRAM OVERVIEW	9700_9700_FA861220F0574_0_FA861220D0074_0	CONT_AWD_FA861220F0574_9700_FA861220D0074_9700	3484.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Small	X	NULL			USA	MD	NULL		NULL		NULL	079930045	1206769	RACKNER, INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_-NONE-_FA861221D0156_0_-NONE-_-NONE-	CONT_IDV_FA861221D0156_9700	0.0000	NULL
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	100+ Offers	Z	D	N	FFP	Small	X	USA	MD	209103816	USA	MD	USA	C	NULL		NULL	079930045	1206769	RACKNER, INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_9700_FA861221F0660_0_FA861221D0156_0	CONT_AWD_FA861221F0660_9700_FA861221D0156_9700	3400.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Small	X	NULL			USA	CA	NULL		NULL		NULL	081368301	1208142	NXM LABS, INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_-NONE-_FA861221D0152_0_-NONE-_-NONE-	CONT_IDV_FA861221D0152_9700	0.0000	NULL
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	100+ Offers	Z	D	N	FFP	Small	X	USA	CA	940402586	USA	CA	USA	C	NULL		NULL	081368301	1208142	NXM LABS, INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_9700_FA861221F0656_0_FA861221D0152_0	CONT_AWD_FA861221F0656_9700_FA861221D0152_9700	3800.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	100+ Offers	Z	D	N	FFP	Small	X	USA	MD	208144426	USA	MD	USA	C	NULL		NULL	117331583	1210055	GOVERNMENT RESEARCH SPECIALISTS LLC	NULL	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_9700_FA861221F0649_0_FA861221D0145_0	CONT_AWD_FA861221F0649_9700_FA861221D0145_9700	1000.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Small	X	NULL			USA	MD	NULL		NULL		NULL	117331583	1210055	GOVERNMENT RESEARCH SPECIALISTS LLC	NULL	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_-NONE-_FA861221D0145_0_-NONE-_-NONE-	CONT_IDV_FA861221D0145_9700	0.0000	NULL
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Small	X	NULL			USA	CA	NULL		NULL		NULL	117469389	1210427	SLICEUP, INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_-NONE-_FA861221D0160_0_-NONE-_-NONE-	CONT_IDV_FA861221D0160_9700	0.0000	NULL
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	100+ Offers	Z	D	N	FFP	Small	X	USA	CA	945834323	USA	CA	USA	C	NULL		NULL	117469389	1210427	SLICEUP, INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_9700_FA861221F0664_0_FA861221D0160_0	CONT_AWD_FA861221F0664_9700_FA861221D0160_9700	3120.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Small	X	NULL			USA	MO	NULL		NULL		NULL	827732798	1215963	SHERPA LLC	NULL	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_-NONE-_FA861221D0134_0_-NONE-_-NONE-	CONT_IDV_FA861221D0134_9700	0.0000	NULL
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	100+ Offers	Z	D	N	FFP	Small	X	USA	MO	631441493	USA	MO	USA	C	NULL		NULL	827732798	1215963	SHERPA LLC	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_9700_FA861221F0636_0_FA861221D0134_0	CONT_AWD_FA861221F0636_9700_FA861221D0134_9700	1000.0000	1
2020	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	25-99 Offers	Z	D	0	FFP	Medium <1B	X	USA	CA	900561664	USA	CA	USA	C	NULL		NULL	LINQUEST	1216957	LINQUEST CORPORATION	NULL	PROGRAM OVERVIEW	9700_9700_FA861220F0556_0_FA861220D0056_0	CONT_AWD_FA861220F0556_9700_FA861220D0056_9700	3053.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	100+ Offers	Z	D	N	FFP	Small	X	USA	DC	200033711	USA	DC	USA	C	NULL		NULL	164563582	395964	GREYSTONES CONSULTING GROUP, LLC	NULL	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_9700_FA861221F0648_0_FA861221D0144_0	CONT_AWD_FA861221F0648_9700_FA861221D0144_9700	2165.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Small	X	NULL			USA	DC	NULL		NULL		NULL	164563582	395964	GREYSTONES CONSULTING GROUP, LLC	NULL	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_-NONE-_FA861221D0144_0_-NONE-_-NONE-	CONT_IDV_FA861221D0144_9700	0.0000	NULL
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Small	X	NULL			USA	TX	NULL		NULL		NULL	043612924	1192593	PARASANTI INC	NULL	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_-NONE-_FA861221D0153_0_-NONE-_-NONE-	CONT_IDV_FA861221D0153_9700	0.0000	NULL
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	100+ Offers	Z	D	N	FFP	Small	X	USA	TX	752095005	USA	TX	USA	C	NULL		NULL	043612924	1192593	PARASANTI INC	NULL	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_9700_FA861221F0657_0_FA861221D0153_0	CONT_AWD_FA861221F0657_9700_FA861221D0153_9700	3400.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	100+ Offers	Z	D	N	FFP	Small	X	USA	VA	201473876	USA	VA	USA	C	NULL		NULL	147794171	332326	CIS SECURE COMPUTING, INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_9700_FA861221F0614_0_FA861221D0112_0	CONT_AWD_FA861221F0614_9700_FA861221D0112_9700	2710.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Small	X	NULL			USA	VA	NULL		NULL		NULL	147794171	332326	CIS SECURE COMPUTING, INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_-NONE-_FA861221D0112_0_-NONE-_-NONE-	CONT_IDV_FA861221D0112_9700	0.0000	NULL
