"CSIScontractID","Action_Obligation","IsClosed","IsTerminated","LastCurrentCompletionDate","MinOfSignedDate","MaxBoostDate","MinOfEffectiveDate","IsComplete","StartFiscal_Year","topContractingOfficeAgencyID","topContractingOfficeID","topProductOrServiceCode","topPrincipalNAICScode","AgencyID","Customer","SubCustomer","UnmodifiedDays","qDuration","qLowCeiling","qHighCeiling","UnmodifiedContractObligatedAmount","UnmodifiedBase","UnmodifiedCeiling","UnmodifiedCurrentCompletionDate","UnmodifiedUltimateCompletionDate","UnmodifiedLastDateToOrder","IsModified","ChangeOrderBaseAndAllOptionsValue","SumOfisNewWork","NewWorkBaseAndAllOptionsValue","qNChg","pChangeOrderUnmodifiedBaseAndAll","CBre","qCRais","PlaceCountryISO3","UnmodifiedPlaceCountryISO3","AnyPlaceInternational","PlatformPortfolio","UnmodifiedPlatformPortfolio","ProductOrServiceArea","UnmodifiedProductOrServiceArea","SimpleArea","UnmodifiedSimpleArea","ObligatedAmountIsProducts","ObligatedAmountIsServices","ObligatedAmountIsRnD","UnmodifiedNumberOfOffersReceived","UnmodifiedIsFullAndOpen","UnmodifiedIsSomeCompetition","UnmodifiedIsOnlyOneSource","UnmodifiedIsUrgency","IsFullAndOpen","IsSomeCompetition","ObligatedAmountIsSomeCompetition","IsOnlyOneSource","IsFollowonToCompetedAction","IsIDV","Offr","Comp","EffComp","Urg","Veh","IsIncentive","FxCb","Fee","IsUCA","UnmodifiedIsUCA","UCA","SumOfisChangeOrder","ChangeOrderCeilingGrowth","ChangeOrderCeilingRescision","SteadyScopeCeilingModification","AdminCeilingModification","EndingCeilingModification","OtherCeilingModification","p_CBre","Why_Outlier","p_ChangeOrderCeilingGrowth"
24618439,11288383,0,0,2015-06-30,2007-11-01,2014-09-02,2007-11-01,1,2008,"2100","W911NF","AZ11","541990","2100","Defense","Army",366,"(~1 year,~2 years]","[1.0e+05,1.0e+06)","[1.0e+05,1.0e+06)",24072,202422,202422,2008-10-31,2008-10-31,NA,TRUE,3703881,7,7787953,"[   3,3316]",18.2978184189466,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Other R&D and Knowledge Based","Other R&D and Knowledge Based","R&D","R&D","R&D","R&D",NA,NA,11288383,1,0,0,0,0,0,0,NA,0,0,"IDV","1","No Comp.","No Comp.","Not Urgency","SINGLE AWARD IDC",0,"Cost-Based","Fixed Fee",0,0,"Not UCA",8,3703881,0,-385098,0,0,7787953,19.2978134787721,"Obligations at least half Orig+CRai",19.2978134787721
8341273,2609749.935,1,0,2025-12-31,2007-09-26,2013-06-18,2007-09-26,1,2007,"2100","W912GB","Z141","541310","2100","Defense","Army",1192.04166666667,"(~2 years+]","[1.0e+05,1.0e+06)","[1.0e+05,1.0e+06)",107735,107735,107735,2010-12-30,2010-12-30,NA,TRUE,2512346.315,0,0,"[   3,3316]",23.3196854782568,"Ceiling Breach","[ 0.150,   Inf]","DEU","DEU","Any International","Facilities and Construction","Facilities and Construction","FRS&C","FRS&C","Services","Services",NA,2609749.935,NA,2,1,1,NA,0,1,1,2609749.935,NA,NA,"def_detail/Pur","2","Comp.","2+ Offers","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",5,3522396.5025,-1010050.1875,0,0,-3208.38,0,33.6949970065438,"Obligations at least half Orig+CRai",33.6949970065438
19034444,11152,0,0,2009-01-28,2008-07-02,2009-01-09,2008-07-02,1,2008,"1700","N40085","Z199","236220","1700","Defense","Navy",181.041666666667,"[~2 months,~7 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",0,0,0,2008-12-29,2008-12-29,NA,TRUE,11152,0,0,"   1",Inf,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","FRS&C","FRS&C","Services","Services",NA,11152,NA,6,0,1,0,0,0,1,11152,0,NA,"IDV","5+","Comp.","2+ Offers","Not Urgency","MULTIPLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,11152,0,0,0,0,0,Inf,"No Unmodified Ceiling",Inf
60559391,141606.9713,0,0,2015-07-07,2015-05-26,2015-06-04,2015-05-26,1,2015,"97AS","SPE4A6","6830","325120","97AS","Defense","DLA",8,"[0 months,~2 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",63.44,63.44,63.44,2015-06-02,2015-06-02,NA,TRUE,141543.5313,0,0,"   1",2231.14015290038,"Ceiling Breach","[ 0.150,   Inf]","ARE","ARE","Any International","Other Products","Other Products","Other","Other","Products","Products",141606.9713,NA,NA,2,1,1,NA,0,1,1,141606.9713,NA,NA,"IDV","2","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","Other Fee",0,0,"Not UCA",1,141543.5313,0,0,0,0,0,2232.12438997478,"Obligations at least half Orig+CRai",2232.12438997478
7900945,2451,0,0,2007-08-24,2007-08-07,2007-09-26,2007-08-07,1,2007,"2100","W25G1V","5962","334416","2100","Defense","Army",18,"[0 months,~2 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",85,85,85,2007-08-24,2007-08-24,NA,TRUE,2366,0,0,"   1",27.8352941176471,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Electronics, Comms, & Sensors","Electronics, Comms, & Sensors","Electronics & Communications","Electronics & Communications","Products","Products",2451,NA,NA,1,1,1,NA,0,1,1,2451,NA,NA,"def_detail/Pur","1","Comp.","1 Offer","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,2366,0,0,0,0,0,28.8235294117647,"Obligations at least half Orig+CRai",28.8235294117647
61978896,5791.17,0,0,2016-06-28,2015-06-15,2015-07-01,2015-06-29,1,2015,"97AK","HC1013","5895","541519","97AK","Defense","Other DoD",380,"(~1 year,~2 years]","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",403.8,403.8,403.8,2016-06-28,2016-06-28,NA,TRUE,5621.79,0,0,"   1",13.9222139673105,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Electronics, Comms, & Sensors","Electronics, Comms, & Sensors","Electronics & Communications","Electronics & Communications","Products","Products",5791.17,NA,NA,1,0,0,1,0,0,0,NA,1,0,"IDV","1","No Comp.","No Comp.","Not Urgency","FSS/GWAC",0,"Fixed-Price","FFP or No Fee",NA,NA,"Not UCA",1,5621.79,0,0,-234.42,0,0,14.9197374938088,"Obligations at least half Orig+CRai",14.9197374938088
19223238,557499.3057,0,0,2010-09-20,2009-09-21,2010-08-25,2009-09-21,1,2009,"1700","N62649","J020","336611","1700","Defense","Navy",365,"[~7 months-~1 year]","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",0,0,0,2010-09-20,2010-09-20,NA,TRUE,566607.6128,0,0,"[   3,3316]",Inf,"Ceiling Breach","[ 0.150,   Inf]","JPN","JPN","Any International","Ships & Submarines","Ships & Submarines","ERS","ERS","Services","Services",NA,557499.3057,NA,1,1,1,NA,0,1,1,557499.3057,NA,NA,"IDV","1","Comp.","1 Offer","Not Urgency","SINGLE AWARD IDC",0,"Cost-Based","Award Fee",NA,0,"Not UCA",3,570614.0127,-4006.3999,-9108.2998,0,0,0,Inf,"No Unmodified Ceiling",Inf
19223239,130433.4294,0,0,2010-09-20,2009-09-21,2010-08-25,2009-09-21,1,2009,"1700","N62649","J020","336611","1700","Defense","Navy",365,"[~7 months-~1 year]","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",0,0,0,2010-09-20,2010-09-20,NA,TRUE,140277.5595,0,0,"[   3,3316]",Inf,"Ceiling Breach","[ 0.150,   Inf]","JPN","JPN","Any International","Ships & Submarines","Ships & Submarines","ERS","ERS","Services","Services",NA,130433.4294,NA,1,1,1,NA,0,1,1,130433.4294,NA,NA,"IDV","1","Comp.","1 Offer","Not Urgency","SINGLE AWARD IDC",0,"Cost-Based","Award Fee",NA,0,"Not UCA",4,141269.4395,-991.88,-9844.1299,0,0,0,Inf,"No Unmodified Ceiling",Inf
24658760,61369791.4572,0,0,2014-08-22,2007-09-10,2011-07-19,2007-09-01,1,2007,"2100","W911SG","AD95","561210","2100","Defense","Army",387,"(~1 year,~2 years]","[1.0e+05,1.0e+06)","[1.0e+05,1.0e+06)",597551,597551,597551,2008-09-30,2008-09-30,NA,TRUE,8454658.1875,9,20126528.6394,"[   3,3316]",14.1488478598479,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Other R&D and Knowledge Based","Other R&D and Knowledge Based","R&D","R&D","R&D","R&D",NA,NA,61369791.4572,5,0,1,0,0,0,1,61369791.4572,0,NA,"IDV","5+","Comp.","2+ Offers","Not Urgency","MULTIPLE AWARD IDC",0,"Cost-Based","Other Fee",0,0,"Not UCA",30,17858296.4375,-9403638.25,45837118.8035,6850754.875,0,0,30.8858096421895,"Obligations at least half Orig+CRai",30.8858096421895
3017213,9358,0,0,2009-12-16,2009-06-19,2009-08-25,2009-06-19,1,2009,"1700","N00104","4820","332911","1700","Defense","Navy",181.041666666667,"[~2 months,~7 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",800,800,800,2009-12-16,2009-12-16,NA,TRUE,8558,0,0,"   1",10.6975,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Ships & Submarines","Ships & Submarines","Other","Other","Products","Products",9358,NA,NA,1,0,0,1,0,0,0,NA,1,0,"def_detail/Pur","1","No Comp.","No Comp.","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,8558,0,0,0,0,0,11.69625,"Obligations at least half Orig+CRai",11.69625
18764979,3726000,0,0,2013-06-30,2012-06-28,2012-09-26,2012-06-26,1,2012,"1700","N00189","R425","541330","1700","Defense","Navy",34,"[0 months,~2 months)","[1.0e+05,1.0e+06)","[1.0e+05,1.0e+06)",374319,374319,374319,2012-07-31,2012-07-31,NA,TRUE,4117481,0,0,"   1",10.999925197492,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Other R&D and Knowledge Based","Other R&D and Knowledge Based","PAMS","PAMS","Services","Services",NA,3726000,NA,2,1,1,NA,0,1,1,3726000,NA,NA,"IDV","2","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Cost-Based","Fixed Fee",0,0,"Not UCA",1,4117481,0,0,0,0,0,11.9999225259738,"Obligations at least half Orig+CRai",11.9999225259738
19232440,37908.0217,0,0,2010-10-21,2010-06-10,2010-07-02,2010-06-10,1,2010,"1700","N66021","J015","488190","1700","Defense","Navy",366,"(~1 year,~2 years]","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",1219.09,1219.09,1219.09,2011-06-10,2011-06-10,NA,TRUE,36688.9317,0,0,"[   3,3316]",30.0953430017472,"Ceiling Breach","[ 0.150,   Inf]","JPN","JPN","Any International","Aircraft","Aircraft","ERS","ERS","Services","Services",NA,37908.0217,NA,1,1,1,NA,0,1,1,37908.0217,NA,NA,"IDV","1","Comp.","1 Offer","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",4,36688.9317,0,0,0,0,0,31.0945227177649,"Obligations at least half Orig+CRai",31.0945227177649
9884278,628539253.752,1,0,2018-06-19,2009-04-27,2014-09-26,2009-04-27,1,2009,"5700","FA8102","R414","336411","5700","Defense","Air Force",249.041666666667,"[~7 months-~1 year]","[1.0e+06,3.0e+07)","[1.0e+06,1.0e+07)",7625366,7625366,7625366.01,2009-12-31,2009-12-31,NA,TRUE,238546644.03,51,226988082.2996,"[   3,3316]",31.2833041348005,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Aircraft","Aircraft","PAMS","PAMS","Services","Services",NA,631256596.4708,NA,1,0,0,1,0,0,0,NA,1,0,"IDV","1","No Comp.","No Comp.","Not Urgency","SINGLE AWARD IDC",NA,"Combination or Other","Combination",0,0,"Not UCA",262,239131753.01,-585108.98,329165137.242,35381243,-2025497.52,20789752,32.3600359243608,"Obligations at least half Orig+CRai",32.3600359243608
62237225,2669.3501,0,0,2016-02-29,2015-05-19,2015-12-28,2015-05-19,1,2015,"1700","N00104","5840","334412","1700","Defense","Navy",182.041666666667,"[~2 months,~7 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",130,130,130,2015-11-16,2015-11-16,NA,TRUE,2539.3501,0,0,"   1",19.5334623076923,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Ships & Submarines","Ships & Submarines","Electronics & Communications","Electronics & Communications","Products","Products",2669.3501,NA,NA,1,0,0,0,0,0,0,NA,0,0,"def_detail/Pur","1","No Comp.","No Comp.","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",NA,NA,NA,1,2539.3501,0,0,0,0,0,20.52577,"Obligations at least half Orig+CRai",20.52577
25878079,21976,0,0,2013-07-12,2013-06-12,2013-07-08,2013-06-12,1,2013,"1700","N32205","J998","336611","1700","Defense","Navy",31,"[0 months,~2 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",1312,1312,1312,2013-07-12,2013-07-12,NA,TRUE,20664,0,0,"   2",15.75,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Ships & Submarines","Ships & Submarines","ERS","ERS","Services","Services",NA,21976,NA,5,0,1,0,0,0,1,21976,0,NA,"IDV","5+","Comp.","2+ Offers","Not Urgency","MULTIPLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",2,20664,0,0,0,0,0,16.749237804878,"Obligations at least half Orig+CRai",16.749237804878
18172377,47142096.4352,0,0,2015-11-29,2010-04-30,2015-12-22,2010-05-01,1,2010,"97ZS","H92222","R499","541611","97ZS","Defense","Other DoD",366,"(~1 year,~2 years]","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",2500,2500,2500,2011-04-30,2011-04-30,NA,TRUE,10066584.3789,14,-3366759.6712,"[   3,3316]",4026.63375156,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Other R&D and Knowledge Based","Other R&D and Knowledge Based","PAMS","PAMS","Services","Services",NA,47142096.4352,NA,1,0,0,0,0,0,0,NA,0,0,"IDV","1","No Comp.","No Comp.","Not Urgency","MULTIPLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",4,10066584.3789,0,-3366759.6712,40439773.52,0,0,4027.63335156,"Obligations at least half Orig+CRai",4027.63335156
27250892,5500,0,0,2014-02-21,2011-06-23,2014-02-21,2011-06-23,1,2011,"1700","N00104","1140","811310","1700","Defense","Navy",1,"[0 months,~2 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",250,250,250,2011-06-23,2011-06-23,NA,TRUE,5250,0,0,"   1",21,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Ships & Submarines","Ships & Submarines","Launchers & Munitions","Launchers & Munitions","Products","Products",5500,NA,NA,1,0,0,1,0,0,0,NA,1,0,"def_detail/Pur","1","No Comp.","No Comp.","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,5250,0,0,0,0,0,21.996,"Obligations at least half Orig+CRai",21.996
62237145,4350.0002,0,0,2015-12-01,2015-03-10,2015-10-06,2015-03-10,1,2015,"1700","N00104","6625","334412","1700","Defense","Navy",91,"[~2 months,~7 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",0.03,0.03,0.03,2015-06-08,2015-06-08,NA,TRUE,4349.9702,0,0,"   1",144999.006666667,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Ships & Submarines","Ships & Submarines","Other","Other","Products","Products",4350.0002,NA,NA,1,0,0,0,0,0,0,NA,0,0,"def_detail/Pur","1","No Comp.","No Comp.","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,4349.9702,0,0,0,0,0,144966.673333333,"Obligations at least half Orig+CRai",144966.673333333
27769647,3935.6,0,0,2014-11-26,2014-08-28,2015-02-18,2014-08-28,1,2014,"97AS","SP4500","S222","562211","97AS","Defense","DLA",91.0416666666667,"[~2 months,~7 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",90,90,90,2014-11-26,2014-11-26,NA,TRUE,3845.6,0,0,"[   3,3316]",42.7288888888889,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","FRS&C","FRS&C","Services","Services",NA,3935.6,NA,6,0,1,NA,0,0,1,3935.6,NA,NA,"IDV","5+","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",3,3845.6,0,0,0,0,0,43.7177777777778,"Obligations at least half Orig+CRai",43.7177777777778
19100692,486804,0,0,2009-03-31,2008-03-05,2008-09-24,2008-03-05,1,2008,"1700","N69450","S202","561621","1700","Defense","Navy",37.9583333333333,"[0 months,~2 months)","[1.5e+04,1.0e+05)","[1.5e+04,1.0e+05)",22950,22950,22950,2008-04-11,2008-04-11,NA,TRUE,463854,0,0,"   2",20.2115032679739,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","FRS&C","FRS&C","Services","Services",NA,486804,NA,1,1,1,NA,0,1,1,486804,NA,NA,"IDV","1","Comp.","1 Offer","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",2,463854,0,0,0,0,0,21.2114596949891,"Obligations at least half Orig+CRai",21.2114596949891
2966664,96682257,0,1,2010-04-01,2007-10-24,2012-05-22,2007-10-24,1,2008,"1700","N00030","J019","541330","1700","Defense","Navy",891,"(~2 years+]","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",0,0,0,2010-04-01,2010-04-01,NA,TRUE,899724,13,513940015,"   2",Inf,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Ordnance and Missiles","Ordnance and Missiles","ERS","ERS","Services","Services",NA,96682257,NA,1,0,0,1,0,0,0,NA,1,0,"def_detail/Pur","1","No Comp.","No Comp.","Not Urgency","Def/Pur",1,"Cost-Based","Incentive",NA,0,"Not UCA",2,1002738,-103014,627669592,0,0,0,Inf,"No Unmodified Ceiling",Inf
3260370,15338,0,0,2014-06-05,2010-05-25,2010-07-01,2010-05-25,1,2010,"1700","N00383","6130","335312","1700","Defense","Navy",366,"(~1 year,~2 years]","[1.5e+04,1.0e+05)","[1.5e+04,1.0e+05)",32593,32593,32593,2011-05-25,2011-05-25,NA,TRUE,1242400,0,0,"   1",38.1186144264106,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Aircraft","Aircraft","Engines & Power Plants","Engines & Power Plants","Products","Products",15338,NA,NA,1,0,0,1,0,0,0,NA,1,0,"def_detail/Pur","1","No Comp.","No Comp.","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,1242400,0,0,-4831,0,0,39.1185837449759,"Other Unexplained 10x Ceiling Breach",39.1185837449759
24886730,699184,0,0,2011-06-28,2007-11-15,2009-10-27,2007-11-15,1,2008,"2100","W912QR","C219","541330","2100","Defense","Army",358,"[~7 months-~1 year]","[1.5e+04,1.0e+05)","[1.5e+04,1.0e+05)",15078,15078,15078,2008-11-06,2008-11-06,NA,TRUE,656452,1,27654,"[   3,3316]",43.5370738824778,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","PAMS","PAMS","Services","Services",NA,699184,NA,1,0,0,0,0,0,0,NA,0,0,"IDV","1","No Comp.","No Comp.","Not Urgency","MULTIPLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",4,656452,0,0,0,0,27654,44.5370075606844,"Obligations at least half Orig+CRai",44.5370075606844
3032257,32306,0,0,2013-03-01,2012-03-14,2012-10-16,2012-03-14,1,2012,"1700","N00104","2835","333611","1700","Defense","Navy",62,"[~2 months,~7 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",500,500,500,2012-05-14,2012-05-14,NA,TRUE,31806,0,0,"   2",63.612,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Ships & Submarines","Ships & Submarines","Engines & Power Plants","Engines & Power Plants","Products","Products",32306,NA,NA,1,0,0,0,0,0,0,NA,0,0,"def_detail/Pur","1","No Comp.","No Comp.","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",NA,1,"UCA",2,31806,0,0,0,0,0,64.61,"Obligations at least half Orig+CRai",64.61
3032127,208674.92,0,0,2013-08-09,2012-01-31,2012-11-01,2012-01-31,1,2012,"1700","N00104","3010","333612","1700","Defense","Navy",90.9583333333333,"[~2 months,~7 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",7800,7800,7800,2012-04-30,2012-04-30,NA,TRUE,200874.92,0,0,"   1",25.7531948717949,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Ships & Submarines","Ships & Submarines","Ground Vehicles","Ground Vehicles","Products","Products",208674.92,NA,NA,1,1,1,NA,0,1,1,208674.92,NA,NA,"def_detail/Pur","1","Comp.","1 Offer","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",NA,1,"UCA",1,200874.92,0,0,0,0,0,26.7530666666667,"Obligations at least half Orig+CRai",26.7530666666667
9302040,6535411,0,0,2011-08-17,2008-08-07,2011-09-01,2008-08-07,1,2008,"2100","W912DY","R425","236220","2100","Defense","Army",178.041666666667,"[~2 months,~7 months)","[1.5e+04,1.0e+05)","[1.5e+04,1.0e+05)",30333,30333,30333,2009-01-31,2009-01-31,NA,TRUE,6451275,0,0,"[   3,3316]",212.681732766294,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Other R&D and Knowledge Based","Other R&D and Knowledge Based","PAMS","PAMS","Services","Services",NA,6535411,NA,2,0,1,0,0,0,1,6535411,0,NA,"IDV","2","Comp.","2+ Offers","Not Urgency","MULTIPLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",7,6604396,-153121,53803,0,0,0,218.729700326377,"Obligations at least half Orig+CRai",218.729700326377
3406094,737130.375,0,0,2010-05-07,2008-09-17,2011-09-15,2008-09-17,1,2008,"1700","N4523A","1925","336611","1700","Defense","Navy",550,"(~1 year,~2 years]","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",0,0,0,2010-03-20,2010-03-20,NA,TRUE,22786,8,709344.375,"   2",Inf,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Ships & Submarines","Ships & Submarines","Ships","Ships","Products","Products",737130.375,NA,NA,2,0,1,NA,0,0,1,737130.375,NA,NA,"def_detail/Pur","2","Comp.","2+ Offers","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",2,22786,0,714344.375,0,0,0,Inf,"No Unmodified Ceiling",Inf
60416366,12045.9,0,0,2016-03-27,2015-05-12,2015-07-22,2015-05-12,1,2015,"97AS","SP4500","S222","562211","97AS","Defense","DLA",321,"[~7 months-~1 year]","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",100,100,100,2016-03-27,2016-03-27,NA,TRUE,11945.9,0,0,"   2",119.459,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","FRS&C","FRS&C","Services","Services",NA,12045.9,NA,12,0,1,NA,0,0,1,12045.9,NA,NA,"IDV","5+","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",NA,NA,NA,2,11945.9,0,0,0,0,0,120.449,"Obligations at least half Orig+CRai",120.449
3053738,48838,0,0,2008-02-01,2007-08-20,2007-09-14,2007-08-20,1,2007,"1700","N00164","J010","334220","1700","Defense","Navy",121.041666666667,"[~2 months,~7 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",2550,2550,2550,2007-12-18,2007-12-18,NA,TRUE,46288,0,0,"   1",18.1521568627451,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Ordnance and Missiles","Ordnance and Missiles","ERS","ERS","Services","Services",NA,48838,NA,1,0,0,1,0,0,0,NA,1,0,"def_detail/Pur","1","No Comp.","No Comp.","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,46288,0,0,0,0,0,19.1517647058824,"Obligations at least half Orig+CRai",19.1517647058824
26323974,1328,0,0,2013-04-07,2013-03-28,2013-03-28,2013-03-27,1,2013,"2100","W912L6","8910","722310","2100","Defense","Army",NA,NA,"[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",0,0,0,NA,NA,NA,TRUE,1328,0,0,"   1",Inf,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Other Products",NA,"Clothing & Subsistence",NA,"Products",NA,1328,NA,NA,1,NA,1,NA,0,0,1,1328,NA,NA,"IDV","1","Comp.","1 Offer","Not Urgency","BPA/BOA",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,1328,0,0,0,0,0,Inf,"No Unmodified Ceiling",Inf
19067458,23346.6699,0,0,2009-11-25,2009-11-05,2009-11-17,2009-11-04,1,2010,"1700","N49400","J998","336611","1700","Defense","Navy",16,"[0 months,~2 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",960,960,960,2009-11-20,2009-11-20,NA,TRUE,22386.6699,0,0,"   1",23.3194478125,"Ceiling Breach","[ 0.150,   Inf]","BHR","BHR","Any International","Ships & Submarines","Ships & Submarines","ERS","ERS","Services","Services",NA,23346.6699,NA,1,0,0,1,0,0,0,NA,1,0,"IDV","1","No Comp.","No Comp.","Not Urgency","MULTIPLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,22386.6699,0,0,0,0,0,24.3184061458333,"Obligations at least half Orig+CRai",24.3184061458333
14119973,204382.2656,0,0,2009-04-30,2008-09-02,2008-09-29,2008-09-02,1,2008,"2100","W31P4Q","6625","332311","2100","Defense","Army",180.041666666667,"[~2 months,~7 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",0,0,0,2009-02-28,2009-02-28,NA,TRUE,204382.2656,0,0,"   1",Inf,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","Other","Other","Products","Products",204382.2656,NA,NA,1,0,0,1,0,0,0,NA,1,0,"IDV","1","No Comp.","No Comp.","Not Urgency","FSS/GWAC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,204382.2656,0,0,0,0,0,Inf,"No Unmodified Ceiling",Inf
28224681,342810.79,0,0,2015-12-31,2014-04-01,2014-07-25,2014-04-01,1,2014,"2100","W52P1J","F108","562910","2100","Defense","Army",50,"[0 months,~2 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",11700.87,11700.87,11700.87,2014-05-20,2014-05-20,NA,TRUE,331565.06,1,0,"   2",28.3367869226818,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","FRS&C","FRS&C","Services","Services",NA,342810.79,NA,1,0,0,0,0,0,0,NA,0,0,"IDV","1","No Comp.","No Comp.","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",2,331565.06,0,-455.14,0,0,0,29.3367014589513,"Obligations at least half Orig+CRai",29.3367014589513
