CSIStransactionID	CSIScontractID	fiscal_year	Customer	SubCustomer	ServicesCategory	PlatformPortfolio	ProductOrServiceCodeText	VendorSize	CompetitionClassification	ClassifyNumberOfOffers	includesMOSA	projectname	obligatedAmount	numberOfActions
87064215	77277977	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Small	Limited Competition with multiple offers	3-4 Offers	1	LCS 	0.0000	1
87064218	77277977	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Small	Limited Competition with multiple offers	3-4 Offers	1	LCS 	0.0000	1
87064216	77277977	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Small	Limited Competition with multiple offers	3-4 Offers	1	LCS 	73511.4063	1
89052273	82621133	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Small	Limited Competition with multiple offers	5-9 Offers	1	LCS 	27682.5195	1
89052274	82621133	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Small	Limited Competition with multiple offers	5-9 Offers	1	LCS 	-12158.3496	1
89052227	82621120	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Small	Limited Competition with multiple offers	3-4 Offers	1	LCS 	1144641.6250	1
89052230	82621120	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Small	Limited Competition with multiple offers	3-4 Offers	1	LCS 	-19090.0000	1
89052229	82621120	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Small	Limited Competition with multiple offers	3-4 Offers	1	LCS 	22736.7207	1
89052232	82621120	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Small	Limited Competition with multiple offers	3-4 Offers	1	LCS 	7774.0000	1
89052228	82621120	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Small	Limited Competition with multiple offers	3-4 Offers	1	LCS 	4324.0000	1
89052231	82621120	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Small	Limited Competition with multiple offers	3-4 Offers	1	LCS 	69590.1563	1
89052330	82621158	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Small	Limited Competition with multiple offers	3-4 Offers	1	LCS 	944065.0000	1
88985872	82574453	2020	Defense	Navy	Products	Aircraft	DRONES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	BAMS 	1057042.0000	1
87041658	77222596	2020	Defense	Navy	Products	Ships & Submarines	SHIP AND BOAT PROPULSION COMPONENTS	Large	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
87041659	77222596	2020	Defense	Navy	Products	Ships & Submarines	SHIP AND BOAT PROPULSION COMPONENTS	Large	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
87041662	77222596	2020	Defense	Navy	Products	Ships & Submarines	SHIP AND BOAT PROPULSION COMPONENTS	Large	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
87041663	77222596	2020	Defense	Navy	Products	Ships & Submarines	SHIP AND BOAT PROPULSION COMPONENTS	Large	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
87041661	77222596	2020	Defense	Navy	Products	Ships & Submarines	SHIP AND BOAT PROPULSION COMPONENTS	Large	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
79610628	77277948	2019	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Small	Limited Competition with multiple offers	Two Offers	1	LCS 	-12369.2500	1
79610627	77277948	2019	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Small	Limited Competition with multiple offers	Two Offers	1	LCS 	427220.0625	1
79610630	77277948	2019	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Small	Limited Competition with multiple offers	Two Offers	1	LCS 	-12107.7998	1
79610629	77277948	2019	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Small	Limited Competition with multiple offers	Two Offers	1	LCS 	0.0000	1
79610688	77277962	2019	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Small	No Competition (Other Exception)	No competition	1	LCS 	17388.2500	1
79610687	77277962	2019	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Small	No Competition (Other Exception)	No competition	1	LCS 	11720.0000	1
79610548	77277925	2019	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Small	Limited Competition with multiple offers	3-4 Offers	1	LCS 	0.0000	1
86824640	72227928	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (EAST)	Small	Limited Competition with multiple offers	3-4 Offers	1	LCS 	-46276.0000	1
86824639	72227927	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (EAST)	Small	Limited Competition with multiple offers	3-4 Offers	1	LCS 	-36249.3281	1
89034829	82609800	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (EAST)	Small	Competition with single offer	One Offer	1	LCS 	411648.8438	1
89034831	82609800	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (EAST)	Small	Competition with single offer	One Offer	1	LCS 	-36598.6914	1
89034849	82609804	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (EAST)	Small	Competition with single offer	One Offer	1	LCS 	452491.4688	1
89034850	82609804	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (EAST)	Small	Competition with single offer	One Offer	1	LCS 	52127.5508	1
77640537	72199272	2019	Defense	Navy	Products	Aircraft	MISC COMMUNICATION EQ	Medium >1B	No Competition (Only One Source Exception)	No competition	1	BAMS 	0.0000	1
77640538	72199272	2019	Defense	Navy	Products	Aircraft	MISC COMMUNICATION EQ	Medium >1B	No Competition (Only One Source Exception)	No competition	1	BAMS 	0.0000	1
87060004	77265142	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (EAST)	Small	Competition with single offer	One Offer	1	LCS 	-54832.8008	1
89035021	82609843	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (EAST)	Small	Limited Competition with multiple offers	3-4 Offers	1	LCS 	0.0000	1
89035023	82609843	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (EAST)	Small	Limited Competition with multiple offers	3-4 Offers	1	LCS 	2204.6001	1
89035020	82609843	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (EAST)	Small	Limited Competition with multiple offers	3-4 Offers	1	LCS 	1113120.6250	1
89035022	82609843	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (EAST)	Small	Limited Competition with multiple offers	3-4 Offers	1	LCS 	172128.1563	1
79553385	77234580	2019	Defense	Navy	PAMS	Aircraft	ENGINEERING AND TECHNICAL SERVICES	Medium >1B	No Competition (Only One Source Exception)	No competition	1	BAMS 	10000.0000	1
89034844	82609803	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (EAST)	Small	Competition with single offer	One Offer	1	LCS 	1099571.8750	1
89034847	82609803	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (EAST)	Small	Competition with single offer	One Offer	1	LCS 	12325.4404	1
89034848	82609803	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (EAST)	Small	Competition with single offer	One Offer	1	LCS 	-67521.4063	1
86824641	72227942	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (EAST)	Small	Limited Competition with multiple offers	3-4 Offers	1	LCS 	-15474.0303	1
89034846	82609803	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (EAST)	Small	Competition with single offer	One Offer	1	LCS 	-10779.3301	1
87060009	77265148	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (EAST)	Small	Limited Competition with multiple offers	Two Offers	1	LCS 	-60423.9219	1
87060008	77265148	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (EAST)	Small	Limited Competition with multiple offers	Two Offers	1	LCS 	0.0000	1
87060006	77265143	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (EAST)	Small	Limited Competition with multiple offers	Two Offers	1	LCS 	-54832.8008	1
87060005	77265143	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (EAST)	Small	Limited Competition with multiple offers	Two Offers	1	LCS 	-27654.8398	1
89035228	82609900	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (EAST)	Small	Limited Competition with multiple offers	Two Offers	1	LCS 	557928.3750	1
89034872	82609808	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (EAST)	Small	Competition with single offer	One Offer	1	LCS 	-676.9200	1
89034869	82609808	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (EAST)	Small	Competition with single offer	One Offer	1	LCS 	1093906.2500	1
89034871	82609808	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (EAST)	Small	Competition with single offer	One Offer	1	LCS 	29509.2207	1
89034870	82609808	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (EAST)	Small	Competition with single offer	One Offer	1	LCS 	1600.0000	1
89034873	82609808	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (EAST)	Small	Competition with single offer	One Offer	1	LCS 	-49894.2188	1
87059985	77265083	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (EAST)	Small	Limited Competition with multiple offers	Two Offers	1	LCS 	-54823.1992	1
87059986	77265088	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (EAST)	Small	Limited Competition with multiple offers	3-4 Offers	1	LCS 	-12812.1904	1
87060000	77265140	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (EAST)	Small	Limited Competition with multiple offers	Two Offers	1	LCS 	-5857.9902	1
87060012	77265153	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (EAST)	Small	Competition with single offer	One Offer	1	LCS 	-9095.1904	1
87060013	77265153	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (EAST)	Small	Competition with single offer	One Offer	1	LCS 	-31171.4805	1
89034835	82609801	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (EAST)	Small	Competition with single offer	One Offer	1	LCS 	17721.5703	1
89034838	82609801	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (EAST)	Small	Competition with single offer	One Offer	1	LCS 	-57464.7109	1
89035047	82609850	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (EAST)	Small	Limited Competition with multiple offers	3-4 Offers	1	LCS 	-5940.0000	1
89034842	82609802	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (EAST)	Small	Competition with single offer	One Offer	1	LCS 	-2736.3301	1
89034839	82609802	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (EAST)	Small	Competition with single offer	One Offer	1	LCS 	1043179.1250	1
89035045	82609850	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (EAST)	Small	Limited Competition with multiple offers	3-4 Offers	1	LCS 	141079.6875	1
89034836	82609801	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (EAST)	Small	Competition with single offer	One Offer	1	LCS 	2000.0000	1
89034833	82609801	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (EAST)	Small	Competition with single offer	One Offer	1	LCS 	24034.7793	1
89034843	82609802	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (EAST)	Small	Competition with single offer	One Offer	1	LCS 	-69548.4063	1
89034840	82609802	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (EAST)	Small	Competition with single offer	One Offer	1	LCS 	-12247.6396	1
89034832	82609801	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (EAST)	Small	Competition with single offer	One Offer	1	LCS 	826030.7500	1
89034837	82609801	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (EAST)	Small	Competition with single offer	One Offer	1	LCS 	66710.0391	1
89034834	82609801	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (EAST)	Small	Competition with single offer	One Offer	1	LCS 	51080.8594	1
89035046	82609850	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (EAST)	Small	Limited Competition with multiple offers	3-4 Offers	1	LCS 	11536.0000	1
87060001	77265141	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (EAST)	Small	Limited Competition with multiple offers	Two Offers	1	LCS 	-2114.9600	1
87060003	77265141	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (EAST)	Small	Limited Competition with multiple offers	Two Offers	1	LCS 	-47677.5313	1
87060002	77265141	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (EAST)	Small	Limited Competition with multiple offers	Two Offers	1	LCS 	0.0000	1
77663924	72252437	2019	Defense	Navy	ERS	Electronics, Comms, & Sensors	MAINT-REP OF ELECT-ELCT EQ	Large	No Competition (Only One Source Exception)	No competition	1	417	0.0000	1
89045072	82616590	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Medium <1B	Competition with single offer	One Offer	1	LCS 	65136.5586	1
89045073	82616590	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Medium <1B	Competition with single offer	One Offer	1	LCS 	-6077.8301	1
89045071	82616590	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Medium <1B	Competition with single offer	One Offer	1	LCS 	99030.8438	1
89045161	82616619	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Medium <1B	Competition with single offer	One Offer	1	LCS 	1174.7500	1
89045160	82616619	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Medium <1B	Competition with single offer	One Offer	1	LCS 	52628.1914	1
89044882	82616512	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Medium <1B	Full Competition (Multiple Offers)	Two Offers	1	LCS 	2114.5400	1
89044884	82616512	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Medium <1B	Full Competition (Multiple Offers)	Two Offers	1	LCS 	0.0000	1
89044883	82616512	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Medium <1B	Full Competition (Multiple Offers)	Two Offers	1	LCS 	0.0000	1
89044886	82616512	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Medium <1B	Full Competition (Multiple Offers)	Two Offers	1	LCS 	1174.7400	1
89044885	82616512	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Medium <1B	Full Competition (Multiple Offers)	Two Offers	1	LCS 	0.0000	1
89044914	82616526	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Medium <1B	Competition with single offer	One Offer	1	LCS 	0.0000	1
89044915	82616526	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Medium <1B	Competition with single offer	One Offer	1	LCS 	0.0000	1
89044913	82616526	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Medium <1B	Competition with single offer	One Offer	1	LCS 	13766.5195	1
89044916	82616526	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Medium <1B	Competition with single offer	One Offer	1	LCS 	0.0000	1
89044828	82616487	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Medium <1B	Competition with single offer	One Offer	1	LCS 	16270.1904	1
89044979	82616553	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Medium <1B	Competition with single offer	One Offer	1	LCS 	75814.9766	1
89045070	82616589	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Medium <1B	Competition with single offer	One Offer	1	LCS 	77339.2109	1
89045098	82616602	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Medium <1B	Competition with single offer	One Offer	1	LCS 	59785.8984	1
89044980	82616553	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Medium <1B	Competition with single offer	One Offer	1	LCS 	2540.3799	1
88989920	82576718	2020	Defense	Navy	Products	Electronics, Comms, & Sensors	ADP SOFTWARE	Medium <1B	Full Competition (Multiple Offers)	Two Offers	1	417	127186.0469	1
88989782	82576601	2020	Defense	Navy	Products	Electronics, Comms, & Sensors	ADP SOFTWARE	Medium <1B	Full Competition (Multiple Offers)	Two Offers	1	417	72.0000	1
88989781	82576601	2020	Defense	Navy	Products	Electronics, Comms, & Sensors	ADP SOFTWARE	Medium <1B	Full Competition (Multiple Offers)	Two Offers	1	417	588741.0625	1
77331581	68371090	2019	Defense	Navy	ICT	Ships & Submarines	ADP SVCS/TELECOMM & TRANSMISSION	Large	Limited Competition with multiple offers	3-4 Offers	1	SSN 774 	-702.0100	1
77193602	61087369	2019	Defense	Navy	ICT	Ships & Submarines	ADP SVCS/TELECOMM & TRANSMISSION	Large	Limited Competition with multiple offers	3-4 Offers	1	SSN 774 	-155.9500	1
77251981	64522424	2019	Defense	Navy	ICT	Ships & Submarines	ADP SVCS/TELECOMM & TRANSMISSION	Large	Limited Competition with multiple offers	Two Offers	1	SSN 774 	-448.7700	1
77174123	27845231	2019	Defense	Navy	ICT	Ships & Submarines	ADP SVCS/TELECOMM & TRANSMISSION	Large	Limited Competition with multiple offers	3-4 Offers	1	SSN 774 	-833.4000	1
77174124	27845231	2019	Defense	Navy	ICT	Ships & Submarines	ADP SVCS/TELECOMM & TRANSMISSION	Large	Limited Competition with multiple offers	3-4 Offers	1	SSN 774 	0.0000	1
77331580	68371089	2019	Defense	Navy	ICT	Ships & Submarines	ADP SVCS/TELECOMM & TRANSMISSION	Large	Limited Competition with multiple offers	3-4 Offers	1	SSN 774 	-269.0300	1
79610631	77277949	2019	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Small	Competition with single offer	One Offer	1	LCS 	475932.0000	1
79610692	77277963	2019	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Small	Limited Competition with multiple offers	Two Offers	1	LCS 	1010.0800	1
77654209	72235255	2019	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Small	Limited Competition with multiple offers	Two Offers	1	LCS 	0.0000	1
79602039	77272665	2019	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Small	Competition with single offer	One Offer	1	LCS 	157395.5156	1
79610695	77277964	2019	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Small	Limited Competition with multiple offers	3-4 Offers	1	LCS 	336644.1875	1
79602045	77272667	2019	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Small	Competition with single offer	One Offer	1	LCS 	588108.0000	1
79610666	77277956	2019	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Small	Limited Competition with multiple offers	Two Offers	1	LCS 	424651.0000	1
79610689	77277963	2019	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Small	Limited Competition with multiple offers	Two Offers	1	LCS 	629874.7500	1
79602073	77272677	2019	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Small	No Competition (Follow on to competed action)	No competition	1	LCS 	157898.0000	1
79610694	77277964	2019	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Small	Limited Competition with multiple offers	3-4 Offers	1	LCS 	733168.0000	1
79610497	77277914	2019	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Small	Competition with single offer	One Offer	1	LCS 	69608.3203	1
79610723	77277971	2019	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Small	Competition with single offer	One Offer	1	LCS 	52790.0000	1
79610665	77277955	2019	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Small	Limited Competition with multiple offers	Two Offers	1	LCS 	11768.0000	1
79602075	77272677	2019	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Small	No Competition (Follow on to competed action)	No competition	1	LCS 	77776.6797	1
79602037	77272665	2019	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Small	Competition with single offer	One Offer	1	LCS 	1802403.0000	1
79610693	77277963	2019	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Small	Limited Competition with multiple offers	Two Offers	1	LCS 	58948.3008	1
