fiscal_year	Customer	SubCustomer	EntitySizeCode	EntitySizeText	EntityCategory	AnyEntityUSplaceOfPerformance	AnyEntityForeignPlaceOfPerformance	IsEntityAbove2016constantOneMillionThreshold	IsEntityAbove1990constantReportingThreshold	IsEntityAbove2016constantReportingThreshold	IsEntityAbove2018constant10ThousandThreshold	EntityCount	AllContractorCount	numberOfActions	ObligatedAmount
2000	Defense	Army	M	Medium Vendor	PDuns-1	1	0	0	0	1	0	5	5	7	19418.0000
2000	Defense	Army	M	Medium Vendor	PDuns-1	1	0	0	0	1	1	98	98	109	2847233.0000
2000	Defense	Army	M	Medium Vendor	PDuns-1	1	0	0	1	1	1	830	830	1823	141679912.0000
2000	Defense	Army	M	Medium Vendor	PDuns-1	1	0	1	1	1	1	537	537	3532	1843645313.4738
2000	Defense	Army	M	Medium Vendor	PDuns-1	1	1	0	0	0	0	10	10	14	-1345992.0000
2000	Defense	Army	M	Medium Vendor	PDuns-1	1	1	0	0	1	0	2	2	4	-21619.1300
2000	Defense	Army	M	Medium Vendor	PDuns-1	1	1	0	0	1	1	144	144	169	4326581.0000
2000	Defense	Army	M	Medium Vendor	PDuns-1	1	1	0	1	1	1	962	962	2550	215648919.0000
2000	Defense	Army	M	Medium Vendor	PDuns-1	1	1	1	1	1	1	251	251	2114	918544652.0436
2000	Defense	Army	M	Medium Vendor	PDuns-2+	NULL	NULL	0	0	0	0	1	1	0	0.0000
2000	Defense	Army	M	Medium Vendor	PDuns-2+	NULL	NULL	0	0	1	0	1	1	1	6200.0000
2000	Defense	Army	M	Medium Vendor	PDuns-2+	1	0	0	0	0	0	1	1	2	0.0000
2000	Defense	Army	M	Medium Vendor	PDuns-2+	1	0	0	0	1	1	18	19	26	710490.0000
2000	Defense	Army	M	Medium Vendor	PDuns-2+	1	0	0	1	1	1	128	136	387	31886795.0000
2000	Defense	Army	M	Medium Vendor	PDuns-2+	1	0	1	1	1	1	138	186	1152	587922271.0000
2000	Defense	Army	M	Medium Vendor	PDuns-2+	1	1	0	0	1	1	5	5	5	136872.0000
2000	Defense	Army	M	Medium Vendor	PDuns-2+	1	1	0	1	1	1	63	71	237	18024271.0000
2000	Defense	Army	M	Medium Vendor	PDuns-2+	1	1	1	1	1	1	33	39	273	181522826.0000
2000	Defense	Army	M	Medium Vendor	PID	1	0	0	0	0	0	2	2	7	-501434.0000
2000	Defense	Army	M	Medium Vendor	PID	1	0	0	0	1	1	2	2	4	33120.0000
2000	Defense	Army	M	Medium Vendor	PID	1	0	0	1	1	1	47	47	149	10528443.0000
2000	Defense	Army	M	Medium Vendor	PID	1	0	1	1	1	1	131	131	1719	1756308029.9000
2000	Defense	Army	M	Medium Vendor	PID	1	1	0	1	1	1	8	8	55	2808649.0000
2000	Defense	Army	M	Medium Vendor	PID	1	1	1	1	1	1	24	24	1002	530979338.0000
2000	Defense	Army	N	Sometimes Small Vendor	Duns	1	0	1	1	1	1	2	2	148	70104124.0000
2000	Defense	Army	N	Sometimes Small Vendor	Duns	1	1	1	1	1	1	1	1	55	3661778.0000
2000	Defense	Army	N	Sometimes Small Vendor	PDuns-1	1	0	0	0	0	0	1	1	6	-1504903.0000
2000	Defense	Army	N	Sometimes Small Vendor	PDuns-1	1	0	0	0	1	1	9	9	15	432915.0000
2000	Defense	Army	N	Sometimes Small Vendor	PDuns-1	1	0	0	1	1	1	568	568	2276	153396973.8110
2000	Defense	Army	N	Sometimes Small Vendor	PDuns-1	1	0	1	1	1	1	577	577	6099	1549253423.8164
2000	Defense	Army	N	Sometimes Small Vendor	PDuns-1	1	1	0	1	1	1	47	47	212	19259949.0000
2000	Defense	Army	N	Sometimes Small Vendor	PDuns-1	1	1	1	1	1	1	48	48	799	190880099.0000
2000	Defense	Army	N	Sometimes Small Vendor	PDuns-2+	1	0	0	0	1	1	4	4	6	139085.0000
2000	Defense	Army	N	Sometimes Small Vendor	PDuns-2+	1	0	0	1	1	1	195	265	777	57225432.0000
2000	Defense	Army	N	Sometimes Small Vendor	PDuns-2+	1	0	1	1	1	1	264	455	3012	1057884224.2695
2000	Defense	Army	N	Sometimes Small Vendor	PDuns-2+	1	1	0	0	1	1	1	1	1	28123.0000
2000	Defense	Army	N	Sometimes Small Vendor	PDuns-2+	1	1	0	1	1	1	24	30	186	17266707.0000
2000	Defense	Army	N	Sometimes Small Vendor	PDuns-2+	1	1	1	1	1	1	69	221	1512	464136723.0000
2000	Defense	Army	N	Sometimes Small Vendor	PID	1	0	0	0	1	1	1	1	2	8400.0000
2000	Defense	Army	N	Sometimes Small Vendor	PID	1	0	0	1	1	1	80	80	337	22776493.8896
2000	Defense	Army	N	Sometimes Small Vendor	PID	1	0	1	1	1	1	315	315	6606	3137221447.5856
2000	Defense	Army	N	Sometimes Small Vendor	PID	1	1	0	1	1	1	9	9	39	1843836.0000
2000	Defense	Army	N	Sometimes Small Vendor	PID	1	1	1	1	1	1	84	84	5183	1504571731.4213
2000	Defense	Army	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	0	0	3	3	0	0.0000
2000	Defense	Army	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	1	1	2	2	2	26933.5000
2000	Defense	Army	S	Always Small Vendor	PDuns-1	NULL	NULL	1	1	1	1	2	2	0	0.0000
2000	Defense	Army	S	Always Small Vendor	PDuns-1	1	0	0	0	0	0	73	73	105	-1078419.0000
2000	Defense	Army	S	Always Small Vendor	PDuns-1	1	0	0	0	1	0	94	94	120	352224.0000
2000	Defense	Army	S	Always Small Vendor	PDuns-1	1	0	0	0	1	1	814	814	1592	23306766.0000
2000	Defense	Army	S	Always Small Vendor	PDuns-1	1	0	0	1	1	1	4682	4682	10263	791307815.0000
2000	Defense	Army	S	Always Small Vendor	PDuns-1	1	0	1	1	1	1	1931	1931	11391	3003269438.1098
2000	Defense	Army	S	Always Small Vendor	PDuns-1	1	1	0	0	1	1	1	1	1	30239.0000
2000	Defense	Army	S	Always Small Vendor	PDuns-1	1	1	0	1	1	1	18	18	61	5676860.0000
2000	Defense	Army	S	Always Small Vendor	PDuns-1	1	1	1	1	1	1	17	17	177	35305782.0000
2000	Defense	Army	S	Always Small Vendor	PDuns-2+	NULL	NULL	0	0	0	0	1	1	0	0.0000
2000	Defense	Army	S	Always Small Vendor	PDuns-2+	1	0	0	0	0	0	1	1	1	2420.0000
2000	Defense	Army	S	Always Small Vendor	PDuns-2+	1	0	0	0	1	0	1	1	1	3653.0000
2000	Defense	Army	S	Always Small Vendor	PDuns-2+	1	0	0	0	1	1	22	22	28	615716.0000
2000	Defense	Army	S	Always Small Vendor	PDuns-2+	1	0	0	1	1	1	168	186	331	26285203.0000
2000	Defense	Army	S	Always Small Vendor	PDuns-2+	1	0	1	1	1	1	103	122	699	320204844.0000
2000	Defense	Army	S	Always Small Vendor	PDuns-2+	1	1	1	1	1	1	4	5	65	8487864.0000
2000	Defense	Army	S	Always Small Vendor	PID	1	0	0	0	1	1	4	4	26	343386.0000
2000	Defense	Army	S	Always Small Vendor	PID	1	0	0	1	1	1	43	43	163	14485944.0000
2000	Defense	Army	S	Always Small Vendor	PID	1	0	1	1	1	1	123	123	1308	396939871.8008
2000	Defense	Army	S	Always Small Vendor	PID	1	1	0	1	1	1	1	1	9	1112088.0000
2000	Defense	Army	S	Always Small Vendor	PID	1	1	1	1	1	1	3	3	17	2005996.0000
2000	Defense	Army	U	Unlabeled Vendor	Duns	NULL	NULL	1	1	1	1	1	1	4	6683350.0000
2000	Defense	DISA	B	Big Five	PID	1	1	1	1	1	1	5	5	181	108827817.0000
2000	Defense	DISA	L	Large Vendor	PID	1	0	0	1	1	1	1	1	1	84254.0000
2000	Defense	DISA	L	Large Vendor	PID	1	0	1	1	1	1	11	11	195	92762320.0000
2000	Defense	DISA	L	Large Vendor	PID	1	1	0	1	1	1	1	1	2	304683.0000
2000	Defense	DISA	L	Large Vendor	PID	1	1	1	1	1	1	35	35	3780	1116631757.0000
2000	Defense	DISA	M	Medium Vendor	PDuns-1	1	0	0	0	1	1	1	1	1	25168.0000
2000	Defense	DISA	M	Medium Vendor	PDuns-1	1	0	0	1	1	1	20	20	46	4046593.0000
2000	Defense	DISA	M	Medium Vendor	PDuns-1	1	0	1	1	1	1	10	10	108	53411490.0000
2000	Defense	DISA	M	Medium Vendor	PDuns-1	1	1	0	1	1	1	9	9	25	5233574.0000
2000	Defense	DISA	M	Medium Vendor	PDuns-1	1	1	1	1	1	1	6	6	41	-51858510.0000
2000	Defense	DISA	M	Medium Vendor	PDuns-2+	1	0	0	0	1	1	2	2	2	56222.0000
2000	Defense	DISA	M	Medium Vendor	PDuns-2+	1	0	0	1	1	1	5	5	10	321249.0000
2000	Defense	DISA	M	Medium Vendor	PDuns-2+	1	0	1	1	1	1	5	5	8	791553.0000
2000	Defense	DISA	M	Medium Vendor	PDuns-2+	1	1	0	1	1	1	1	1	6	599523.0000
2000	Defense	DISA	M	Medium Vendor	PID	1	0	0	1	1	1	1	1	2	70080.0000
2000	Defense	DISA	M	Medium Vendor	PID	1	0	1	1	1	1	4	4	59	19786823.0000
2000	Defense	DISA	M	Medium Vendor	PID	1	1	0	1	1	1	2	2	12	2718000.0000
2000	Defense	DISA	N	Sometimes Small Vendor	Duns	1	0	1	1	1	1	1	1	151	80966662.0000
2000	Defense	DISA	N	Sometimes Small Vendor	PDuns-1	1	0	0	1	1	1	25	25	44	3599455.0000
2000	Defense	DISA	N	Sometimes Small Vendor	PDuns-1	1	0	1	1	1	1	39	39	231	63221639.0000
2000	Defense	DISA	N	Sometimes Small Vendor	PDuns-1	1	1	0	1	1	1	1	1	1	45060.0000
2000	Defense	DISA	N	Sometimes Small Vendor	PDuns-1	1	1	1	1	1	1	3	3	6	1778103.0000
2000	Defense	DISA	N	Sometimes Small Vendor	PDuns-2+	1	0	0	1	1	1	6	6	95	7451925.0000
2000	Defense	DISA	N	Sometimes Small Vendor	PDuns-2+	1	0	1	1	1	1	19	19	46	18571594.0000
2000	Defense	DISA	N	Sometimes Small Vendor	PDuns-2+	1	1	1	1	1	1	8	11	33	5106048.0000
2000	Defense	DISA	N	Sometimes Small Vendor	PID	1	0	0	1	1	1	9	9	55	4531685.0000
2000	Defense	DISA	N	Sometimes Small Vendor	PID	1	0	1	1	1	1	44	44	514	162078726.0000
2000	Defense	DISA	N	Sometimes Small Vendor	PID	1	1	1	1	1	1	15	15	151	28191966.0000
2000	Defense	DISA	S	Always Small Vendor	PDuns-1	1	0	0	0	0	0	1	1	1	-857815.0000
2000	Defense	DISA	S	Always Small Vendor	PDuns-1	1	0	0	0	1	1	7	7	8	647061.0000
2000	Defense	DISA	S	Always Small Vendor	PDuns-1	1	0	0	1	1	1	74	74	172	12575764.0000
2000	Defense	DISA	S	Always Small Vendor	PDuns-1	1	0	1	1	1	1	55	55	241	133205036.0000
2000	Defense	DISA	S	Always Small Vendor	PDuns-1	1	1	1	1	1	1	3	3	15	1690105.0000
2000	Defense	DISA	S	Always Small Vendor	PDuns-2+	1	0	0	1	1	1	5	5	60	6222324.0000
2000	Defense	DISA	S	Always Small Vendor	PDuns-2+	1	0	1	1	1	1	9	9	27	8909687.0000
2000	Defense	DISA	S	Always Small Vendor	PDuns-2+	1	1	1	1	1	1	2	2	9	2900999.0000
2000	Defense	DISA	S	Always Small Vendor	PID	1	0	0	1	1	1	2	2	2	63270.0000
2000	Defense	DISA	S	Always Small Vendor	PID	1	0	1	1	1	1	8	8	41	13267989.6250
2000	Defense	DISA	S	Always Small Vendor	PID	1	1	1	1	1	1	3	3	19	4504368.0000
2000	Defense	DLA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	3	236	12251870.0000
2000	Defense	DLA	B	Big Five	PID	1	1	1	1	1	1	5	5	1271	256160660.0000
2000	Defense	DLA	L	Large Vendor	PID	1	0	0	1	1	1	4	4	468	23726604.0000
2000	Defense	DLA	L	Large Vendor	PID	1	0	1	1	1	1	37	37	11144	1690919522.0000
2000	Defense	DLA	L	Large Vendor	PID	1	1	1	1	1	1	66	66	4506	2250138244.0000
2000	Defense	DLA	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	0	0	4	4	0	0.0000
2000	Defense	DLA	M	Medium Vendor	PDuns-1	1	0	0	0	0	0	2	2	2	-109000.0000
2000	Defense	DLA	M	Medium Vendor	PDuns-1	1	0	0	0	1	0	1	1	2	-87885.0000
2000	Defense	DLA	M	Medium Vendor	PDuns-1	1	0	0	0	1	1	28	28	29	793028.0000
2000	Defense	DLA	M	Medium Vendor	PDuns-1	1	0	0	1	1	1	252	252	1078	78753378.0000
2000	Defense	DLA	M	Medium Vendor	PDuns-1	1	0	1	1	1	1	102	102	1203	757494510.0000
2000	Defense	DLA	M	Medium Vendor	PDuns-1	1	1	0	0	1	1	7	7	9	229452.0000
2000	Defense	DLA	M	Medium Vendor	PDuns-1	1	1	0	1	1	1	72	72	260	23652489.1564
2000	Defense	DLA	M	Medium Vendor	PDuns-1	1	1	1	1	1	1	34	34	135	392275123.4883
2000	Defense	DLA	M	Medium Vendor	PDuns-2+	NULL	NULL	0	1	1	1	1	1	0	0.0000
2000	Defense	DLA	M	Medium Vendor	PDuns-2+	1	0	0	0	1	1	2	2	2	60504.0000
2000	Defense	DLA	M	Medium Vendor	PDuns-2+	1	0	0	1	1	1	54	59	500	33588516.0000
2000	Defense	DLA	M	Medium Vendor	PDuns-2+	1	0	1	1	1	1	31	35	187	118682551.0000
2000	Defense	DLA	M	Medium Vendor	PDuns-2+	1	1	0	1	1	1	17	18	52	4288366.0000
2000	Defense	DLA	M	Medium Vendor	PDuns-2+	1	1	1	1	1	1	7	7	21	10721225.0000
2000	Defense	DLA	M	Medium Vendor	PID	NULL	NULL	0	0	0	0	2	2	0	0.0000
2000	Defense	DLA	M	Medium Vendor	PID	1	0	0	0	1	1	1	1	1	30202.0000
2000	Defense	DLA	M	Medium Vendor	PID	1	0	0	1	1	1	10	10	308	28830549.0000
2000	Defense	DLA	M	Medium Vendor	PID	1	0	1	1	1	1	24	24	269	194421853.7031
2000	Defense	DLA	M	Medium Vendor	PID	1	1	0	1	1	1	3	3	8	782184.0000
2000	Defense	DLA	M	Medium Vendor	PID	1	1	1	1	1	1	9	9	72	89011077.0000
2000	Defense	DLA	N	Sometimes Small Vendor	PDuns-1	1	0	0	0	1	1	8	8	13	-184626.0000
2000	Defense	DLA	N	Sometimes Small Vendor	PDuns-1	1	0	0	1	1	1	367	367	3699	212868838.9502
2000	Defense	DLA	N	Sometimes Small Vendor	PDuns-1	1	0	1	1	1	1	159	159	1581	328591562.0000
2000	Defense	DLA	N	Sometimes Small Vendor	PDuns-1	1	1	0	1	1	1	19	19	140	11785168.0000
2000	Defense	DLA	N	Sometimes Small Vendor	PDuns-1	1	1	1	1	1	1	9	9	40	3979616.0000
2000	Defense	DLA	N	Sometimes Small Vendor	PDuns-2+	1	0	0	0	1	1	1	1	2	51937.0000
2000	Defense	DLA	N	Sometimes Small Vendor	PDuns-2+	1	0	0	1	1	1	100	127	1210	82564156.0000
2000	Defense	DLA	N	Sometimes Small Vendor	PDuns-2+	1	0	1	1	1	1	119	232	2476	332277795.3198
2000	Defense	DLA	N	Sometimes Small Vendor	PDuns-2+	1	1	0	1	1	1	13	18	148	10872339.0000
2000	Defense	DLA	N	Sometimes Small Vendor	PDuns-2+	1	1	1	1	1	1	45	129	1326	173072554.0000
2000	Defense	DLA	N	Sometimes Small Vendor	PID	1	0	0	1	1	1	26	26	323	24761068.0000
2000	Defense	DLA	N	Sometimes Small Vendor	PID	1	0	1	1	1	1	107	107	1804	551815567.0000
2000	Defense	DLA	N	Sometimes Small Vendor	PID	1	1	0	1	1	1	2	2	16	1106198.0000
2000	Defense	DLA	N	Sometimes Small Vendor	PID	1	1	1	1	1	1	36	36	570	190634066.0000
2000	Defense	DLA	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	0	0	23	23	0	0.0000
2000	Defense	DLA	S	Always Small Vendor	PDuns-1	NULL	NULL	1	1	1	1	1	1	0	0.0000
2000	Defense	DLA	S	Always Small Vendor	PDuns-1	1	0	0	0	0	0	15	15	23	-789080.0000
2000	Defense	DLA	S	Always Small Vendor	PDuns-1	1	0	0	0	1	0	2	2	3	-218000.0000
2000	Defense	DLA	S	Always Small Vendor	PDuns-1	1	0	0	0	1	1	214	214	258	2204199.0000
2000	Defense	DLA	S	Always Small Vendor	PDuns-1	1	0	0	1	1	1	1835	1835	7072	481594195.0000
2000	Defense	DLA	S	Always Small Vendor	PDuns-1	1	0	1	1	1	1	260	260	1687	744120061.0000
2000	Defense	DLA	S	Always Small Vendor	PDuns-1	1	1	0	1	1	1	1	1	2	94065.0000
2000	Defense	DLA	S	Always Small Vendor	PDuns-2+	NULL	NULL	0	0	0	0	1	1	0	0.0000
2000	Defense	DLA	S	Always Small Vendor	PDuns-2+	1	0	0	0	1	0	1	1	0	0.0000
2000	Defense	DLA	S	Always Small Vendor	PDuns-2+	1	0	0	0	1	1	6	6	8	224577.0000
2000	Defense	DLA	S	Always Small Vendor	PDuns-2+	1	0	0	1	1	1	103	115	500	34055702.0000
2000	Defense	DLA	S	Always Small Vendor	PDuns-2+	1	0	1	1	1	1	35	50	383	116573737.0000
2000	Defense	DLA	S	Always Small Vendor	PDuns-2+	1	1	0	1	1	1	1	1	2	661518.0000
2000	Defense	DLA	S	Always Small Vendor	PDuns-2+	1	1	1	1	1	1	2	2	14	4468800.0000
2000	Defense	DLA	S	Always Small Vendor	PID	1	0	0	1	1	1	9	9	22	2014690.0000
2000	Defense	DLA	S	Always Small Vendor	PID	1	0	1	1	1	1	20	20	108	305083129.0000
2000	Defense	MDA	B	Big Five	PID	1	1	1	1	1	1	2	2	21	1029348705.0000
2000	Defense	MDA	L	Large Vendor	PID	1	0	1	1	1	1	4	4	25	34317163.0000
2000	Defense	MDA	L	Large Vendor	PID	1	1	1	1	1	1	6	6	198	194630642.0000
2000	Defense	MDA	M	Medium Vendor	PDuns-1	1	1	1	1	1	1	1	1	2	1561601.0000
2000	Defense	MDA	M	Medium Vendor	PID	1	1	1	1	1	1	1	1	14	19611765.0000
2000	Defense	MDA	N	Sometimes Small Vendor	PDuns-1	1	0	0	1	1	1	2	2	2	119321.0000
2000	Defense	MDA	N	Sometimes Small Vendor	PDuns-1	1	0	1	1	1	1	2	2	10	3555678.0000
2000	Defense	MDA	N	Sometimes Small Vendor	PDuns-1	1	1	1	1	1	1	1	1	9	4803123.0000
2000	Defense	MDA	N	Sometimes Small Vendor	PDuns-2+	1	0	1	1	1	1	2	2	3	779189.0000
2000	Defense	MDA	N	Sometimes Small Vendor	PID	1	0	1	1	1	1	11	11	74	63844591.0000
2000	Defense	MDA	S	Always Small Vendor	PDuns-1	1	0	1	1	1	1	10	10	59	21308138.0000
2000	Defense	MilitaryHealth	L	Large Vendor	PID	1	0	0	0	0	0	1	1	1	874414.0000
2000	Defense	MilitaryHealth	L	Large Vendor	PID	1	0	1	1	1	1	5	5	107	896140059.0000
2000	Defense	MilitaryHealth	L	Large Vendor	PID	1	1	1	1	1	1	2	2	2	1148924.0000
2000	Defense	MilitaryHealth	M	Medium Vendor	PDuns-1	1	0	1	1	1	1	1	1	3	407002.0000
2000	Defense	MilitaryHealth	M	Medium Vendor	PID	1	0	0	0	0	0	2	2	3	-54248.0000
2000	Defense	MilitaryHealth	M	Medium Vendor	PID	1	0	1	1	1	1	2	2	43	469900908.0000
2000	Defense	MilitaryHealth	S	Always Small Vendor	PID	1	0	1	1	1	1	1	1	1	832655.0000
2000	Defense	Navy	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	16	173	49691574.3906
2000	Defense	Navy	B	Big Five	PID	1	1	1	1	1	1	5	5	9310	13884603833.3750
2000	Defense	Navy	L	Large Vendor	PID	1	0	0	1	1	1	10	10	76	3491593.0000
2000	Defense	Navy	L	Large Vendor	PID	1	0	1	1	1	1	58	58	4802	2268559749.0000
2000	Defense	Navy	L	Large Vendor	PID	1	1	0	0	1	1	1	1	1	28160.0000
2000	Defense	Navy	L	Large Vendor	PID	1	1	0	1	1	1	4	4	9	410247.0000
2000	Defense	Navy	L	Large Vendor	PID	1	1	1	1	1	1	72	72	13578	9541949370.0469
2000	Defense	Navy	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	0	0	15	15	1	0.0000
2000	Defense	Navy	M	Medium Vendor	PDuns-1	1	0	0	0	0	0	21	21	57	-721864.0000
2000	Defense	Navy	M	Medium Vendor	PDuns-1	1	0	0	0	1	0	10	10	12	45149.0000
2000	Defense	Navy	M	Medium Vendor	PDuns-1	1	0	0	0	1	1	113	113	165	2856750.0000
2000	Defense	Navy	M	Medium Vendor	PDuns-1	1	0	0	1	1	1	641	641	1906	136139510.0000
2000	Defense	Navy	M	Medium Vendor	PDuns-1	1	0	1	1	1	1	364	364	3687	1186638315.6484
2000	Defense	Navy	M	Medium Vendor	PDuns-1	1	1	0	0	0	0	10	10	17	-1115753.0000
2000	Defense	Navy	M	Medium Vendor	PDuns-1	1	1	0	0	1	0	2	2	2	11765.0000
2000	Defense	Navy	M	Medium Vendor	PDuns-1	1	1	0	0	1	1	80	80	93	2375992.0000
2000	Defense	Navy	M	Medium Vendor	PDuns-1	1	1	0	1	1	1	663	663	1838	154977722.0000
2000	Defense	Navy	M	Medium Vendor	PDuns-1	1	1	1	1	1	1	181	181	1370	485228083.0000
2000	Defense	Navy	M	Medium Vendor	PDuns-2+	NULL	NULL	0	0	0	0	3	3	0	0.0000
2000	Defense	Navy	M	Medium Vendor	PDuns-2+	NULL	NULL	0	0	1	1	1	1	1	20000.0000
2000	Defense	Navy	M	Medium Vendor	PDuns-2+	NULL	NULL	1	1	1	1	2	2	0	0.0000
2000	Defense	Navy	M	Medium Vendor	PDuns-2+	1	0	0	0	0	0	1	1	2	-4245.0000
2000	Defense	Navy	M	Medium Vendor	PDuns-2+	1	0	0	0	1	1	6	6	6	144713.0000
2000	Defense	Navy	M	Medium Vendor	PDuns-2+	1	0	0	1	1	1	84	91	241	14800417.0000
2000	Defense	Navy	M	Medium Vendor	PDuns-2+	1	0	1	1	1	1	75	99	547	239916220.0000
2000	Defense	Navy	M	Medium Vendor	PDuns-2+	1	1	0	0	1	1	7	7	8	222437.0000
2000	Defense	Navy	M	Medium Vendor	PDuns-2+	1	1	0	1	1	1	46	52	122	13153064.0000
2000	Defense	Navy	M	Medium Vendor	PDuns-2+	1	1	1	1	1	1	32	38	358	151470843.0000
2000	Defense	Navy	M	Medium Vendor	PID	1	0	0	0	0	0	2	2	2	-37535.0000
2000	Defense	Navy	M	Medium Vendor	PID	1	0	0	0	1	1	4	4	9	108418.0000
2000	Defense	Navy	M	Medium Vendor	PID	1	0	0	1	1	1	37	37	86	5595215.0000
2000	Defense	Navy	M	Medium Vendor	PID	1	0	1	1	1	1	89	89	3368	1657303107.0000
2000	Defense	Navy	M	Medium Vendor	PID	1	1	0	1	1	1	11	11	77	5824236.0000
2000	Defense	Navy	M	Medium Vendor	PID	1	1	1	1	1	1	17	17	471	129480879.0000
2000	Defense	Navy	N	Sometimes Small Vendor	Duns	1	0	1	1	1	1	1	1	0	0.0000
2000	Defense	Navy	N	Sometimes Small Vendor	Duns	1	1	1	1	1	1	1	1	0	0.0000
2000	Defense	Navy	N	Sometimes Small Vendor	PDuns-1	1	0	0	0	0	0	1	1	6	-29465.0000
2000	Defense	Navy	N	Sometimes Small Vendor	PDuns-1	1	0	0	0	1	0	2	2	2	13189.0000
2000	Defense	Navy	N	Sometimes Small Vendor	PDuns-1	1	0	0	0	1	1	12	12	29	418193.0000
2000	Defense	Navy	N	Sometimes Small Vendor	PDuns-1	1	0	0	1	1	1	582	582	3005	180874431.0000
2000	Defense	Navy	N	Sometimes Small Vendor	PDuns-1	1	0	1	1	1	1	534	534	8102	1634157871.5400
2000	Defense	Navy	N	Sometimes Small Vendor	PDuns-1	1	1	0	0	1	1	1	1	1	29995.0000
2000	Defense	Navy	N	Sometimes Small Vendor	PDuns-1	1	1	0	1	1	1	33	33	109	8419846.0000
2000	Defense	Navy	N	Sometimes Small Vendor	PDuns-1	1	1	1	1	1	1	57	57	998	138979031.0000
2000	Defense	Navy	N	Sometimes Small Vendor	PDuns-2+	1	0	0	0	1	1	5	5	7	102166.0000
2000	Defense	Navy	N	Sometimes Small Vendor	PDuns-2+	1	0	0	1	1	1	170	225	677	43183126.0000
2000	Defense	Navy	N	Sometimes Small Vendor	PDuns-2+	1	0	1	1	1	1	225	417	4704	1068074759.0000
2000	Defense	Navy	N	Sometimes Small Vendor	PDuns-2+	1	1	0	0	1	1	1	1	1	27738.0000
2000	Defense	Navy	N	Sometimes Small Vendor	PDuns-2+	1	1	0	1	1	1	21	23	95	7300301.0000
2000	Defense	Navy	N	Sometimes Small Vendor	PDuns-2+	1	1	1	1	1	1	64	250	1774	388565230.0000
2000	Defense	Navy	N	Sometimes Small Vendor	PID	1	0	0	0	1	1	2	2	4	81304.0000
2000	Defense	Navy	N	Sometimes Small Vendor	PID	1	0	0	1	1	1	66	66	310	18394272.0000
2000	Defense	Navy	N	Sometimes Small Vendor	PID	1	0	1	1	1	1	303	303	9848	2490838130.7397
2000	Defense	Navy	N	Sometimes Small Vendor	PID	1	1	0	1	1	1	7	7	29	2041192.0000
2000	Defense	Navy	N	Sometimes Small Vendor	PID	1	1	1	1	1	1	83	83	5418	1256981469.0000
2000	Defense	Navy	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	0	0	10	10	0	0.0000
2000	Defense	Navy	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	1	1	1	1	1	20487.0000
2000	Defense	Navy	S	Always Small Vendor	PDuns-1	NULL	NULL	0	1	1	1	1	1	1	8182.0000
2000	Defense	Navy	S	Always Small Vendor	PDuns-1	1	0	0	0	0	0	105	105	252	-1988060.0000
2000	Defense	Navy	S	Always Small Vendor	PDuns-1	1	0	0	0	1	0	191	191	304	681613.0000
2000	Defense	Navy	S	Always Small Vendor	PDuns-1	1	0	0	0	1	1	735	735	1489	20542696.0000
2000	Defense	Navy	S	Always Small Vendor	PDuns-1	1	0	0	1	1	1	3694	3694	10540	623584934.2109
2000	Defense	Navy	S	Always Small Vendor	PDuns-1	1	0	1	1	1	1	1426	1426	10862	1967245169.0000
2000	Defense	Navy	S	Always Small Vendor	PDuns-1	1	1	0	1	1	1	13	13	54	4280917.0000
2000	Defense	Navy	S	Always Small Vendor	PDuns-1	1	1	1	1	1	1	12	12	91	16435441.0000
2000	Defense	Navy	S	Always Small Vendor	PDuns-2+	NULL	NULL	0	0	0	0	3	3	0	0.0000
2000	Defense	Navy	S	Always Small Vendor	PDuns-2+	1	0	0	0	0	0	1	1	2	-23964.0000
2000	Defense	Navy	S	Always Small Vendor	PDuns-2+	1	0	0	0	1	0	3	3	3	12706.0000
2000	Defense	Navy	S	Always Small Vendor	PDuns-2+	1	0	0	0	1	1	28	29	32	861240.0000
2000	Defense	Navy	S	Always Small Vendor	PDuns-2+	1	0	0	1	1	1	147	161	371	24903759.0000
2000	Defense	Navy	S	Always Small Vendor	PDuns-2+	1	0	1	1	1	1	80	110	644	169404607.0000
2000	Defense	Navy	S	Always Small Vendor	PDuns-2+	1	1	1	1	1	1	5	5	49	14821932.0000
2000	Defense	Navy	S	Always Small Vendor	PID	1	0	0	0	1	1	6	6	9	135771.0000
2000	Defense	Navy	S	Always Small Vendor	PID	1	0	0	1	1	1	42	42	140	9364688.0000
2000	Defense	Navy	S	Always Small Vendor	PID	1	0	1	1	1	1	128	128	2169	716435118.0078
2000	Defense	Navy	S	Always Small Vendor	PID	1	1	1	1	1	1	4	4	39	19375121.0000
2000	Defense	Navy	U	Unlabeled Vendor	Duns	NULL	NULL	1	1	1	1	1	1	1	38001.0000
