Fiscal Year,Contracting Department ID,Contracting Department Name,Product or Service Code,Product or Service Description,Base and All Options Value (Total Contract Value),Base and Exercised Options Value,Dollars Obligated,Number of Actions,Number of Records
2012,9700,DEPT OF DEFENSE,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,"$641,354,889.69 ","$653,038,482.11 ","$676,795,650.67 ",1717,1702
2012,9700,DEPT OF DEFENSE,D303,IT AND TELECOM- DATA ENTRY,"$13,408,718.86 ","$6,882,405.26 ","$7,049,785.76 ",84,84
2012,9700,DEPT OF DEFENSE,D304,ADP SVCS/TELECOMM & TRANSMISSION,"$2,232,374.40 ","$2,232,374.40 ","$2,232,374.40 ",3,3
2012,9700,DEPT OF DEFENSE,D304,IT AND TELECOM- TELECOMMUNICATIONS AND TRANSMISSION,"$1,227,155,255.26 ","$1,172,025,946.50 ","$1,005,974,019.78 ",62625,20992
2012,9700,DEPT OF DEFENSE,D305,"IT AND TELECOM- TELEPROCESSING, TIMESHARE, AND CLOUD COMPUTING","$6,631,131.23 ","$5,244,756.34 ","$4,694,572.34 ",16,16
2012,9700,DEPT OF DEFENSE,D306,ADP SYSTEMS ANALYSIS SERVICES,"$23,811.00 ","$23,811.00 ","$23,811.00 ",1,1
2012,9700,DEPT OF DEFENSE,D306,IT AND TELECOM- SYSTEMS ANALYSIS,"$190,589,095.66 ","$116,363,668.73 ","$96,716,364.95 ",551,551
2012,9700,DEPT OF DEFENSE,D307,AUTOMATED INFORMATION SYSTEM SVCS,"$8,884.08 ","$8,884.08 ",$0.00 ,1,1
2012,9700,DEPT OF DEFENSE,D307,IT AND TELECOM- IT STRATEGY AND ARCHITECTURE,"$3,450,250,702.45 ","$1,689,249,789.30 ","$1,567,201,766.02 ",3411,3407
2012,9700,DEPT OF DEFENSE,D308,IT AND TELECOM- PROGRAMMING,"$579,751,703.14 ","$320,287,110.42 ","$363,170,699.04 ",1124,1124
2012,9700,DEPT OF DEFENSE,D308,PROGRAMMING SERVICES,"$2,902,237.20 ","$2,902,237.20 ","$2,902,237.20 ",1,1
2012,9700,DEPT OF DEFENSE,D309,IT AND TELECOM- INFORMATION AND DATA BROADCASTING OR DATA DISTRIBUTION,"$109,821,655.40 ","$92,350,974.95 ","$93,086,765.91 ",279,279
2012,9700,DEPT OF DEFENSE,D310,IT AND TELECOM- CYBER SECURITY AND DATA BACKUP,"$62,888,925.79 ","$163,721,887.89 ","$133,806,976.65 ",327,327
2012,9700,DEPT OF DEFENSE,D311,IT AND TELECOM- DATA CONVERSION,"$18,850,579.83 ","$19,400,307.29 ","$20,299,566.77 ",104,104
2012,9700,DEPT OF DEFENSE,D312,IT AND TELECOM- OPTICAL SCANNING,"$10,954,581.19 ","$11,109,218.89 ","$9,928,083.64 ",77,77
2012,9700,DEPT OF DEFENSE,D313,IT AND TELECOM- COMPUTER AIDED DESIGN/COMPUTER AIDED MANUFACTURING (CAD/CAM),"$127,721,624.14 ","$53,246,492.29 ","$53,859,261.82 ",282,281
2012,9700,DEPT OF DEFENSE,D314,IT AND TELECOM- SYSTEM ACQUISITION SUPPORT,"$62,231,852.44 ","$74,755,958.11 ","$79,740,206.35 ",355,355
2012,9700,DEPT OF DEFENSE,D315,IT AND TELECOM- DIGITIZING,"$1,255,871.78 ","$515,480.12 ","$481,885.66 ",32,32
2012,9700,DEPT OF DEFENSE,D316,IT AND TELECOM- TELECOMMUNICATIONS NETWORK MANAGEMENT,"$7,218,389,622.85 ","$1,285,875,719.40 ","$1,250,457,657.33 ",8269,3734
2012,9700,DEPT OF DEFENSE,D316,TELECOMMUNICATION NETWORK MGMT SVCS,"$5,615,346.16 ","$5,596,404.16 ","$5,088,783.13 ",20,20
2012,9700,DEPT OF DEFENSE,D317,IT AND TELECOM- WEB-BASED SUBSCRIPTION,"$44,444,352.14 ","$17,023,094.42 ","$15,098,631.12 ",322,322
2012,9700,DEPT OF DEFENSE,D318,"IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES","$2,354,884,454.59 ","$940,813,116.09 ","$925,796,903.89 ",11599,505
2012,9700,DEPT OF DEFENSE,D319,IT AND TELECOM- ANNUAL SOFTWARE MAINTENANCE SERVICE PLANS,"$97,664,730.73 ","$56,658,270.80 ","$55,964,277.80 ",754,754
2012,9700,DEPT OF DEFENSE,D320,IT AND TELECOM- ANNUAL HARDWARE MAINTENANCE SERVICE PLANS,"$16,615,227.42 ","$11,731,902.18 ","$11,617,071.75 ",215,215
2012,9700,DEPT OF DEFENSE,D321,IT AND TELECOM- HELP DESK,"$32,486,385.09 ","$17,514,794.15 ","$15,753,864.10 ",36,36
2012,9700,DEPT OF DEFENSE,D322,IT AND TELECOM- INTERNET,"$2,398,221,451.23 ","$93,892,976.03 ","$93,748,592.19 ",734,734
2012,9700,DEPT OF DEFENSE,D324,IT AND TELECOM- BUSINESS CONTINUITY,"$6,310,687.52 ","$5,208,388.06 ","$3,413,151.66 ",30,30
2012,9700,DEPT OF DEFENSE,D325,IT AND TELECOM- DATA CENTERS AND STORAGE,"$10,661,391.32 ","$4,465,172.56 ","$3,915,117.43 ",24,24
2012,9700,DEPT OF DEFENSE,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,"$138,585,469,306.79 ","$6,939,284,360.27 ","$6,757,399,593.36 ",26131,23661
2012,9700,DEPT OF DEFENSE,D399,OTHER ADP & TELECOMMUNICATIONS SVCS,"$14,676,413.68 ","$6,796,120.24 ","$5,533,115.64 ",18,18
2012,9700,DEPT OF DEFENSE,E112,PURCH OF GOVT CONF SPACE & FAC,$0.00 ,$0.00 ,$0.00 ,2,2
2012,9700,DEPT OF DEFENSE,E169,PURCH OF GOVT OTHER RESIDENTIAL BLD,"($2,500.00)","($2,500.00)","($2,500.00)",1,1
2012,9700,DEPT OF DEFENSE,E171,PURCH OF GOVT AMMO STORAGE BLDGS,"$65,485.03 ","$65,485.03 ","$65,485.03 ",4,4
2012,9700,DEPT OF DEFENSE,E174,PURCHASE OF OPEN STORAGE FACILITIES,"($3,921.85)","($3,921.85)","($3,921.85)",2,2
2012,9700,DEPT OF DEFENSE,E199,PURCHASE OF MISCELLANEOUS BUILDINGS,"($18,528.00)","$6,500.00 ","$5,950.31 ",3,3
2012,9700,DEPT OF DEFENSE,E1AA,PURCHASE OF OFFICE BUILDINGS,"$396,403.00 ","$396,403.00 ","$396,403.00 ",1,1
2012,9700,DEPT OF DEFENSE,E1AB,PURCHASE OF CONFERENCE SPACE AND FACILITIES,"$118,203.82 ","$118,203.82 ","$108,170.54 ",18,18
2012,9700,DEPT OF DEFENSE,E1AZ,PURCHASE OF OTHER ADMINISTRATIVE FACILITIES AND SERVICE BUILDINGS,"$47,156.06 ","$47,156.06 ","$47,156.06 ",1,1
2012,9700,DEPT OF DEFENSE,E1BG,PURCHASE OF ELECTRONIC AND COMMUNICATIONS FACILITIES,"$1,290,451.35 ","$1,253,187.03 ","$1,253,187.03 ",8,8
2012,9700,DEPT OF DEFENSE,E1CA,PURCHASE OF SCHOOLS,"$1,865,463.88 ","$353,266.80 ","$353,266.80 ",3,3
2012,9700,DEPT OF DEFENSE,E1EZ,PURCHASE OF OTHER INDUSTRIAL BUILDINGS,"$361,000.00 ","$361,000.00 ","$361,000.00 ",2,2
2012,9700,DEPT OF DEFENSE,E1FZ,PURCHASE OF OTHER RESIDENTIAL BUILDINGS,"$4,609,314.00 ","$4,609,314.00 ","$4,609,314.00 ",1,1
2012,9700,DEPT OF DEFENSE,E1GA,PURCHASE OF AMMUNITION STORAGE BUILDINGS,"$130,003.69 ","$130,003.69 ","$130,003.69 ",2,2
2012,9700,DEPT OF DEFENSE,E1JA,PURCHASE OF MUSEUMS AND EXHIBITION BUILDINGS,"$20,180.58 ","$20,180.58 ","$20,180.58 ",2,2
2012,9700,DEPT OF DEFENSE,E1JB,PURCHASE OF TESTING AND MEASUREMENT BUILDINGS,"$13,815.59 ","$13,815.59 ","$13,815.59 ",1,1
2012,9700,DEPT OF DEFENSE,E1JZ,PURCHASE OF MISCELLANEOUS BUILDINGS,"$90,964.77 ","$90,964.77 ","$90,964.77 ",1,1
2012,9700,DEPT OF DEFENSE,E1KZ,PURCHASE OF OTHER CONSERVATION AND DEVELOPMENT FACILITIES,"$49,021.30 ","$49,021.30 ","$49,021.30 ",2,2
2012,9700,DEPT OF DEFENSE,E1LZ,PURCHASE OF PARKING FACILITIES,"$219,264.21 ","$219,264.21 ","$219,264.21 ",5,5
2012,9700,DEPT OF DEFENSE,E1MB,PURCHASE OF EPG FACILITIES - GAS,"$49,017.49 ","$49,017.49 ","$49,017.49 ",1,1
2012,9700,DEPT OF DEFENSE,E1NE,PURCHASE OF WATER SUPPLY FACILITIES,"$228,540.00 ","$156,340.00 ","$156,340.00 ",6,6
2012,9700,DEPT OF DEFENSE,E1NZ,PURCHASE OF OTHER UTILITIES,"$47,001.88 ","$47,001.88 ","$47,001.88 ",2,2
2012,9700,DEPT OF DEFENSE,E1PA,PURCHASE OF RECREATIONAL FACILITIES (NON-BUILDING),"$64,000.00 ","$64,000.00 ","$64,000.00 ",1,1
2012,9700,DEPT OF DEFENSE,E1PB,PURCHASE OF EXHIBIT DESIGN (NON-BUILDING),"$8,925.00 ","$8,925.00 ","$8,925.00 ",1,1
2012,9700,DEPT OF DEFENSE,E1PZ,PURCHASE OF OTHER NON-BUILDING FACILITIES,"$133,603.43 ","$133,603.43 ","$133,603.43 ",5,5
2012,9700,DEPT OF DEFENSE,E214,PURCH OF GOVT MINE SUBSIDENCE CONT,"$33,043.62 ","$33,043.62 ","$33,043.62 ",3,3
2012,9700,DEPT OF DEFENSE,E244,PURCH OF GOVT SEWAGE & WASTE,"$27,696.00 ",$0.00 ,$0.00 ,3,3
2012,9700,DEPT OF DEFENSE,E245,PURCHASE OF WATER SUPPLY FACILITIES,$0.00 ,"$75,000.00 ","$75,000.00 ",2,2
2012,9700,DEPT OF DEFENSE,E249,PURCHASE OF OTHER UTILITIES,"($6,702.97)","($6,702.97)","($56,126.00)",10,10
2012,9700,DEPT OF DEFENSE,E299,PURCH OF GOVT ALL OTHR NON-BLDG FAC,"($5,232.15)","($5,232.15)","($5,232.15)",3,3
2012,9700,DEPT OF DEFENSE,F001,NATURAL RESOURCES/CONSERVATION- AERIAL FERTILIZATION/SPRAYING,"$2,021,050.40 ","$974,106.90 ","$969,706.90 ",27,27
2012,9700,DEPT OF DEFENSE,F002,NATURAL RESOURCES/CONSERVATION- AERIAL SEEDING,"$1,009,914.49 ","$498,381.29 ","$495,306.09 ",7,7
2012,9700,DEPT OF DEFENSE,F003,NATURAL RESOURCES/CONSERVATION- FOREST-RANGE FIRE SUPPRESSION/PRESUPPRESSION,"$1,715,225.03 ","$1,438,139.58 ","$1,438,139.58 ",23,23
2012,9700,DEPT OF DEFENSE,F004,NATURAL RESOURCES/CONSERVATION- FOREST/RANGE FIRE REHABILITATION (NON-CONSTRUCTION),"$4,042,397.00 ","$442,397.00 ","$442,397.00 ",10,10
2012,9700,DEPT OF DEFENSE,F005,NATURAL RESOURCES/CONSERVATION- FOREST TREE PLANTING,"$6,879,522.33 ","$4,436,489.83 ","$4,429,489.82 ",60,60
2012,9700,DEPT OF DEFENSE,F006,NATURAL RESOURCES/CONSERVATION- LAND TREATMENT PRACTICES,"$2,698,195.39 ","$2,625,618.87 ","$2,625,618.87 ",83,83
2012,9700,DEPT OF DEFENSE,F007,NATURAL RESOURCES/CONSERVATION- RANGE SEEDING (GROUND EQUIPMENT),"$211,028.09 ","$213,468.09 ","$213,468.09 ",16,16
2012,9700,DEPT OF DEFENSE,F008,NATURAL RESOURCES/CONSERVATION- RECREATION SITE MAINTENANCE (NON-CONSTRUCTION),"$3,112,660.82 ","$1,678,349.32 ","$1,680,181.09 ",256,256
2012,9700,DEPT OF DEFENSE,F009,NATURAL RESOURCES/CONSERVATION- SEED COLLECTION/PRODUCTION,"($180,334.15)","($329,334.15)","($329,334.15)",4,4
2012,9700,DEPT OF DEFENSE,F010,NATURAL RESOURCES/CONSERVATION- SEEDLING PRODUCTION/TRANSPLANTING,"$6,803,969.93 ","$2,788,474.93 ","$2,788,474.93 ",17,17
2012,9700,DEPT OF DEFENSE,F011,NATURAL RESOURCES/CONSERVATION- SURFACE MINING RECLAMATION (NON-CONSTRUCTION),"$1,160,878.08 ","$1,160,878.08 ","$1,160,878.08 ",12,12
2012,9700,DEPT OF DEFENSE,F012,NATURAL RESOURCES/CONSERVATION- SURVEY LINE CLEARING,"$69,341.80 ","$139,121.80 ","$125,096.80 ",21,21
2012,9700,DEPT OF DEFENSE,F013,NATURAL RESOURCES/CONSERVATION- TREE BREEDING,"$178,507.00 ","$153,507.00 ","$153,507.00 ",11,11
2012,9700,DEPT OF DEFENSE,F014,NATURAL RESOURCES/CONSERVATION- TREE THINNING,"$980,636.02 ","$980,636.02 ","$764,182.57 ",54,54
2012,9700,DEPT OF DEFENSE,F015,NATURAL RESOURCES/CONSERVATION- WELL DRILLING/EXPLORATORY,"$3,581,747.61 ","$3,190,183.61 ","$136,994,188.07 ",75,75
2012,9700,DEPT OF DEFENSE,F016,NATURAL RESOURCES/CONSERVATION- WILDHORSE/BURRO CONTROL,"$24,941.84 ","$24,941.84 ","$24,941.84 ",3,3
2012,9700,DEPT OF DEFENSE,F018,NATURAL RESOURCES/CONSERVATION- OTHER FOREST/RANGE IMPROVEMENTS (NON-CONSTRUCTION),"$4,071,993.49 ","$3,074,678.49 ","$3,128,246.68 ",41,41
2012,9700,DEPT OF DEFENSE,F019,NATURAL RESOURCES/CONSERVATION- OTHER WILDLIFE MANAGEMENT,"$5,166,192.90 ","$5,101,663.86 ","$5,320,907.89 ",97,97
2012,9700,DEPT OF DEFENSE,F020,NATURAL RESOURCES/CONSERVATION- FISHERIES RESOURCES MANAGEMENT,"$371,787.76 ","$775,960.86 ","$775,960.86 ",10,10
2012,9700,DEPT OF DEFENSE,F021,NATURAL RESOURCES/CONSERVATION- SITE PREPARATION,"$2,028,212.88 ","$1,019,786.88 ","$1,019,786.88 ",33,33
2012,9700,DEPT OF DEFENSE,F022,NATURAL RESOURCES/CONSERVATION- FISH HATCHERY,"$7,711.75 ","$53,452.75 ","$53,452.75 ",2,2
2012,9700,DEPT OF DEFENSE,F099,NATURAL RESOURCES/CONSERVATION- OTHER,"$36,026,037.29 ","$28,826,222.87 ","$30,628,088.62 ",396,396
2012,9700,DEPT OF DEFENSE,F101,ENVIRONMENTAL SYSTEMS PROTECTION- AIR QUALITY SUPPORT,"$2,450,699.86 ","$1,345,067.14 ","$806,931.14 ",38,38
2012,9700,DEPT OF DEFENSE,F102,IND INVEST SURV/TCH SUP,"($4,697.81)","$3,369.91 ","$3,369.91 ",3,3
2012,9700,DEPT OF DEFENSE,F103,ENVIRONMENTAL SYSTEMS PROTECTION- WATER QUALITY SUPPORT,"$22,458,415.75 ","$7,783,174.56 ","$7,802,163.42 ",387,387
2012,9700,DEPT OF DEFENSE,F103,WATER QUALITY SUPPORT SERVICES,"$14,557.00 ","$14,557.00 ","$14,557.00 ",1,1
2012,9700,DEPT OF DEFENSE,F104,IND INVEST SURV/TCH SUP,"($28,515.64)","($28,515.64)","$35,570.60 ",6,6
2012,9700,DEPT OF DEFENSE,F105,ENVIRONMENTAL SYSTEMS PROTECTION- PESTICIDES SUPPORT,"$10,240,653.67 ","$5,587,041.44 ","$5,326,496.65 ",138,138
2012,9700,DEPT OF DEFENSE,F106,TOXIC SUBSTANCES SUPPORT SERVICES,"$639,644.15 ","$639,644.15 ","$635,138.95 ",24,24
2012,9700,DEPT OF DEFENSE,F107,ENVIRONMENTAL SYSTEMS PROTECTION- TOXIC AND HAZARDOUS SUBSTANCE ANALYSIS,"$3,551,409.94 ","$1,128,545.16 ","$1,208,246.84 ",122,122
2012,9700,DEPT OF DEFENSE,F108,ENVIRONMENTAL SYSTEMS PROTECTION- ENVIRONMENTAL REMEDIATION,"$6,045,702,694.75 ","$970,085,902.44 ","$1,085,077,712.40 ",3239,3239
2012,9700,DEPT OF DEFENSE,F108,HARZ REMV/CLEAN-UP/DISP/OP,"$423,122.72 ","$423,122.72 ","$329,205.75 ",7,7
2012,9700,DEPT OF DEFENSE,F109,ENVIRONMENTAL SYSTEMS PROTECTION- LEAKING UNDERGROUND STORAGE TANK SUPPORT,"$578,002.84 ","$659,223.01 ","$659,223.01 ",22,22
2012,9700,DEPT OF DEFENSE,F110,"ENVIRON SYS PROTECT- DEVELOPMENT OF ENVIRON IMPACT STMTS/ASSESSMENTS, TECH ANALYSIS/ENVIRON AUDITS","$7,262,044.04 ","$7,447,174.55 ","$7,466,229.73 ",143,143
2012,9700,DEPT OF DEFENSE,F111,ENVIRONMENTAL SYSTEMS PROTECTION- MULTIPLE POLLUTANT SUPPORT,"$30,947.82 ","$92,249.40 ","$92,249.40 ",5,5
2012,9700,DEPT OF DEFENSE,F112,ENVIRONMENTAL SYSTEMS PROTECTION- OIL SPILL RESPONSE,"$3,865,950.01 ","$2,359,655.32 ","$2,181,057.40 ",50,50
2012,9700,DEPT OF DEFENSE,F113,ENVIRONMENTAL SYSTEMS PROTECTION- WETLANDS CONSERVATION AND SUPPORT,"$1,162,396.76 ","$1,162,396.76 ","$1,162,396.76 ",7,7
2012,9700,DEPT OF DEFENSE,F114,ENVIRONMENTAL SYSTEMS PROTECTION- ENVIRONMENTAL LICENSING AND PERMITTING,"$88,172.88 ","$88,172.88 ","$88,172.88 ",7,7
2012,9700,DEPT OF DEFENSE,F115,ENVIRONMENTAL SYSTEMS PROTECTION- ENVIRONMENTAL CONSULTING AND LEGAL SUPPORT,"$2,694,979.25 ","$955,174.55 ","$955,174.55 ",23,23
2012,9700,DEPT OF DEFENSE,F999,OTHER ENVIRONMENTAL SERVICES,"$3,014,937,678.74 ","$899,663,792.36 ","$916,633,195.92 ",4051,4049
2012,9700,DEPT OF DEFENSE,G001,SOCIAL- CARE OF REMAINS AND/OR FUNERAL,"$9,442,018.80 ","$1,888,352.80 ","$1,727,516.63 ",185,185
2012,9700,DEPT OF DEFENSE,G002,CHAPLAIN SERVICES,"$120,481.34 ","$151,712.89 ","$151,712.88 ",5,5
2012,9700,DEPT OF DEFENSE,G002,SOCIAL- CHAPLAIN,"$15,059,641.67 ","$11,986,263.31 ","$12,000,910.47 ",1397,1397
2012,9700,DEPT OF DEFENSE,G003,RECREATIONAL SERVICES,"$484,756.32 ","$342,430.32 ","$281,042.07 ",10,10
2012,9700,DEPT OF DEFENSE,G003,SOCIAL- RECREATIONAL,"$9,381,441.41 ","$5,756,180.08 ","$5,768,025.34 ",672,672
2012,9700,DEPT OF DEFENSE,G004,SOCIAL- SOCIAL REHABILITATION,"$2,402,454.65 ","$4,894,297.05 ","$4,411,850.05 ",34,34
2012,9700,DEPT OF DEFENSE,G007,SOCIAL- GOVERNMENT HEALTH INSURANCE PROGRAMS,"$7,000.00 ","$7,000.00 ","$7,000.00 ",2,2
2012,9700,DEPT OF DEFENSE,G008,SOCIAL- GOVERNMENT INSURANCE PROGRAMS: OTHER,"$517,863.24 ","$517,862.24 ","$517,862.24 ",23,23
2012,9700,DEPT OF DEFENSE,G009,NON-GOVERNMENT INSURANCE PROGRAMS,"$15,600.00 ","$15,600.00 ","$15,600.00 ",1,1
2012,9700,DEPT OF DEFENSE,G009,SOCIAL- NON-GOVERNMENT INSURANCE PROGRAMS,"$7,339,830.80 ","$7,484,504.43 ","$7,562,696.50 ",79,79
2012,9700,DEPT OF DEFENSE,G010,SOCIAL- DIRECT AID TO TRIBAL GOVERNMENTS (PL 93-638),"$184,468.39 ","$150,148.39 ","$150,148.39 ",2,2
2012,9700,DEPT OF DEFENSE,G099,OTHER SOCIAL SERVICES,"$572,458.00 ","$572,458.00 ","$572,458.00 ",3,3
2012,9700,DEPT OF DEFENSE,G099,SOCIAL- OTHER,"$32,547,356.44 ","$51,921,527.79 ","$57,794,259.75 ",817,817
2012,9700,DEPT OF DEFENSE,H110,QUALITY CONTROL- WEAPONS,"$2,924,272.00 ","$18,352,550.00 ","$14,437,094.00 ",52,52
2012,9700,DEPT OF DEFENSE,H112,QUALITY CONTROL- FIRE CONTROL EQUIPMENT,"$47,115.17 ","$57,287.05 ","$56,287.05 ",15,15
2012,9700,DEPT OF DEFENSE,H114,QUALITY CONTROL- GUIDED MISSILES,"($44,076.06)","($44,076.06)","($44,076.06)",1,1
2012,9700,DEPT OF DEFENSE,H115,QUALITY CONTROL- AIRCRAFT AND AIRFRAME STRUCTURAL COMPONENTS,"$28,122.64 ","$282,407.04 ","$282,407.04 ",6,6
2012,9700,DEPT OF DEFENSE,H116,QUALITY CONTROL- AIRCRAFT COMPONENTS AND ACCESSORIES,"$5,477.88 ","$5,477.88 ","$5,477.88 ",5,5
2012,9700,DEPT OF DEFENSE,H119,"QUALITY CONTROL- SHIPS, SMALL CRAFT, PONTOONS, AND FLOATING DOCKS","($4,020.00)","($4,020.00)","$742,112.50 ",6,6
2012,9700,DEPT OF DEFENSE,H120,QUALITY CONTROL- SHIP AND MARINE EQUIPMENT,"$8,906,574.32 ","$6,799,934.02 ","$3,775,457.86 ",53,53
2012,9700,DEPT OF DEFENSE,H123,"QUALITY CONTROL- GROUND EFFECT VEHICLES, MOTOR VEHICLES, TRAILERS, AND CYCLES",$0.00 ,$0.00 ,$0.00 ,2,2
2012,9700,DEPT OF DEFENSE,H125,QUALITY CONTROL- VEHICULAR EQUIPMENT COMPONENTS,"$1,005,689.62 ","$1,005,689.62 ","$1,005,689.62 ",49,49
2012,9700,DEPT OF DEFENSE,H128,"QUALITY CONTROL- ENGINES, TURBINES, AND COMPONENTS","$1,896,682.00 ","$1,896,682.00 ","$1,896,682.00 ",5,5
2012,9700,DEPT OF DEFENSE,H130,QUALITY CONTROL- MECHANICAL POWER TRANSMISSION EQUIPMENT,"$58,059.00 ","$58,059.00 ","$58,059.00 ",1,1
2012,9700,DEPT OF DEFENSE,H131,QUALITY CONTROL- BEARINGS,$0.00 ,$0.00 ,$0.00 ,2,2
2012,9700,DEPT OF DEFENSE,H135,QUALITY CONTROL- SERVICE AND TRADE EQUIPMENT,"$1,344.00 ","$1,344.00 ","$1,344.00 ",1,1
2012,9700,DEPT OF DEFENSE,H136,QUALITY CONTROL- SPECIAL INDUSTRY MACHINERY,"$64,431.92 ","$26,153.92 ","$26,153.92 ",25,25
2012,9700,DEPT OF DEFENSE,H139,QUALITY CONTROL- MATERIALS HANDLING EQUIPMENT,"$11,975.00 ","$11,975.00 ","$11,975.00 ",1,1
2012,9700,DEPT OF DEFENSE,H140,"QUALITY CONTROL- ROPE, CABLE, CHAIN, AND FITTINGS","$4,280.00 ","$4,280.00 ","$4,280.00 ",3,3
2012,9700,DEPT OF DEFENSE,H141,"QUALITY CONTROL- REFRIGERATION, AIR CONDITIONING, AND AIR CIRCULATING EQUIPMENT",$0.00 ,"$8,408.00 ","$8,408.00 ",1,1
2012,9700,DEPT OF DEFENSE,H142,QUALITY CONTROL- FIRE FIGHTING/RESCUE/SAFETY EQUIPMENT; ENVIRON PROTECT EQUIPMENT/MATLS,"$22,256.25 ","$71,219.05 ","$71,219.05 ",14,14
2012,9700,DEPT OF DEFENSE,H143,QUALITY CONTROL- PUMPS AND COMPRESSORS,"$5,440.00 ","$5,440.00 ","$5,440.00 ",1,1
2012,9700,DEPT OF DEFENSE,H144,"QUALITY CONTROL- FURNACE, STEAM PLANT, AND DRYING EQUIPMENT; NUCLEAR REACTORS","$80,627.79 ","$72,671.20 ","$72,212.46 ",6,6
2012,9700,DEPT OF DEFENSE,H145,"QUALITY CONTROL- PLUMBING, HEATING, AND WASTE DISPOSAL EQUIPMENT","$883,313.36 ","$4,064,140.36 ","$541,470.56 ",9,9
2012,9700,DEPT OF DEFENSE,H146,QUALITY CONTROL- WATER PURIFICATION AND SEWAGE TREATMENT EQUIPMENT,"$336,471.00 ","$243,051.40 ","$243,051.40 ",20,20
2012,9700,DEPT OF DEFENSE,H147,"QUALITY CONTROL- PIPE, TUBING, HOSE, AND FITTINGS","$39,800.00 ","$39,800.00 ","$39,800.00 ",1,1
2012,9700,DEPT OF DEFENSE,H148,QUALITY CONTROL- VALVES,"$289,770.00 ","$289,770.00 ","$289,770.00 ",2,2
2012,9700,DEPT OF DEFENSE,H149,QUALITY CONTROL- MAINTENANCE AND REPAIR SHOP EQUIPMENT,"$1,640,976.05 ","$1,551,104.42 ","$1,551,104.42 ",8,8
2012,9700,DEPT OF DEFENSE,H151,QUALITY CONTROL- HAND TOOLS,"($2,543.95)","($2,543.95)","($2,543.95)",2,2
2012,9700,DEPT OF DEFENSE,H152,QUALITY CONTROL- MEASURING TOOLS,"$11,261,627.14 ","$9,327,342.66 ","$9,327,342.66 ",22,22
2012,9700,DEPT OF DEFENSE,H154,QUALITY CONTROL- PREFABRICATED STRUCTURES AND SCAFFOLDING,"$64,216.00 ","$64,216.00 ","$64,216.00 ",2,2
2012,9700,DEPT OF DEFENSE,H155,"QUALITY CONTROL- LUMBER, MILLWORK, PLYWOOD, AND VENEER","$15,000.00 ","$3,000.00 ","$3,000.00 ",1,1
2012,9700,DEPT OF DEFENSE,H156,QUALITY CONTROL- CONSTRUCTION AND BUILDING MATERIALS,"$5,170,820.69 ","$5,070,820.69 ","$5,070,820.67 ",17,17
2012,9700,DEPT OF DEFENSE,H158,"QUALITY CONTROL- COMMUNICATION, DETECTION, AND COHERENT RADIATION EQUIPMENT","$21,395,179.97 ","$6,716,554.97 ","$5,172,995.96 ",13,13
2012,9700,DEPT OF DEFENSE,H159,QUALITY CONTROL- ELECTRICAL AND ELECTRONIC EQUIPMENT COMPONENTS,"$12,717,012.44 ","($5,697,245.28)","$1,292,751.36 ",27,27
2012,9700,DEPT OF DEFENSE,H163,"QUALITY CONTROL- ALARM, SIGNAL, AND SECURITY DETECTION SYSTEMS","$95,963.83 ","$365,414.08 ","$365,414.08 ",11,11
2012,9700,DEPT OF DEFENSE,H165,"QUALITY CONTROL- MEDICAL, DENTAL, AND VETERINARY EQUIPMENT AND SUPPLIES","$332,439.67 ","$332,439.67 ","$120,894.55 ",8,8
2012,9700,DEPT OF DEFENSE,H166,QUALITY CONTROL- INSTRUMENTS AND LABORATORY EQUIPMENT,"$299,805.52 ","$1,102,756.52 ","$872,357.52 ",22,22
2012,9700,DEPT OF DEFENSE,H168,QUALITY CONTROL- CHEMICALS AND CHEMICAL PRODUCTS,"$5,675.00 ","$5,675.00 ","$5,675.00 ",3,3
2012,9700,DEPT OF DEFENSE,H169,QUALITY CONT SV/TRAINING AID-DEVICE,"$31,586.00 ","$31,586.00 ","$31,586.00 ",1,1
2012,9700,DEPT OF DEFENSE,H169,QUALITY CONTROL- TRAINING AIDS AND DEVICES,"$12,443.56 ","$12,443.56 ","$12,443.56 ",3,3
2012,9700,DEPT OF DEFENSE,H170,QUALITY CONTROL- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT,"$381,712.54 ","$389,137.54 ","$387,976.54 ",17,17
2012,9700,DEPT OF DEFENSE,H173,QUALITY CONTROL- FOOD PREPARATION AND SERVING EQUIPMENT,"$271,743.93 ","$271,743.93 ","$271,743.93 ",6,6
2012,9700,DEPT OF DEFENSE,H174,"QUALITY CONTROL- OFFICE MACHINES, TEXT PROCESSING SYSTEMS, AND VISIBLE RECORD EQUIPMENT","$6,485.06 ","$73,853.06 ","$73,853.06 ",4,4
2012,9700,DEPT OF DEFENSE,H175,QUALITY CONTROL- OFFICE SUPPLIES AND DEVICES,"$253,905.00 ","$53,905.00 ","$53,905.00 ",2,2
